Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
17.038,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.50,1.46,86,3.72,1.28,760,6.10,0.000,-3.85,3,0.00,0
17.145,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,14.00,1.45,86,3.72,1.26,770,6.10,0.000,-3.85,3,0.00,0
17.257,0.78,-3.12,14.59,0.0,-9.49,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.72,1.26,773,6.11,0.000,-3.85,3,0.00,0
17.358,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.74,1.28,769,6.13,0.000,-3.85,3,0.00,0
17.472,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.50,1.48,86,3.69,1.28,769,6.13,0.000,-3.85,3,0.00,0
17.573,0.78,-3.12,14.59,0.0,-9.52,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.72,1.26,760,6.15,0.000,-3.85,3,0.00,0
17.685,0.78,-3.12,14.59,0.0,-9.52,0.30,162,1.000,0.00,0.00,14.00,1.45,86,3.72,1.28,756,6.14,0.000,-3.85,3,0.00,0
17.788,0.78,-3.12,14.59,0.0,-9.53,0.30,162,1.000,0.00,0.00,14.50,1.47,86,3.72,1.28,766,6.14,0.000,-3.85,3,0.00,0
17.891,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.69,1.26,759,6.13,0.000,-3.85,3,0.00,0
18.006,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.50,1.47,86,3.69,1.26,766,6.13,0.000,-3.85,3,0.00,0
18.109,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.74,1.28,773,6.13,0.000,-3.85,3,0.00,0
18.213,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,13.00,1.45,86,3.82,1.28,758,6.11,0.000,-3.85,3,0.00,0
18.325,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.50,1.46,86,3.82,1.26,768,6.10,0.000,-3.85,3,0.00,0
18.427,0.78,-3.12,14.59,0.0,-9.46,0.30,162,1.000,0.00,0.00,13.00,1.47,86,3.82,1.28,768,7.71,0.000,-3.85,3,0.00,0
18.538,0.78,-3.12,14.59,0.0,-9.46,0.30,162,1.000,0.00,0.00,13.50,1.46,86,3.77,1.30,760,7.69,0.000,-2.22,3,0.00,0
18.644,0.78,-3.12,14.59,0.0,-9.45,0.30,162,1.000,0.00,0.00,13.00,1.49,86,3.77,1.28,777,7.69,0.000,-2.22,3,0.00,0
18.748,0.78,-3.12,14.59,0.0,-9.46,0.30,162,1.000,0.00,0.00,12.50,1.50,86,3.79,1.26,780,7.71,0.000,-2.22,3,0.00,0
18.852,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.77,1.28,770,7.73,0.000,-2.22,3,0.00,0
18.964,0.78,-3.12,14.59,0.0,-9.49,0.30,162,1.000,0.00,0.00,12.00,1.50,86,3.77,1.30,783,7.74,0.000,-2.22,3,0.00,0
19.065,0.78,-3.12,14.59,0.0,-9.49,0.30,162,1.000,0.00,0.00,12.00,1.51,86,3.74,1.28,786,7.75,0.000,-2.22,3,0.00,0
19.181,0.78,-3.12,14.59,0.0,-9.52,0.30,162,1.000,0.00,0.00,12.00,1.51,86,3.74,1.26,790,7.78,0.000,-2.22,3,0.00,0
19.285,0.78,-3.12,14.59,0.0,-9.54,0.30,162,1.000,0.00,0.00,12.00,1.51,86,3.74,1.26,786,7.79,0.000,-2.22,3,0.00,0
19.389,0.78,-3.12,14.59,0.0,-9.56,0.30,162,1.000,0.00,0.00,12.50,1.50,86,3.77,1.28,780,7.80,0.000,-2.22,3,0.00,0
19.493,0.78,-3.12,14.59,0.0,-9.56,0.30,162,1.000,0.00,0.00,13.00,1.49,86,3.77,1.30,776,7.80,0.000,-2.22,3,0.00,0
19.605,0.78,-3.12,14.59,0.0,-9.56,0.30,162,1.000,0.00,0.00,12.50,1.49,86,3.79,1.28,770,7.80,0.000,-2.22,3,0.00,0
19.707,0.78,-3.12,14.59,0.0,-9.53,0.30,162,1.000,0.00,0.00,13.50,1.47,86,3.82,1.26,768,7.78,0.000,-2.22,3,0.00,0
19.817,0.78,-3.12,14.59,0.0,-9.53,0.30,162,1.000,0.00,0.00,14.00,1.46,86,3.82,1.28,760,7.77,0.000,-2.22,3,0.00,0
19.920,0.78,-3.12,14.59,0.0,-9.51,0.30,162,1.000,0.00,0.00,14.00,1.45,86,3.82,1.28,753,7.75,0.000,-2.22,3,0.00,0
20.025,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.50,1.46,86,3.77,1.26,772,7.73,0.000,-2.22,3,0.00,0
20.137,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.00,1.48,86,3.77,1.28,770,7.73,0.000,-2.22,3,0.00,0
20.239,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.50,1.45,86,3.77,1.30,756,7.73,0.000,-2.22,3,0.00,0
20.343,0.78,-3.12,14.59,0.0,-9.48,0.30,162,1.000,0.00,0.00,13.50,1.46,86,3.79,1.28,770,7.72,0.000,-2.22,3,0.00,0
20.455,0.78,-3.12,14.59,5.1,-9.47,0.30,162,1.000,0.00,0.00,14.50,1.49,86,3.77,1.30,775,7.72,0.000,-2.22,5,0.00,0
20.566,0.78,-3.12,14.59,8.6,-9.40,0.31,162,1.000,0.00,0.00,21.50,1.64,86,5.66,1.56,770,7.64,0.000,-2.22,7,0.00,0
20.666,0.78,-3.91,14.59,9.8,-8.49,0.40,162,1.000,0.00,0.00,28.50,2.31,86,9.24,1.68,774,6.30,0.000,-2.22,8,0.00,0
20.776,0.78,-3.91,14.59,9.4,-7.23,0.52,162,1.000,0.00,0.00,28.50,2.81,86,10.53,1.70,822,5.08,0.000,-2.22,8,0.00,0
20.877,1.56,-3.91,14.70,6.7,-6.48,0.60,162,1.000,0.00,0.00,29.50,3.02,86,10.10,1.64,944,4.54,0.000,-2.42,7,0.00,0
20.990,3.12,-3.91,15.27,7.1,-6.34,0.57,162,1.000,0.00,0.00,31.00,2.93,86,8.15,1.60,1100,3.96,0.000,-2.65,7,0.00,0
21.090,3.91,-4.69,15.16,2.7,-6.91,0.52,162,1.000,0.00,0.00,31.00,3.12,86,7.93,1.56,1218,4.12,0.000,-3.19,4,0.00,0
21.199,2.34,-4.69,14.59,0.0,-8.24,0.44,162,1.000,0.00,0.00,19.00,2.22,86,4.62,1.34,1299,5.15,0.000,-3.56,4,0.00,0
21.304,2.34,-3.12,14.47,0.0,-9.17,0.33,162,1.000,0.00,0.00,15.00,2.17,86,4.57,1.34,1273,6.22,0.000,-3.62,3,0.00,0
21.411,2.34,-3.12,14.59,0.0,-9.85,0.28,162,1.000,0.00,0.00,13.00,1.87,86,3.97,1.30,1249,7.05,0.000,-3.60,3,0.00,0
21.525,2.34,-3.12,14.70,0.0,-10.36,0.24,162,1.000,0.00,0.00,20.50,1.75,86,3.97,1.30,1174,7.38,0.000,-3.44,3,0.00,0
21.630,2.34,-3.12,14.81,0.0,-10.55,0.22,162,1.000,0.00,0.00,22.00,1.71,86,4.00,1.30,1143,7.78,0.000,-3.35,3,0.00,0
21.732,3.12,-3.12,14.81,0.0,-10.60,0.22,162,1.000,0.00,0.00,21.50,1.63,86,4.07,1.30,1076,8.00,0.000,-3.17,4,0.00,0
21.844,3.12,-3.12,14.81,0.0,-10.61,0.22,162,1.000,0.00,0.00,21.00,1.54,86,4.10,1.32,1033,8.08,0.000,-2.98,4,0.00,0
21.946,3.12,-3.12,14.81,0.0,-10.53,0.23,162,1.000,0.00,0.00,19.50,1.43,86,4.23,1.32,960,8.16,0.000,-2.92,4,0.00,0
22.057,3.12,-3.12,14.70,0.0,-10.44,0.24,162,1.000,0.00,0.00,19.00,1.58,86,4.12,1.32,928,8.22,0.000,-2.67,4,0.00,0
22.164,3.12,-3.12,14.70,0.0,-10.28,0.25,162,1.000,0.00,0.00,18.50,1.50,86,4.12,1.30,880,8.21,0.000,-2.53,4,0.00,0
22.268,3.12,-3.12,14.70,0.0,-10.13,0.27,162,1.000,0.00,0.00,18.50,1.45,86,4.15,1.30,852,8.15,0.000,-2.44,4,0.00,0
22.380,3.12,-3.12,14.70,0.0,-9.97,0.28,162,1.000,0.00,0.00,18.50,1.42,86,4.07,1.30,833,8.07,0.000,-2.34,4,0.00,0
22.484,3.91,-3.12,14.70,0.0,-9.83,0.28,162,1.000,0.00,0.00,18.50,1.41,86,4.00,1.28,828,8.02,0.000,-2.28,4,0.00,0
22.587,3.91,-3.12,14.70,0.0,-9.74,0.29,162,1.000,0.00,0.00,18.50,1.55,86,3.97,1.30,810,7.92,0.000,-2.28,4,0.00,0
22.697,3.91,-3.12,14.70,0.0,-9.68,0.29,162,1.000,0.00,0.00,18.50,1.57,86,3.89,1.30,820,7.85,0.000,-2.28,4,0.00,0
22.801,3.91,-3.12,14.59,0.0,-9.65,0.29,162,1.000,0.00,0.00,18.50,1.55,86,3.87,1.30,806,7.84,0.000,-2.26,4,0.00,0
22.906,3.12,-3.12,14.47,0.0,-9.63,0.29,162,1.000,0.00,0.00,18.00,1.57,86,3.89,1.30,816,7.86,0.000,-2.24,4,0.00,0
23.017,3.12,-3.12,14.36,0.0,-9.62,0.29,162,1.000,0.00,0.00,17.00,1.56,86,3.87,1.28,814,7.80,0.000,-2.24,4,0.00,0
23.120,3.12,-3.12,14.36,0.0,-9.58,0.29,162,1.000,0.00,0.00,16.00,1.59,86,3.84,1.28,830,7.76,0.000,-2.28,4,0.00,0
23.224,3.12,-3.12,14.24,0.0,-9.60,0.29,162,1.000,0.00,0.00,15.50,1.57,86,3.87,1.26,811,7.78,0.000,-2.30,4,0.00,0
23.335,2.34,-3.12,14.24,0.0,-9.59,0.29,162,1.000,0.00,0.00,16.00,1.56,86,3.89,1.28,819,7.81,0.000,-2.24,4,0.00,0
23.440,2.34,-3.12,14.24,0.0,-9.59,0.29,162,1.000,0.00,0.00,15.00,1.57,86,3.92,1.28,818,7.79,0.000,-2.26,4,0.00,0
23.546,2.34,-3.12,14.24,0.0,-9.59,0.29,162,1.000,0.00,0.00,15.50,1.55,86,3.87,1.30,808,7.80,0.000,-2.22,4,0.00,0
23.658,2.34,-3.12,14.24,0.0,-9.58,0.29,162,1.000,0.00,0.00,15.00,1.56,86,3.84,1.30,814,7.80,0.000,-2.26,4,0.00,0
23.758,1.56,-3.12,14.36,0.0,-9.62,0.29,162,1.000,0.00,0.00,15.50,1.55,86,3.82,1.30,806,7.82,0.000,-2.26,4,0.00,0
23.867,1.56,-3.12,14.36,0.0,-9.62,0.29,162,1.000,0.00,0.00,16.00,1.54,86,3.87,1.30,800,7.87,0.000,-2.24,4,0.00,0
23.974,1.56,-3.12,14.36,0.0,-9.62,0.30,162,1.000,0.00,0.00,16.00,1.53,86,3.84,1.28,793,7.85,0.000,-2.22,4,0.00,0
24.075,1.56,-3.12,14.36,0.0,-9.58,0.30,162,1.000,0.00,0.00,17.00,1.50,86,3.74,1.26,784,7.83,0.000,-2.22,4,0.00,0
24.189,1.56,-3.12,14.36,0.0,-9.57,0.30,162,1.000,0.00,0.00,16.00,1.51,86,3.77,1.28,786,7.81,0.000,-2.22,3,0.00,0
24.294,1.56,-3.12,14.36,0.0,-9.54,0.30,162,1.000,0.00,0.00,16.50,1.49,86,3.82,1.30,777,7.79,0.000,-2.22,3,0.00,0
24.394,0.78,-3.12,14.36,0.0,-9.54,0.30,162,1.000,0.00,0.00,16.50,1.50,86,3.69,1.28,784,7.79,0.000,-2.22,3,0.00,0
24.506,0.78,-3.12,14.47,6.7,-9.58,0.29,162,1.000,0.00,0.00,16.50,1.50,86,3.87,1.32,769,7.81,0.000,-2.22,7,0.00,0
24.617,0.78,-3.12,14.47,9.8,-9.41,0.31,162,1.000,0.00,0.00,21.00,1.96,86,7.18,1.66,766,6.73,0.000,-2.22,8,0.00,0
24.719,0.78,-3.91,14.47,9.8,-8.00,0.44,162,1.000,0.00,0.00,28.00,2.28,86,9.69,1.68,764,5.86,0.000,-2.22,8,0.00,0
24.827,0.78,-3.91,14.47,10.2,-6.93,0.55,162,1.000,0.00,0.00,28.50,2.61,86,10.38,1.72,874,4.96,0.000,-2.22,9,0.00,0
24.930,1.56,-3.91,14.81,9.4,-6.11,0.60,162,1.000,0.00,0.00,31.50,3.49,86,11.81,1.78,1058,3.52,0.000,-2.61,9,0.00,0
25.034,3.91,-3.91,15.39,7.8,-5.78,0.63,162,1.000,0.00,0.00,35.50,3.87,86,11.75,1.78,1246,2.95,0.000,-3.29,8,0.00,0
25.146,3.91,-4.69,15.04,7.1,-6.16,0.60,162,1.000,0.00,0.00,35.50,3.89,86,10.41,1.70,1448,3.03,0.000,-3.52,9,0.00,0
25.255,2.34,-4.69,14.47,9.0,-7.01,0.53,162,1.000,0.00,0.00,36.00,4.30,86,13.09,1.88,1552,3.47,0.000,-3.96,11,0.00,0
25.355,3.12,-3.91,14.70,10.2,-6.92,0.55,162,1.000,0.00,0.00,37.50,4.95,86,16.84,2.00,1658,3.18,0.000,-4.20,13,0.00,0
25.464,5.47,-3.91,15.27,10.2,-6.42,0.61,162,1.000,0.00,0.00,39.00,5.71,86,19.74,2.06,1784,2.83,0.000,-4.04,13,0.00,0
25.575,7.81,-3.91,15.50,9.0,-6.06,0.64,162,1.000,0.00,0.00,40.50,6.57,86,19.98,2.04,1960,2.96,0.000,-3.77,12,0.00,0
25.677,7.03,-3.91,14.93,8.6,-6.35,0.60,162,1.000,0.00,0.00,42.00,5.76,86,17.12,1.96,2078,3.49,0.000,-3.46,11,0.00,0
25.781,4.69,-3.91,14.01,9.4,-7.35,0.54,162,1.000,0.00,0.00,43.00,5.96,86,19.90,2.08,2140,4.34,0.000,-3.54,14,0.00,0
25.895,3.91,-3.91,14.13,9.8,-7.19,0.57,162,1.000,0.00,0.00,44.00,6.53,86,22.02,2.12,2187,3.89,0.000,-3.58,15,0.00,0
25.997,4.69,-3.91,14.59,10.6,-6.82,0.62,162,1.000,0.00,0.00,44.50,7.08,86,23.78,2.18,2213,3.59,0.000,-3.62,15,0.00,0
26.103,5.47,-3.91,14.81,10.2,-6.39,0.67,162,1.000,0.00,0.00,44.00,7.62,86,24.77,2.18,2233,3.12,0.000,-3.64,14,0.00,0
26.207,5.47,-3.91,14.59,9.0,-6.47,0.66,162,1.000,0.00,0.00,44.50,7.60,86,20.52,2.16,2226,3.47,0.000,-3.65,15,0.00,0
26.322,2.34,-3.91,13.78,8.6,-6.46,0.67,162,1.000,0.00,0.00,43.50,7.42,86,25.14,2.20,2185,3.29,0.000,-3.64,14,0.00,0
26.425,0.78,-3.91,13.90,8.2,-6.33,0.68,162,1.000,0.00,0.00,43.00,7.28,86,25.29,2.14,2140,3.27,0.000,-3.60,14,0.00,0
26.529,0.00,-3.91,13.90,8.2,-6.48,0.67,162,1.000,0.00,0.00,43.00,6.71,86,22.20,2.12,2074,3.43,0.000,-3.56,14,0.00,0
26.635,-1.56,-3.91,13.90,8.6,-6.46,0.66,162,1.000,0.00,0.00,42.00,6.34,86,23.61,2.18,1981,3.47,0.000,-3.44,15,0.00,0
26.745,-2.34,-3.91,14.24,8.6,-5.83,0.73,162,1.000,0.00,0.00,37.00,6.89,86,25.33,2.20,1878,2.42,0.000,-3.52,15,0.00,0
26.846,-2.34,-3.91,14.59,9.0,-5.26,0.77,162,1.000,0.00,0.00,34.00,6.68,86,24.22,2.18,1850,1.88,0.000,-3.69,16,0.00,0
26.956,-2.34,-3.91,14.47,9.0,-5.00,0.78,162,1.000,0.00,0.00,32.50,6.65,84,24.58,2.18,1834,1.69,0.000,-3.77,16,0.00,0
27.060,-1.56,-3.91,14.70,9.0,-4.82,0.79,162,1.000,0.00,0.00,32.00,6.64,84,24.58,2.20,1820,1.46,0.000,-3.79,15,0.00,0
27.168,-0.78,-3.91,14.93,9.0,-4.76,0.80,162,1.000,0.00,0.00,31.50,7.04,84,25.04,2.20,1834,1.49,0.000,-3.77,15,0.00,0
27.279,0.00,-3.91,14.81,9.0,-4.81,0.80,162,1.000,0.00,0.00,31.00,7.11,84,23.14,2.22,1869,1.53,0.000,-3.73,16,0.00,0
27.384,0.00,-3.91,14.59,9.0,-4.79,0.81,162,1.000,0.00,0.00,30.00,7.27,84,25.80,2.22,1892,1.58,0.000,-3.69,15,0.00,0
27.488,0.00,-3.91,14.59,9.0,-4.79,0.81,162,1.000,0.00,0.00,31.50,7.34,84,24.76,2.20,1912,1.84,0.000,-3.64,15,0.00,0
27.600,-0.78,-3.91,14.36,8.6,-5.03,0.79,162,1.000,0.00,0.00,33.50,6.99,84,24.49,2.18,1943,1.93,0.000,-3.58,15,0.00,0
27.706,-1.56,-3.91,14.36,8.6,-5.26,0.76,162,1.000,0.00,0.00,36.00,7.05,84,23.69,2.16,1930,2.26,0.000,-3.56,15,0.00,0
27.807,-2.34,-3.91,14.24,8.6,-5.50,0.75,162,1.000,0.00,0.00,37.00,6.53,84,24.13,2.18,1925,2.37,0.000,-3.58,15,0.00,0
27.919,-3.12,-3.91,14.24,8.6,-5.45,0.75,162,1.000,0.00,0.00,36.00,6.50,84,23.34,2.16,1888,2.30,0.000,-3.62,14,0.00,0
28.022,-2.34,-3.91,14.47,8.6,-5.55,0.75,162,1.000,0.00,0.00,37.00,6.35,84,22.37,2.12,1860,2.33,0.000,-3.65,14,0.00,0
28.134,-3.12,-3.91,14.47,8.2,-5.61,0.73,162,1.000,0.00,0.00,38.00,6.21,84,21.35,2.08,1824,2.31,0.000,-3.73,13,0.00,0
28.239,-3.12,-3.91,14.36,8.2,-5.72,0.71,162,1.000,0.00,0.00,39.00,5.65,84,21.11,2.08,1767,2.33,0.000,-3.87,13,0.00,0
28.340,-3.91,-3.91,14.47,7.8,-5.72,0.72,162,1.000,0.00,0.00,37.50,5.81,84,20.14,2.04,1704,2.19,0.000,-3.94,11,0.00,0
28.456,-3.12,-3.91,14.70,6.3,-5.94,0.70,162,1.000,0.00,0.00,39.50,4.53,84,14.76,1.86,1634,2.77,0.000,-4.06,9,0.00,0
28.559,-3.12,-3.91,14.59,2.7,-6.96,0.61,162,1.000,0.00,0.00,41.50,3.87,84,11.75,1.76,1493,3.27,0.000,-4.16,6,0.00,0
28.664,-3.91,-4.69,14.47,0.0,-7.71,0.53,162,1.000,0.00,0.00,43.50,2.61,84,10.16,1.56,1312,4.57,0.000,-4.02,5,0.00,0
28.767,-3.91,-4.69,14.59,0.0,-8.72,0.43,162,1.000,0.00,0.00,38.00,2.01,84,5.62,1.42,1176,5.88,0.000,-3.60,5,0.00,0
28.878,-3.91,-3.12,14.70,0.0,-9.18,0.37,162,1.000,0.00,0.00,33.50,2.15,84,5.17,1.40,1121,6.41,0.000,-3.23,5,0.00,0
28.988,-3.12,-3.12,14.81,0.0,-9.41,0.33,162,1.000,0.00,0.00,30.50,1.86,84,5.36,1.42,1090,6.76,0.000,-3.19,5,0.00,0
29.089,-3.12,-3.12,14.70,0.0,-9.51,0.32,162,1.000,0.00,0.00,28.00,1.82,84,5.43,1.42,1050,6.96,0.000,-3.09,5,0.00,0
29.195,-3.91,-3.12,14.36,0.0,-9.53,0.32,162,1.000,0.00,0.00,26.00,1.75,84,5.49,1.42,1023,7.03,0.000,-2.96,5,0.00,0
29.300,-4.69,-3.12,14.01,0.0,-9.47,0.32,162,1.000,0.00,0.00,23.50,1.66,84,5.46,1.42,965,7.17,0.000,-2.82,5,0.00,0
29.414,-5.47,-3.12,13.78,0.0,-9.39,0.33,162,1.000,0.00,0.00,22.50,1.56,84,5.46,1.44,913,7.22,0.000,-2.65,5,0.00,0
29.514,-6.25,-3.12,13.67,0.0,-9.28,0.34,162,1.000,0.00,0.00,21.00,1.66,84,5.59,1.44,866,7.24,0.000,-2.44,5,0.00,0
29.629,-6.25,-3.12,13.90,0.0,-9.09,0.36,162,1.000,0.00,0.00,20.00,1.53,84,5.49,1.42,798,7.18,0.000,-2.42,5,0.00,0
29.732,-6.25,-3.12,14.13,0.0,-8.84,0.39,162,1.000,0.00,0.00,20.00,1.46,84,5.43,1.40,751,7.00,0.000,-2.22,5,0.00,0
29.835,-6.25,-3.12,14.24,0.0,-8.56,0.40,162,1.000,0.00,0.00,21.00,1.54,84,5.59,1.46,720,6.81,0.000,-2.22,5,0.00,0
29.946,-6.25,-3.12,14.59,0.0,-8.29,0.44,162,1.000,0.00,0.00,21.50,1.63,84,5.88,1.44,676,6.42,0.000,-2.22,5,0.00,0
30.050,-6.25,-3.91,14.70,0.0,-7.92,0.46,162,1.000,0.00,0.00,20.00,1.72,84,5.95,1.48,671,6.03,0.000,-2.22,5,0.00,0
30.156,-5.47,-3.91,14.93,0.0,-7.66,0.49,162,1.000,0.00,0.00,19.50,1.74,84,6.01,1.46,698,5.91,0.000,-2.22,5,0.00,0
30.260,-5.47,-3.91,15.16,0.0,-7.38,0.50,162,1.000,0.00,0.00,18.00,1.87,84,6.20,1.48,731,4.00,0.000,-3.85,5,0.00,0
30.375,-4.69,-4.69,15.27,0.0,-7.31,0.51,162,1.000,0.00,0.00,14.00,2.01,84,6.11,1.46,787,3.98,0.000,-3.85,5,0.00,0
30.479,-3.91,-4.69,15.27,0.0,-7.41,0.49,162,1.000,0.00,0.00,10.50,2.15,84,5.56,1.42,841,4.00,0.000,-3.87,4,0.00,0
30.580,-3.91,-3.12,15.27,0.0,-7.74,0.46,162,1.000,0.00,0.00,5.50,1.93,84,4.57,1.32,904,4.29,0.000,-3.94,3,0.00,0
30.690,-3.12,-3.12,15.16,0.0,-8.29,0.40,162,1.000,0.00,0.00,5.50,1.64,86,3.97,1.28,960,4.92,0.000,-4.20,3,0.00,0
30.800,-3.12,-3.12,14.93,0.0,-9.08,0.33,162,1.000,0.00,0.00,5.50,1.62,86,3.74,1.26,938,6.82,0.000,-2.73,3,0.00,0
30.905,-3.12,-3.12,14.81,0.0,-9.39,0.30,162,1.000,0.00,0.00,13.50,1.49,86,3.74,1.28,872,7.42,0.000,-2.63,4,0.00,0
31.005,-3.12,-3.12,14.81,0.0,-9.56,0.29,162,1.000,0.00,0.00,16.00,1.48,86,4.72,1.40,869,7.50,0.000,-2.46,5,0.00,0
31.116,-3.12,-3.12,15.04,0.0,-9.34,0.32,162,1.000,0.00,0.00,17.50,1.58,86,5.62,1.44,820,7.30,0.000,-2.38,5,0.00,0
31.219,-2.34,-3.91,15.39,0.0,-9.02,0.35,162,1.000,0.00,0.00,18.50,1.56,86,5.43,1.40,814,7.15,0.000,-2.28,4,0.00,0
31.329,-0.78,-3.12,15.62,0.0,-8.85,0.36,162,1.000,0.00,0.00,17.00,1.76,86,4.60,1.34,826,7.03,0.000,-2.26,4,0.00,0
31.440,0.00,-3.12,15.73,0.0,-8.94,0.35,162,1.000,0.00,0.00,15.00,1.64,86,4.34,1.32,856,7.06,0.000,-2.34,4,0.00,0
31.544,0.00,-3.12,15.85,14.1,-9.05,0.34,162,1.000,0.00,0.00,15.50,1.63,86,3.12,1.60,849,9.62,0.000,-2.40,14,0.00,0
31.646,1.56,-3.91,15.73,15.7,-7.27,0.53,162,1.000,0.00,0.00,24.00,3.60,86,23.17,2.14,844,3.16,0.000,1.26,12,0.00,0
31.755,3.12,-3.91,15.50,8.6,-3.44,0.84,162,1.000,0.00,0.00,19.50,4.19,86,16.26,1.68,893,1.68,0.000,-2.22,8,0.00,0
31.866,4.69,-3.91,16.19,8.6,-4.31,0.77,162,1.000,0.00,0.00,33.50,4.01,86,9.94,1.72,1252,2.07,0.000,-2.49,10,0.00,0
31.971,7.03,-4.69,15.62,9.0,-5.27,0.65,162,1.000,0.00,0.00,40.00,4.56,86,13.49,1.86,1526,2.13,0.000,-3.67,11,0.00,0
32.080,4.69,-4.69,14.59,7.8,-6.15,0.60,162,1.000,0.00,0.00,43.00,4.66,86,14.42,1.84,1718,2.43,0.000,-4.18,8,0.00,0
32.186,7.03,-3.91,15.04,6.3,-7.46,0.51,162,1.000,0.00,0.00,45.00,3.77,86,10.25,1.70,1767,4.29,0.000,-3.98,9,0.00,0
32.285,8.59,-4.69,15.27,7.1,-8.48,0.44,162,1.000,0.00,0.00,45.00,4.23,86,13.16,1.86,1651,4.78,0.000,-3.93,11,0.00,0
32.392,8.59,-4.69,14.93,8.6,-8.11,0.52,162,1.000,0.00,0.00,42.50,5.66,86,16.18,2.02,1451,4.46,0.000,-4.12,13,0.00,0
32.503,9.38,-3.91,15.04,11.4,-6.40,0.69,162,1.000,0.00,0.00,35.50,6.58,86,21.19,2.14,1341,2.84,0.000,-3.93,17,0.00,0
32.610,10.16,-3.91,14.70,12.5,-3.97,0.92,162,1.000,0.00,0.00,17.00,7.85,86,26.89,2.22,1315,1.43,0.000,-2.22,18,0.00,0
32.713,7.03,-3.91,13.67,12.2,-2.81,1.03,162,1.000,0.00,0.00,13.00,7.67,86,23.96,2.14,1438,0.24,0.000,-2.84,16,0.00,0
32.818,3.12,-3.91,13.09,11.0,-2.72,0.99,162,1.000,0.00,0.00,19.00,6.90,86,21.77,2.12,1541,-0.65,0.000,-3.91,15,0.00,0
32.934,0.00,-3.91,13.32,11.4,-3.54,0.92,162,1.000,0.00,0.00,23.00,6.96,86,24.32,2.20,1631,0.19,0.000,-4.18,17,0.00,0
33.037,-0.78,-3.91,13.78,11.8,-3.58,0.92,162,1.000,0.00,0.00,23.00,7.23,86,26.59,2.24,1695,-0.03,0.000,-4.08,17,0.00,0
33.144,-0.78,-3.91,14.47,11.4,-3.49,0.92,162,1.000,0.00,0.00,24.00,7.49,86,27.00,2.26,1754,0.08,0.000,-3.85,17,0.00,0
33.247,0.00,-3.91,14.59,11.4,-3.58,0.90,162,1.000,0.00,0.00,25.00,7.73,86,26.49,2.24,1832,0.34,0.000,-3.89,16,0.00,0
33.359,0.00,-3.91,14.59,11.0,-3.85,0.87,162,1.000,0.00,0.00,26.50,7.58,86,25.98,2.24,1871,0.57,0.000,-3.75,16,0.00,0
33.459,-0.78,-3.91,14.36,11.0,-4.15,0.85,162,1.000,0.00,0.00,28.00,7.26,86,25.80,2.22,1878,1.05,0.000,-3.71,16,0.00,0
33.565,-1.56,-3.91,14.24,9.8,-4.34,0.84,162,1.000,0.00,0.00,28.50,7.25,86,25.61,2.20,1900,1.22,0.000,-3.67,15,0.00,0
33.675,-2.34,-3.91,14.36,9.8,-4.63,0.81,162,1.000,0.00,0.00,31.00,6.84,86,24.86,2.20,1886,1.43,0.000,-3.65,15,0.00,0
33.785,-3.12,-3.91,14.36,9.4,-4.83,0.80,162,1.000,0.00,0.00,32.50,6.71,84,25.55,2.14,1828,1.65,0.000,-3.69,14,0.00,0
33.890,-3.12,-3.91,14.24,8.6,-5.14,0.77,162,1.000,0.00,0.00,34.00,5.95,84,20.31,2.04,1744,1.94,0.000,-3.83,12,0.00,0
