Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
14.539,14.70,-8.47,0.44,0.00,0.00,1,14.00,8.32,11.99,1120,0.00,5.00,-5.34,0,0.00,0.00,0
14.610,14.70,-8.47,0.44,0.00,0.00,1,15.50,8.40,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
14.681,14.81,-8.41,0.45,0.00,0.00,1,15.50,8.49,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
14.764,14.81,-8.37,0.45,0.00,0.00,1,13.00,8.62,11.99,1127,0.00,5.00,-5.34,0,0.00,0.00,0
14.827,14.81,-8.37,0.46,0.00,0.00,1,14.00,8.49,11.99,1088,0.00,5.00,-5.34,0,0.00,0.00,0
14.902,14.93,-8.28,0.46,0.00,0.00,1,16.50,8.57,11.99,1093,0.00,5.00,-5.34,0,0.00,0.00,0
14.974,14.93,-8.26,0.46,0.00,0.00,1,13.50,8.74,11.99,1115,0.00,5.00,-5.34,0,0.00,0.00,0
15.056,15.04,-8.26,0.46,0.00,0.00,1,13.00,8.70,11.99,1134,0.00,5.00,-5.34,0,0.00,0.00,0
15.118,14.93,-8.30,0.46,0.00,0.00,1,11.50,8.53,11.99,1137,0.00,5.00,-5.34,0,0.00,0.00,0
15.194,14.93,-8.37,0.46,0.00,0.00,1,14.00,8.36,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
15.267,14.70,-8.41,0.45,0.00,0.00,1,10.00,8.53,11.99,1154,0.00,5.00,-5.34,0,0.00,0.00,0
15.343,14.81,-8.45,0.45,0.00,0.00,1,10.50,8.53,11.99,1150,0.00,5.00,-5.34,0,0.00,0.00,0
15.406,14.70,-8.49,0.45,0.00,0.00,1,13.50,8.36,11.99,1125,0.00,5.00,-5.34,0,0.00,0.00,0
15.482,14.59,-8.47,0.45,0.00,0.00,1,13.00,8.32,11.99,1127,0.00,5.00,-5.34,0,0.00,0.00,0
15.554,14.70,-8.51,0.45,0.00,0.00,1,10.50,8.57,11.99,1155,0.00,5.00,-5.34,0,0.00,0.00,0
15.628,14.59,-8.53,0.45,0.00,0.00,1,12.00,8.45,11.99,1139,0.00,5.00,-5.34,0,0.00,0.00,0
15.700,14.59,-8.57,0.44,0.00,0.00,1,13.00,8.40,11.99,1144,0.00,5.00,-5.34,0,0.00,0.00,0
15.777,14.59,-8.57,0.44,0.00,0.00,1,13.00,8.32,11.99,1135,0.00,5.00,-5.34,0,0.00,0.00,0
15.846,14.59,-8.55,0.44,0.00,0.00,1,14.50,8.32,11.99,1120,0.00,5.00,-5.34,0,0.00,0.00,0
15.920,14.59,-8.53,0.44,0.00,0.00,1,13.00,8.36,11.99,1120,0.00,5.00,-5.34,0,0.00,0.00,0
15.993,14.47,-8.47,0.44,0.00,0.00,1,14.50,8.32,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
16.069,14.59,-8.47,0.44,0.00,0.00,1,14.00,8.40,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
16.137,14.59,-8.45,0.45,0.00,0.00,1,14.00,8.40,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
16.213,14.70,-8.47,0.45,0.00,0.00,1,12.00,8.40,11.99,1138,0.00,5.00,-5.34,0,0.00,0.00,0
16.288,14.59,-8.45,0.45,0.00,0.00,1,15.00,8.32,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
16.368,14.70,-8.43,0.45,0.00,0.00,1,14.00,8.40,11.99,1133,0.00,5.00,-5.34,0,0.00,0.00,0
16.442,14.70,-8.47,0.45,0.00,0.00,1,12.50,8.40,11.99,1135,0.00,5.00,-5.34,0,0.00,0.00,0
16.505,14.70,-8.47,0.45,0.00,0.00,1,14.50,8.24,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
16.586,14.70,-8.47,0.44,0.00,0.00,1,13.00,8.19,11.99,1128,0.00,5.00,-5.34,0,0.00,0.00,0
16.650,14.70,-8.49,0.44,0.00,0.00,1,14.00,8.32,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
16.733,14.70,-8.49,0.44,0.00,0.00,1,13.00,8.24,11.99,1132,0.00,5.00,-5.34,0,0.00,0.00,0
16.796,14.70,-8.51,0.44,0.00,0.00,1,11.50,8.32,11.99,1136,0.00,5.00,-5.34,0,0.00,0.00,0
16.880,14.70,-8.57,0.44,0.00,0.00,1,13.50,8.15,11.99,1125,0.00,5.00,-5.34,0,0.00,0.00,0
16.943,14.70,-8.55,0.44,0.00,0.00,1,15.00,8.24,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
17.017,14.70,-8.51,0.44,0.00,0.00,1,13.00,8.32,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
17.089,14.70,-8.51,0.44,0.00,0.00,1,15.50,8.36,11.99,1102,0.00,5.00,-5.34,0,0.00,0.00,0
17.162,14.59,-8.47,0.45,0.00,0.00,1,14.50,8.45,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
17.237,14.70,-8.45,0.45,0.00,0.00,1,11.50,8.40,11.99,1134,0.00,5.00,-5.34,0,0.00,0.00,0
17.312,14.70,-8.47,0.45,0.00,0.00,1,12.00,8.36,11.99,1133,0.00,5.00,-5.34,0,0.00,0.00,0
17.381,14.70,-8.51,0.44,0.00,0.00,1,13.00,8.19,11.99,1126,0.00,5.00,-5.34,0,0.00,0.00,0
17.467,14.70,-8.55,0.44,0.00,0.00,1,11.50,8.24,11.99,1140,0.00,5.00,-5.34,0,0.00,0.00,0
17.530,14.59,-8.57,0.44,0.00,0.00,1,13.50,8.28,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
17.605,14.70,-8.57,0.44,0.00,0.00,1,13.00,8.32,11.99,1136,0.00,5.00,-5.34,0,0.00,0.00,0
17.672,14.59,-8.55,0.44,0.00,0.00,1,15.00,8.15,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
17.747,14.59,-8.51,0.44,0.00,0.00,1,14.50,8.24,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
17.821,14.59,-8.49,0.44,0.00,0.00,1,13.00,8.24,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
17.895,14.59,-8.49,0.44,0.00,0.00,1,12.50,8.24,11.99,1127,0.00,5.00,-5.34,0,0.00,0.00,0
17.963,14.59,-8.51,0.44,0.00,0.00,1,15.00,8.15,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
18.046,14.47,-8.49,0.44,0.00,0.00,1,14.50,8.15,11.99,1107,0.00,5.00,-5.34,0,0.00,0.00,0
18.111,14.59,-8.47,0.44,0.00,0.00,1,14.00,8.32,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
18.185,14.59,-8.43,0.45,0.00,0.00,1,15.00,8.24,11.99,1101,0.00,5.00,-5.34,0,0.00,0.00,0
18.260,14.59,-8.43,0.44,0.00,0.00,1,13.50,8.02,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
18.342,14.59,-8.41,0.44,0.00,0.00,1,15.50,8.11,11.99,1097,0.00,5.00,-5.34,0,0.00,0.00,0
18.403,14.70,-8.41,0.44,0.00,0.00,1,12.00,8.28,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
18.482,14.59,-8.43,0.44,0.00,0.00,1,13.00,8.28,11.99,1115,0.00,5.00,-5.34,0,0.00,0.00,0
18.553,14.70,-8.37,0.45,0.00,0.00,1,15.50,8.24,11.99,1093,0.00,5.00,-5.34,0,0.00,0.00,0
18.632,14.70,-8.33,0.45,0.00,0.00,1,14.00,8.49,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
18.695,14.70,-8.31,0.45,0.00,0.00,1,13.50,8.53,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
18.770,14.81,-8.31,0.45,0.00,0.00,1,12.50,8.40,11.99,1117,0.00,5.00,-5.34,0,0.00,0.00,0
18.846,14.81,-8.35,0.45,0.00,0.00,1,10.50,8.53,11.99,1133,0.00,5.00,-5.34,0,0.00,0.00,0
18.922,14.81,-8.37,0.45,0.00,0.00,1,12.00,8.40,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
18.996,14.81,-8.37,0.45,0.00,0.00,1,11.00,8.53,11.99,1134,0.00,5.00,-5.34,0,0.00,0.00,0
19.075,14.81,-8.43,0.45,0.00,0.00,1,10.50,8.28,11.99,1137,0.00,5.00,-5.34,0,0.00,0.00,0
19.148,14.70,-8.47,0.45,0.00,0.00,1,13.00,8.32,11.99,1118,0.00,5.00,-5.34,0,0.00,0.00,0
19.212,14.70,-8.43,0.45,0.00,0.00,1,13.00,8.49,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
19.279,14.70,-8.37,0.45,0.00,0.00,1,14.00,8.49,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
19.360,14.70,-8.35,0.45,0.00,0.00,1,13.00,8.49,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
19.440,14.70,-8.35,0.45,0.00,0.00,1,11.50,8.53,11.99,1132,0.00,5.00,-5.34,0,0.00,0.00,0
19.498,14.59,-8.37,0.45,0.00,0.00,1,14.00,8.24,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
19.584,14.59,-8.37,0.45,0.00,0.00,1,14.00,8.45,11.99,1111,0.00,5.00,-5.34,0,0.00,0.00,0
19.647,14.70,-8.35,0.45,0.00,0.00,1,13.00,8.44,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
19.722,14.70,-8.33,0.45,0.00,0.00,1,12.00,8.32,11.99,1125,0.00,5.00,-5.34,0,0.00,0.00,0
19.790,14.59,-8.31,0.45,0.00,0.00,1,15.00,8.49,11.99,1101,0.00,5.00,-5.34,0,0.00,0.00,0
19.866,14.70,-8.31,0.46,0.00,0.00,1,16.50,8.49,11.99,1087,0.00,5.00,-5.34,0,0.00,0.00,0
19.939,14.81,-8.28,0.46,0.00,0.00,1,11.50,8.53,11.99,1130,0.00,5.00,-5.34,0,0.00,0.00,0
20.020,14.93,-8.35,0.45,0.00,0.00,1,11.50,8.45,11.99,1132,0.00,5.00,-5.34,0,0.00,0.00,0
20.087,14.81,-8.39,0.45,0.00,0.00,1,12.50,8.15,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
20.172,14.81,-8.37,0.45,0.00,0.00,1,13.00,8.36,11.99,1111,0.00,5.00,-5.34,0,0.00,0.00,0
20.233,14.70,-8.37,0.45,0.00,0.00,1,11.50,8.49,11.99,1132,0.00,5.00,-5.34,0,0.00,0.00,0
20.310,14.70,-8.39,0.45,0.00,0.00,1,11.50,8.49,11.99,1132,0.00,5.00,-5.34,0,0.00,0.00,0
20.374,14.47,-8.39,0.45,0.00,0.00,1,13.50,8.36,11.99,1112,0.00,5.00,-5.34,0,0.00,0.00,0
20.455,14.59,-8.39,0.45,0.00,0.00,1,13.00,8.49,11.99,1118,0.00,5.00,-5.34,0,0.00,0.00,0
20.534,14.59,-8.37,0.45,0.00,0.00,1,13.00,8.57,11.99,1121,0.00,5.00,-5.34,0,0.00,0.00,0
20.607,14.70,-8.37,0.45,0.00,0.00,1,12.50,8.49,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
20.669,14.70,-8.37,0.45,0.00,0.00,1,12.00,8.32,11.99,1115,0.00,5.00,-5.34,0,0.00,0.00,0
20.743,14.70,-8.37,0.45,0.00,0.00,1,14.00,8.15,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
20.830,14.70,-8.37,0.45,0.00,0.00,1,14.00,8.28,11.99,1115,0.00,5.00,-5.34,0,0.00,0.00,0
20.893,14.70,-8.35,0.45,0.00,0.00,1,13.00,8.40,11.99,1118,0.00,5.00,-5.34,0,0.00,0.00,0
20.977,14.81,-8.35,0.45,0.00,0.00,1,15.50,8.40,11.99,1096,0.00,5.00,-5.34,0,0.00,0.00,0
21.040,14.70,-8.35,0.45,0.00,0.00,1,14.00,8.40,11.99,1109,0.00,5.00,-5.34,0,0.00,0.00,0
21.120,14.70,-8.33,0.45,0.00,0.00,1,13.00,8.40,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
21.185,14.81,-8.31,0.45,0.00,0.00,1,14.00,8.40,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
21.267,14.93,-8.28,0.46,0.00,0.00,1,13.00,8.57,11.99,1111,0.00,5.00,-5.34,0,0.00,0.00,0
21.333,14.70,-8.26,0.46,0.00,0.00,1,13.50,8.49,11.99,1109,0.00,5.00,-5.34,0,0.00,0.00,0
21.405,14.70,-8.30,0.46,0.00,0.00,1,13.00,8.45,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
21.477,14.81,-8.31,0.46,0.00,0.00,1,13.00,8.36,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
21.550,14.81,-8.28,0.46,0.00,0.00,1,14.00,8.49,11.99,1102,0.00,5.00,-5.34,0,0.00,0.00,0
21.618,14.81,-8.28,0.46,0.00,0.00,1,11.50,8.49,11.99,1126,0.00,5.00,-5.34,0,0.00,0.00,0
21.696,14.70,-8.31,0.45,0.00,0.00,1,12.50,8.44,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
21.770,14.70,-8.31,0.46,0.00,0.00,1,14.50,8.40,11.99,1099,0.00,5.00,-5.34,0,0.00,0.00,0
21.853,14.70,-8.26,0.46,0.00,0.00,1,13.00,8.62,11.99,1112,0.00,5.00,-5.34,0,0.00,0.00,0
21.916,14.59,-8.24,0.46,0.00,0.00,1,13.50,8.74,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
21.990,14.70,-8.24,0.46,0.00,0.00,1,13.50,8.66,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
22.059,14.70,-8.26,0.46,0.00,0.00,1,12.50,8.53,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
22.142,14.70,-8.28,0.46,0.00,0.00,1,11.00,8.53,11.99,1130,0.00,5.00,-5.34,0,0.00,0.00,0
22.205,14.59,-8.31,0.46,0.00,0.00,1,12.00,8.45,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
22.279,14.59,-8.35,0.45,0.00,0.00,1,12.00,8.45,11.99,1125,0.00,5.00,-5.34,0,0.00,0.00,0
22.353,14.59,-8.41,0.45,0.00,0.00,1,10.50,8.40,11.99,1142,0.00,5.00,-5.34,0,0.00,0.00,0
22.428,14.59,-8.43,0.45,0.00,0.00,1,12.00,8.36,11.99,1126,0.00,5.00,-5.34,0,0.00,0.00,0
22.503,14.59,-8.39,0.45,0.00,0.00,1,13.50,8.36,11.99,1112,0.00,5.00,-5.34,0,0.00,0.00,0
22.567,14.47,-8.37,0.45,0.00,0.00,1,11.50,8.49,11.99,1129,0.00,5.00,-5.34,0,0.00,0.00,0
22.642,14.47,-8.41,0.45,0.00,0.00,1,12.00,8.40,11.99,1120,0.00,5.00,-5.34,0,0.00,0.00,0
22.715,14.47,-8.37,0.45,0.00,0.00,1,13.00,8.07,11.99,1109,0.00,5.00,-5.34,0,0.00,0.00,0
22.792,14.59,-8.33,0.45,0.00,0.00,1,13.00,8.32,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
22.865,14.59,-8.35,0.45,0.00,0.00,1,12.50,8.45,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
22.938,14.59,-8.37,0.45,0.00,0.00,1,13.50,8.24,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
23.012,14.70,-8.37,0.45,0.00,0.00,1,12.50,8.40,11.99,1123,0.00,5.00,-5.34,0,0.00,0.00,0
23.086,14.70,-8.37,0.45,0.00,0.00,1,13.00,8.44,11.99,1117,0.00,5.00,-5.34,0,0.00,0.00,0
23.154,14.81,-8.37,0.45,0.00,0.00,1,13.50,8.44,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
23.234,14.70,-8.35,0.45,0.00,0.00,1,13.00,8.40,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
23.296,14.70,-8.39,0.45,0.00,0.00,1,10.50,8.24,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
23.372,14.59,-8.45,0.45,0.00,0.00,1,14.00,8.15,11.99,1107,0.00,5.00,-5.34,0,0.00,0.00,0
23.445,14.70,-8.43,0.45,0.00,0.00,1,15.50,8.24,11.99,1094,0.00,5.00,-5.34,0,0.00,0.00,0
23.527,14.70,-8.41,0.45,0.00,0.00,1,12.50,8.40,11.99,1118,0.00,5.00,-5.34,0,0.00,0.00,0
23.590,14.59,-8.37,0.45,0.00,0.00,1,15.00,8.28,11.99,1096,0.00,5.00,-5.34,0,0.00,0.00,0
23.667,14.59,-8.28,0.45,0.00,0.00,1,17.50,8.36,11.99,1071,0.00,5.00,-5.34,0,0.00,0.00,0
23.737,14.47,-8.26,0.45,0.00,0.00,1,14.00,8.40,11.99,1096,0.00,5.00,-5.34,0,0.00,0.00,0
23.820,14.59,-8.26,0.45,0.00,0.00,1,13.00,8.49,11.99,1108,0.00,5.00,-5.34,0,0.00,0.00,0
23.888,14.59,-8.28,0.45,0.00,0.00,1,13.00,8.28,11.99,1107,0.00,5.00,-5.34,0,0.00,0.00,0
23.956,14.59,-8.26,0.45,0.00,0.00,1,14.00,8.53,11.99,1099,0.00,5.00,-5.34,0,0.00,0.00,0
24.032,14.70,-8.26,0.46,0.00,0.00,1,12.50,8.53,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
24.105,14.81,-8.24,0.46,0.00,0.00,1,13.50,8.49,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
24.190,14.81,-8.24,0.46,0.00,0.00,1,13.00,8.53,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
24.249,14.81,-8.20,0.46,0.00,0.00,1,11.00,8.57,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
24.324,14.81,-8.24,0.46,0.00,0.00,1,13.00,8.24,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
24.396,14.81,-8.26,0.46,0.00,0.00,1,12.50,8.49,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
24.472,14.81,-8.28,0.46,0.00,0.00,1,11.50,8.61,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
24.545,14.81,-8.26,0.46,0.00,0.00,1,12.00,8.49,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
24.626,14.81,-8.28,0.46,0.00,0.00,1,12.00,8.32,11.99,1111,0.00,5.00,-5.34,0,0.00,0.00,0
24.690,14.70,-8.28,0.45,0.00,0.00,1,12.50,8.32,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
24.765,14.70,-8.35,0.45,0.00,0.00,1,10.50,8.28,11.99,1129,0.00,5.00,-5.34,0,0.00,0.00,0
24.839,14.70,-8.37,0.45,0.00,0.00,1,11.00,8.28,11.99,1130,0.00,5.00,-5.34,0,0.00,0.00,0
24.903,14.70,-8.39,0.45,0.00,0.00,1,13.00,8.40,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
24.976,14.70,-8.37,0.45,0.00,0.00,1,14.00,8.36,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
25.067,14.59,-8.39,0.45,0.00,0.00,1,11.00,8.32,11.99,1128,0.00,5.00,-5.34,0,0.00,0.00,0
25.142,14.59,-8.41,0.44,0.00,0.00,1,10.50,8.24,11.99,1135,0.00,5.00,-5.34,0,0.00,0.00,0
25.196,14.59,-8.47,0.44,0.00,0.00,1,12.00,8.07,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
25.269,14.59,-8.47,0.44,0.00,0.00,1,13.00,8.19,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
25.356,14.59,-8.47,0.44,0.00,0.00,1,12.50,8.15,11.99,1117,0.00,5.00,-5.34,0,0.00,0.00,0
25.418,14.59,-8.45,0.44,0.00,0.00,1,12.00,8.11,11.99,1121,0.00,5.00,-5.34,0,0.00,0.00,0
25.491,14.47,-8.47,0.44,0.00,0.00,1,13.50,8.07,11.99,1107,0.00,5.00,-5.34,0,0.00,0.00,0
25.566,14.36,-8.47,0.44,0.00,0.00,1,13.00,8.02,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
25.633,14.47,-8.47,0.44,0.00,0.00,1,14.00,8.15,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
25.706,14.59,-8.45,0.44,0.00,0.00,1,13.50,8.02,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
25.786,14.59,-8.43,0.44,0.00,0.00,1,13.50,8.11,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
25.861,14.70,-8.37,0.44,0.00,0.00,1,15.50,8.32,11.99,1079,0.00,5.00,-5.34,0,0.00,0.00,0
25.925,14.70,-8.35,0.45,0.00,0.00,1,14.00,8.32,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
26.011,14.70,-8.35,0.45,0.00,0.00,1,12.50,8.24,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
26.071,14.70,-8.37,0.45,0.00,0.00,1,12.00,8.11,11.99,1114,0.00,5.00,-5.34,0,0.00,0.00,0
26.145,14.70,-8.35,0.45,0.00,0.00,1,14.00,8.15,11.99,1093,0.00,5.00,-5.34,0,0.00,0.00,0
26.219,14.70,-8.31,0.45,0.00,0.00,1,14.50,8.15,11.99,1089,0.00,5.00,-5.34,0,0.00,0.00,0
26.295,14.81,-8.30,0.45,0.00,0.00,1,10.50,8.32,11.99,1122,0.00,5.00,-5.34,0,0.00,0.00,0
26.366,14.81,-8.31,0.45,0.00,0.00,1,10.50,8.40,11.99,1127,0.00,5.00,-5.34,0,0.00,0.00,0
26.442,14.70,-8.37,0.45,0.00,0.00,1,12.00,8.19,11.99,1111,0.00,5.00,-5.34,0,0.00,0.00,0
26.515,14.81,-8.37,0.45,0.00,0.00,1,12.00,8.28,11.99,1101,0.00,5.00,-5.34,0,0.00,0.00,0
26.588,14.93,-8.35,0.45,0.00,0.00,1,11.50,8.24,11.99,1116,0.00,5.00,-5.34,0,0.00,0.00,0
26.661,14.81,-8.37,0.45,0.00,0.00,1,11.50,8.36,11.99,1118,0.00,5.00,-5.34,0,0.00,0.00,0
26.735,14.70,-8.37,0.45,0.00,0.00,1,14.50,8.15,11.99,1079,0.00,5.00,-5.34,0,0.00,0.00,0
26.803,14.81,-8.31,0.45,0.00,0.00,1,14.50,8.19,11.99,1088,0.00,5.00,-5.34,0,0.00,0.00,0
26.880,14.70,-8.31,0.45,0.00,0.00,1,13.00,8.24,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
26.948,14.81,-8.30,0.44,0.00,0.00,1,14.00,7.69,11.99,1090,0.00,5.00,-5.34,0,0.00,0.00,0
27.024,14.70,-8.28,0.45,0.00,0.00,1,13.00,8.28,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
27.100,14.70,-8.30,0.45,0.00,0.00,1,11.50,7.90,11.99,1084,0.00,5.00,-5.34,0,0.00,0.00,0
27.183,14.81,-8.30,0.44,0.00,0.00,1,15.00,8.19,11.99,1093,0.00,5.00,-5.34,0,0.00,0.00,0
27.246,14.93,-8.28,0.45,0.00,0.00,1,13.00,8.28,11.99,1100,0.00,5.00,-5.34,0,0.00,0.00,0
27.323,14.93,-8.26,0.45,0.00,0.00,1,14.00,8.36,11.99,1092,0.00,5.00,-5.34,0,0.00,0.00,0
27.385,15.04,-8.20,0.45,0.00,0.00,1,12.50,8.44,11.99,1099,0.00,5.00,-5.34,0,0.00,0.00,0
27.462,14.93,-8.20,0.45,0.00,0.00,1,13.00,8.40,11.99,1100,0.00,5.00,-5.34,0,0.00,0.00,0
27.539,14.93,-8.26,0.45,0.00,0.00,1,12.50,8.36,11.99,1102,0.00,5.00,-5.34,0,0.00,0.00,0
27.620,14.93,-8.24,0.46,0.00,0.00,1,15.00,8.19,11.99,1080,0.00,5.00,-5.34,0,0.00,0.00,0
27.677,14.81,-8.18,0.46,0.00,0.00,1,13.00,8.36,11.99,1098,0.00,5.00,-5.34,0,0.00,0.00,0
27.754,14.70,-8.24,0.45,0.00,0.00,1,10.50,8.19,11.99,1103,0.00,5.00,-5.34,0,0.00,0.00,0
27.826,14.59,-8.28,0.45,0.00,0.00,1,13.00,8.11,11.99,1098,0.00,5.00,-5.34,0,0.00,0.00,0
27.902,14.70,-8.30,0.45,0.00,0.00,1,9.50,8.28,11.99,1130,0.00,5.00,-5.34,0,0.00,0.00,0
27.975,14.70,-8.35,0.45,0.00,0.00,1,8.50,8.28,11.99,1141,0.00,5.00,-5.34,0,0.00,0.00,0
28.051,14.70,-8.43,0.44,0.00,0.00,1,12.00,7.98,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
28.116,14.70,-8.43,0.44,0.00,0.00,1,13.00,8.15,11.99,1106,0.00,5.00,-5.34,0,0.00,0.00,0
28.196,14.70,-8.43,0.44,0.00,0.00,1,10.50,8.15,11.99,1128,0.00,5.00,-5.34,0,0.00,0.00,0
28.265,14.70,-8.43,0.44,0.00,0.00,1,13.00,8.15,11.99,1107,0.00,5.00,-5.34,0,0.00,0.00,0
28.338,14.59,-8.41,0.44,0.00,0.00,1,13.00,8.11,11.99,1103,0.00,5.00,-5.34,0,0.00,0.00,0
28.408,14.70,-8.41,0.44,0.00,0.00,1,12.50,8.11,11.99,1094,0.00,5.00,-5.34,0,0.00,0.00,0
28.486,14.59,-8.41,0.44,0.00,0.00,1,13.00,8.02,11.99,1100,0.00,5.00,-5.34,0,0.00,0.00,0
28.559,14.47,-8.37,0.44,0.00,0.00,1,13.50,8.02,11.99,1096,0.00,5.00,-5.34,0,0.00,0.00,0
28.642,14.47,-8.35,0.44,0.00,0.00,1,13.50,8.19,11.99,1095,0.00,5.00,-5.34,0,0.00,0.00,0
28.705,14.47,-8.31,0.44,0.00,0.00,1,12.50,8.19,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
28.778,14.59,-8.35,0.44,0.00,0.00,1,12.50,8.15,11.99,1105,0.00,5.00,-5.34,0,0.00,0.00,0
28.853,14.59,-8.35,0.44,0.00,0.00,1,13.50,8.07,11.99,1090,0.00,5.00,-5.34,0,0.00,0.00,0
28.926,14.70,-8.35,0.44,0.00,0.00,1,12.00,8.07,11.99,1104,0.00,5.00,-5.34,0,0.00,0.00,0
29.004,14.59,-8.35,0.44,0.00,0.00,1,11.00,8.15,11.99,1115,0.00,5.00,-5.34,0,0.00,0.00,0
29.067,14.59,-8.37,0.44,0.00,0.00,1,14.50,8.94,25.00,1082,0.00,5.00,-5.34,9,0.00,0.00,0
29.152,14.59,-6.69,0.52,0.00,0.00,1,26.00,17.65,25.00,1162,0.00,1.14,-5.34,9,0.00,0.00,0
29.218,13.55,-5.34,0.65,0.00,0.00,1,25.50,18.59,25.70,1228,0.00,0.00,-5.34,9,0.00,0.00,0
29.287,11.83,-4.89,0.71,0.00,0.00,1,28.50,18.27,31.33,1400,0.00,-0.55,-5.34,9,0.00,0.00,0
29.364,11.25,-5.09,0.70,0.00,0.00,1,34.00,18.43,34.49,1680,0.00,-0.21,-5.34,9,0.00,0.00,0
