Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
825.722,13.55,-0.29,1.09,0.00,-2.11,1,24.50,39.81,22.89,2160,0.00,2.06,1.16,25,25.10,25.00,0
825.798,13.67,-0.15,1.10,0.00,-2.11,1,24.00,40.03,21.48,2160,0.00,1.95,1.22,25,25.10,25.00,0
825.867,13.44,0.10,1.11,0.00,-2.11,1,23.00,40.24,20.08,2132,0.00,1.68,1.24,26,25.10,25.00,0
825.944,13.55,0.35,1.13,0.00,-2.11,1,22.50,40.48,18.32,2131,0.00,1.32,1.26,26,25.10,25.00,0
826.011,13.67,0.56,1.14,0.00,-2.11,1,21.00,40.48,16.91,2079,0.00,1.00,1.12,27,25.10,25.00,0
826.089,13.67,0.73,1.15,0.00,-2.11,1,20.00,40.61,16.21,2054,0.00,0.53,1.01,27,25.10,25.00,0
826.166,13.55,0.89,1.17,0.00,-2.11,1,19.50,40.24,15.51,2016,0.00,0.00,0.83,27,25.10,25.00,0
826.232,13.55,1.08,1.19,0.00,-2.11,1,19.00,39.86,15.51,1997,0.00,-0.14,0.77,27,24.71,25.00,0
826.300,13.67,1.12,1.18,0.00,-2.11,1,19.50,40.61,16.21,2076,0.00,0.00,1.10,27,24.71,25.00,0
826.385,13.90,1.10,1.16,0.00,-2.11,1,20.00,42.47,16.91,2213,0.00,1.46,2.07,29,25.10,25.67,0
826.447,14.36,1.26,1.18,0.00,-2.11,1,20.50,46.96,16.56,2366,0.00,3.64,3.33,29,25.49,25.43,0
826.525,14.70,1.41,1.21,0.00,-2.11,1,20.00,50.02,16.21,2441,0.00,4.62,4.14,30,26.27,26.70,0
826.599,14.59,1.60,1.24,0.00,-2.11,1,19.50,52.00,15.51,2468,0.00,5.00,4.80,30,26.67,27.62,0
826.677,14.59,1.72,1.27,0.00,0.00,1,19.00,56.16,15.16,2700,0.00,5.00,5.69,30,27.45,29.07,0
826.742,14.47,1.84,1.30,0.00,0.00,1,21.00,57.98,14.80,2832,0.00,5.00,6.59,30,29.02,30.40,0
826.813,14.13,2.13,1.33,0.00,0.00,1,20.00,65.96,14.45,2888,0.00,5.00,6.98,31,30.20,30.91,0
826.885,14.13,2.44,1.36,0.00,0.00,1,20.00,68.78,14.10,2963,0.00,5.00,7.41,31,31.76,31.62,0
826.958,13.90,2.75,1.38,0.00,0.00,1,20.00,72.04,14.10,3107,0.00,5.00,7.60,31,32.94,33.00,0
827.042,14.01,3.06,1.40,0.00,0.00,1,20.00,76.01,14.10,3209,0.00,5.00,7.60,31,33.73,33.74,0
827.114,14.01,3.48,1.42,0.00,0.00,1,20.00,79.65,14.10,3342,0.00,5.00,7.60,31,34.51,35.11,0
827.177,13.55,3.89,1.45,0.00,0.00,1,19.50,83.47,13.75,3410,0.00,5.00,7.50,30,34.90,35.64,0
827.249,13.09,4.14,1.47,0.00,0.00,1,19.50,87.52,14.10,3504,0.00,3.79,6.25,28,35.69,35.80,0
827.336,12.75,4.02,1.47,0.00,0.00,1,20.00,91.90,15.16,3770,0.00,2.62,5.70,27,35.69,35.62,0
827.401,11.94,3.87,1.48,0.00,0.00,1,21.00,93.62,15.86,3894,0.00,1.84,5.16,26,35.69,35.45,0
827.486,11.71,3.73,1.47,0.00,0.00,1,23.00,95.69,17.62,3985,0.00,1.63,4.81,25,35.29,35.34,0
827.548,11.71,3.36,1.41,0.00,0.00,1,24.00,94.95,19.02,4128,0.00,1.78,4.62,25,35.29,35.28,0
827.616,11.94,2.94,1.36,0.00,-1.05,1,24.50,94.46,20.43,4211,0.00,1.89,4.31,25,35.29,35.20,0
827.706,11.83,2.19,1.31,0.00,-1.05,1,26.00,92.90,21.84,4343,0.00,2.76,4.12,25,35.29,35.16,0
827.763,11.60,1.55,1.27,0.00,-1.05,1,27.00,93.54,23.24,4430,0.00,3.83,3.93,24,34.51,34.99,0
827.851,11.48,0.81,1.22,0.00,-1.05,1,28.50,92.47,25.00,4548,0.00,4.53,3.62,23,32.94,32.31,0
827.907,11.37,-0.14,1.16,0.00,-1.05,1,29.50,87.30,26.76,4670,0.00,4.81,1.93,21,32.16,31.21,0
827.992,11.25,-1.31,1.07,0.00,-1.05,1,31.50,82.95,32.03,4678,0.00,4.67,-0.66,18,30.98,30.79,0
828.059,11.25,-3.27,0.93,0.00,-1.05,1,34.00,71.39,39.77,4783,0.00,2.25,-7.37,9,30.59,29.46,0
828.139,11.25,-7.58,0.61,0.00,0.00,6,38.00,45.37,42.58,4810,1.40,1.40,-8.10,1,25.88,30.68,0
828.202,11.25,-10.06,0.27,0.00,0.00,1,40.00,18.84,11.99,4752,0.00,3.23,-8.10,0,28.63,30.79,0
828.294,11.25,-10.23,0.20,0.00,0.00,1,10.50,13.04,11.99,4705,0.00,3.93,-8.10,0,0.00,32.38,0
828.356,12.63,-10.31,0.18,0.00,0.00,1,10.50,13.92,11.99,4641,0.00,3.55,-8.10,0,0.00,33.79,0
828.432,18.26,-10.27,0.19,0.00,0.00,1,10.50,15.18,11.99,4338,0.00,4.11,-8.10,0,0.00,35.16,0
828.507,21.71,-10.77,0.20,0.00,0.00,1,11.50,13.54,11.99,4235,0.00,5.00,-8.10,0,0.00,35.16,0
828.575,15.04,-11.04,0.19,0.00,0.00,1,11.50,12.71,11.99,4171,0.00,5.00,-8.10,0,0.00,35.16,0
828.649,14.13,-11.12,0.18,0.00,0.00,1,11.50,11.67,11.99,4056,0.00,5.00,-8.10,0,0.00,35.16,0
828.716,14.70,-11.02,0.17,0.00,0.00,6,11.50,10.87,11.99,3947,0.00,5.00,-8.01,0,0.00,35.16,0
828.803,23.43,-10.98,0.16,0.00,0.00,6,11.50,9.64,11.99,3794,0.00,5.00,-7.79,0,0.00,35.16,0
828.868,25.38,-11.00,0.16,0.00,0.00,6,11.50,9.41,11.99,3680,0.00,5.00,-7.56,0,0.00,35.16,0
828.940,25.38,-11.08,0.15,0.00,0.00,6,11.50,8.74,11.99,3564,0.00,5.00,-7.15,0,0.00,34.49,0
829.006,24.69,-11.16,0.14,0.00,0.00,6,11.50,8.02,11.99,3486,0.00,5.00,-6.92,0,0.00,33.74,0
829.096,23.89,-11.22,0.13,0.00,0.00,6,11.50,6.99,11.99,3369,0.00,5.00,-6.71,0,0.00,33.05,0
829.153,23.77,-11.23,0.12,0.00,0.00,2,11.50,6.09,11.99,3158,0.00,5.00,-6.56,0,0.00,32.52,0
829.236,23.89,-11.23,0.12,0.00,0.00,2,11.50,5.99,11.99,3026,0.00,5.00,-6.40,0,0.00,31.89,0
829.305,23.89,-11.29,0.12,0.00,0.00,2,11.50,5.90,11.99,2933,0.00,5.00,-6.11,0,0.00,30.98,0
829.379,23.54,-11.35,0.12,0.00,0.00,2,11.50,5.71,11.99,2834,0.00,5.00,-5.90,0,0.00,30.31,0
829.453,23.66,-11.45,0.12,0.00,0.00,2,11.50,5.25,11.99,2735,0.00,5.00,-5.67,0,0.00,26.32,0
829.517,23.77,-11.49,0.12,0.00,0.00,2,11.50,5.68,11.99,2638,0.00,5.00,-5.43,1,0.00,20.99,0
829.600,23.54,-11.37,0.14,0.00,0.00,2,11.50,6.33,15.86,2549,0.00,5.00,-5.34,2,0.00,12.93,0
829.666,24.00,-11.18,0.16,0.00,0.00,2,15.50,7.69,21.84,2515,0.00,5.00,-5.34,3,12.94,10.43,0
829.739,23.54,-11.00,0.19,0.00,0.00,2,22.50,8.36,28.52,2434,0.00,5.00,-5.34,3,10.59,8.07,0
829.812,23.77,-11.08,0.20,0.00,0.00,2,27.50,8.15,35.20,2444,0.00,5.00,-5.34,3,8.24,9.84,0
829.897,23.20,-11.25,0.20,0.00,0.00,2,35.00,7.94,36.25,2486,0.00,5.00,-5.34,3,9.80,11.23,0
829.963,22.28,-11.33,0.19,0.00,0.00,2,35.50,7.94,36.25,2477,0.00,5.00,-5.34,3,10.59,10.63,0
830.032,19.64,-11.35,0.19,0.00,0.00,2,35.50,8.02,36.25,2494,0.00,5.00,-5.34,3,11.76,11.68,0
830.111,17.80,-11.37,0.19,0.00,0.00,2,35.50,7.94,36.60,2540,0.00,5.00,-5.34,3,14.51,14.69,0
830.176,17.23,-11.33,0.19,0.00,0.00,2,36.00,7.98,37.30,2594,0.00,5.00,-5.41,3,17.65,19.93,0
830.264,17.11,-11.37,0.19,0.00,0.00,6,36.50,8.19,38.01,2664,0.00,5.00,-5.55,3,20.00,23.34,0
830.331,16.19,-11.29,0.18,0.00,0.00,2,36.50,8.28,38.01,2714,0.00,5.00,-5.57,3,23.14,23.81,0
830.400,16.19,-11.22,0.19,0.00,0.00,2,37.00,8.79,37.66,2670,0.00,5.00,-5.51,3,23.92,22.25,0
830.476,16.77,-11.23,0.19,0.00,0.00,2,36.50,8.88,37.66,2660,0.00,5.00,-5.49,3,22.35,21.68,0
830.549,16.54,-11.10,0.20,0.00,0.00,2,36.50,8.88,37.66,2671,0.00,5.00,-5.51,3,22.35,22.31,0
830.624,17.00,-11.23,0.20,0.00,0.00,2,36.50,8.83,37.30,2654,0.00,5.00,-5.47,3,21.18,21.34,0
830.692,16.65,-11.20,0.20,0.00,0.00,2,36.50,9.01,37.66,2630,0.00,5.00,-5.47,3,21.18,21.11,0
830.766,16.19,-11.18,0.20,0.00,0.00,2,36.50,8.97,38.01,2676,0.00,5.00,-5.53,4,22.75,22.23,0
830.844,15.73,-11.23,0.20,0.00,0.00,2,36.50,9.05,37.30,2686,0.00,5.00,-5.43,4,23.14,20.44,0
830.917,15.85,-11.16,0.20,0.00,0.00,2,36.50,9.05,37.30,2640,0.00,5.00,-5.45,4,20.39,21.00,0
830.995,16.19,-11.14,0.21,0.00,0.00,2,36.50,9.10,37.30,2649,0.00,5.00,-5.43,4,20.78,20.55,0
831.054,16.54,-11.14,0.21,0.00,0.00,2,36.50,9.28,37.30,2600,0.00,5.00,-5.36,4,20.39,18.07,0
831.130,15.73,-11.14,0.21,0.00,0.00,2,36.50,9.19,37.30,2601,0.00,5.00,-5.36,4,18.04,18.12,0
831.205,16.54,-11.14,0.21,0.00,0.00,2,36.50,9.19,37.30,2631,0.00,5.00,-5.41,4,20.00,19.93,0
831.285,16.31,-11.10,0.21,0.00,0.00,2,36.50,9.28,37.30,2618,0.00,5.00,-5.43,2,20.39,20.44,0
831.348,16.08,-11.37,0.20,0.00,0.00,2,36.00,8.15,36.95,2598,0.00,5.00,-5.34,2,18.04,17.75,0
831.435,15.16,-11.51,0.19,0.00,0.00,2,36.00,7.44,37.30,2595,0.00,5.00,-5.36,2,17.65,18.18,0
831.497,15.39,-11.56,0.17,0.00,0.00,2,36.50,7.20,37.30,2621,0.00,5.00,-5.34,2,18.04,16.52,0
831.570,14.93,-11.45,0.17,0.00,0.00,2,36.00,7.44,36.95,2574,0.00,5.00,-5.34,2,16.47,16.20,0
831.654,15.04,-11.58,0.17,0.00,0.00,2,36.00,6.48,36.95,2596,0.00,5.00,-5.34,2,16.08,17.80,0
831.721,15.39,-11.70,0.15,0.00,0.00,2,36.00,6.17,36.60,2573,0.00,5.00,-5.34,0,17.65,16.41,0
831.789,16.08,-11.80,0.14,0.00,0.00,2,34.50,5.03,33.44,2559,0.00,5.00,-5.34,0,16.47,14.26,0
831.869,17.34,-11.91,0.12,0.00,0.00,2,32.00,4.47,30.62,2560,0.00,5.00,-5.34,0,0.00,15.61,0
831.931,17.57,-12.07,0.11,0.00,0.00,2,28.00,4.21,26.76,2546,0.00,5.00,-5.34,0,0.00,14.84,0
832.017,16.08,-12.10,0.10,0.00,0.00,2,25.00,4.24,22.89,2536,0.00,5.00,-5.34,0,0.00,14.99,0
832.084,14.81,-12.07,0.10,0.00,0.00,2,21.50,4.16,20.08,2549,0.00,5.00,-5.34,0,0.00,13.80,0
832.159,15.73,-12.01,0.10,0.00,0.00,2,19.00,4.13,16.56,2529,0.00,5.00,-5.34,0,0.00,12.27,0
832.223,17.69,-12.10,0.10,0.00,0.00,2,15.50,4.33,13.05,2504,0.00,5.00,-5.34,0,0.00,13.44,0
832.299,14.93,-12.05,0.10,0.00,0.00,2,13.00,4.13,11.99,2524,0.00,5.00,-5.34,0,0.00,13.48,0
832.372,19.29,-12.05,0.10,0.00,0.00,2,11.50,4.18,11.99,2484,0.00,5.00,-5.34,0,0.00,11.07,0
832.451,22.51,-12.01,0.10,0.00,0.00,2,11.50,4.13,11.99,2478,0.00,5.00,-5.34,0,0.00,10.68,0
832.516,24.23,-12.03,0.10,0.00,0.00,2,11.50,4.13,11.99,2509,0.00,5.00,-5.34,0,0.00,12.58,0
832.593,25.38,-12.03,0.10,0.00,0.00,2,11.50,4.16,11.99,2499,0.00,5.00,-5.34,0,0.00,11.52,0
832.677,25.38,-12.05,0.10,0.00,0.00,2,11.50,4.10,11.99,2458,0.00,5.00,-5.34,0,0.00,9.34,0
832.742,25.04,-12.05,0.10,0.00,0.00,2,11.50,4.10,11.99,2452,0.00,5.00,-5.34,0,0.00,9.80,0
832.815,23.77,-12.03,0.10,0.00,0.00,2,11.50,4.07,11.99,2463,0.00,5.00,-5.34,0,0.00,7.93,0
832.895,23.89,-12.03,0.10,0.00,0.00,2,11.50,4.02,11.99,2432,0.00,5.00,-5.34,0,0.00,9.56,0
832.965,24.00,-12.05,0.10,0.00,0.00,2,11.50,4.07,11.99,2448,0.00,5.00,-5.34,0,0.00,8.93,0
833.029,23.54,-12.07,0.10,0.00,0.00,2,11.50,4.02,11.99,2402,0.00,5.00,-5.34,0,0.00,6.14,0
833.115,23.66,-12.05,0.10,0.00,0.00,2,11.50,4.02,11.99,2404,0.00,5.00,-5.34,0,0.00,7.32,0
833.177,23.66,-12.03,0.10,0.00,0.00,2,11.50,4.02,11.99,2418,0.00,5.00,-5.34,0,0.00,7.13,0
833.252,23.77,-12.05,0.10,0.00,0.00,2,11.50,4.02,11.99,2388,0.00,5.00,-5.34,0,0.00,5.80,0
833.325,23.54,-12.03,0.10,0.00,0.00,2,11.50,4.02,11.99,2413,0.00,5.00,-5.34,0,0.00,5.37,0
833.409,23.89,-12.07,0.10,0.00,0.00,2,11.50,3.97,11.99,2406,0.00,5.00,-5.34,0,0.00,4.37,0
833.472,23.89,-12.03,0.10,0.00,0.00,2,11.50,4.02,11.99,2372,0.00,5.00,-5.34,0,0.00,5.04,0
833.547,23.54,-12.03,0.10,0.00,0.00,2,11.50,4.02,11.99,2358,0.00,5.00,-5.34,0,0.00,3.46,0
833.615,23.54,-12.01,0.10,0.00,0.00,2,11.50,4.00,11.99,2375,0.00,5.00,-5.34,0,0.00,4.50,0
833.700,24.00,-12.01,0.10,0.00,0.00,2,11.50,4.00,11.99,2356,0.00,5.00,-5.34,0,0.00,3.38,0
833.759,23.54,-12.03,0.10,0.00,0.00,2,11.50,3.97,11.99,2332,0.00,5.00,-5.34,0,0.00,3.29,0
833.840,24.23,-12.01,0.10,0.00,0.00,2,11.50,3.97,11.99,2340,0.00,5.00,-5.34,0,0.00,1.27,0
833.920,23.54,-11.99,0.10,0.00,0.00,2,11.50,3.97,11.99,2325,0.00,5.00,-5.34,0,0.00,1.92,0
833.987,23.89,-11.97,0.10,0.00,0.00,2,11.50,3.95,11.99,2332,0.00,5.00,-5.34,0,0.00,1.44,0
834.052,23.89,-11.97,0.10,0.00,0.00,2,11.50,3.95,11.99,2324,0.00,5.00,-5.34,0,0.00,2.84,0
834.131,23.89,-11.97,0.10,0.00,0.00,2,11.50,3.95,11.99,2288,0.00,5.00,-5.34,0,0.00,0.00,0
834.209,23.89,-11.93,0.10,0.00,0.00,2,11.50,3.92,11.99,2296,0.00,5.00,-5.34,0,0.00,0.00,0
834.282,23.89,-11.95,0.10,0.00,0.00,2,11.50,3.95,11.99,2291,0.00,5.00,-5.34,0,0.00,0.00,0
834.347,23.43,-11.93,0.10,0.00,0.00,2,11.50,3.97,11.99,2269,0.00,5.00,-5.34,0,0.00,0.00,0
834.423,23.77,-11.89,0.10,0.00,0.00,2,11.50,3.95,11.99,2244,0.00,5.00,-5.34,0,0.00,0.00,0
834.495,23.89,-11.91,0.10,0.00,0.00,2,11.50,3.92,11.99,2267,0.00,5.00,-5.34,0,0.00,0.00,0
834.572,23.89,-11.89,0.10,0.00,0.00,2,11.50,3.90,11.99,2194,0.00,5.00,-5.34,0,0.00,0.00,0
834.646,23.77,-11.87,0.11,0.00,0.00,2,11.50,3.87,11.99,2170,0.00,5.00,-5.34,0,0.00,0.00,0
834.714,24.12,-11.87,0.11,0.00,0.00,2,11.50,3.87,11.99,2179,0.00,5.00,-5.34,0,0.00,0.00,0
834.795,23.43,-11.81,0.11,0.00,0.00,2,11.50,3.87,11.99,2086,0.00,5.00,-5.34,0,0.00,0.00,0
834.859,23.77,-11.78,0.11,0.00,0.00,2,11.50,3.90,11.99,2083,0.00,5.00,-5.34,0,0.00,0.00,0
834.932,23.77,-11.78,0.11,0.00,0.00,2,11.50,3.85,11.99,2055,0.00,5.00,-5.34,0,0.00,0.00,0
835.009,23.54,-11.76,0.11,0.00,0.00,2,11.50,3.77,11.99,1991,0.00,5.00,-5.34,0,0.00,0.00,0
835.075,23.77,-11.70,0.11,0.00,0.00,3,11.50,3.82,11.99,1946,0.00,5.00,-5.34,0,0.00,0.00,0
835.152,24.00,-11.68,0.11,0.00,0.00,3,11.50,3.77,11.99,1976,0.00,5.00,-5.34,0,0.00,0.00,0
835.225,23.66,-11.70,0.12,0.00,0.00,3,11.50,3.77,11.99,1930,0.00,5.00,-5.34,0,0.00,0.00,0
835.301,24.12,-11.70,0.12,0.00,0.00,3,11.50,3.77,11.99,1874,0.00,5.00,-5.34,0,0.00,0.00,0
835.369,23.66,-11.72,0.12,0.00,0.00,2,11.50,3.72,11.99,1868,0.00,5.00,-5.34,0,0.00,0.00,0
835.455,23.89,-11.72,0.12,0.00,0.00,3,11.50,3.67,11.99,1770,0.00,5.00,-5.34,0,0.00,0.00,0
835.517,23.54,-11.74,0.12,0.00,0.00,3,11.50,3.67,11.99,1710,0.00,5.00,-5.34,0,0.00,0.00,0
835.592,23.66,-11.78,0.13,0.00,0.00,3,11.50,3.67,11.99,1699,0.00,5.00,-5.34,0,0.00,0.00,0
835.665,23.89,-11.78,0.13,0.00,0.00,3,11.50,3.61,11.99,1613,0.00,5.00,-5.34,0,0.00,0.00,0
835.739,23.54,-11.70,0.13,0.00,0.00,3,11.50,3.64,11.99,1544,0.00,5.00,-5.34,0,0.00,0.00,0
835.813,23.77,-11.60,0.14,0.00,0.00,3,11.50,3.64,11.99,1428,0.00,5.00,-5.34,0,0.00,0.00,0
835.881,23.54,-11.47,0.15,0.00,0.00,3,11.50,3.61,11.99,1324,0.00,5.00,-5.34,0,0.00,0.00,0
835.969,23.77,-11.31,0.16,0.00,0.00,3,20.00,3.67,11.99,1257,0.00,5.00,-5.34,0,0.00,0.00,0
836.025,23.66,-11.20,0.17,0.00,0.00,3,20.00,3.72,11.99,1210,0.00,5.00,-5.34,0,0.00,0.00,0
836.113,23.43,-11.22,0.17,0.00,0.00,3,20.00,3.61,11.99,1158,0.00,5.00,-5.34,0,0.00,0.00,0
836.176,23.43,-11.18,0.18,0.00,0.00,6,20.00,3.61,11.99,1103,0.00,5.00,-5.34,0,0.00,0.00,0
836.253,23.43,-11.04,0.19,0.00,0.00,6,20.00,3.59,11.99,1040,0.00,5.00,-5.34,0,0.00,0.00,0
836.331,23.31,-10.94,0.19,0.00,0.00,6,20.00,3.59,11.99,1006,0.00,5.00,-5.34,0,0.00,0.00,0
836.393,22.97,-10.87,0.20,0.00,0.00,6,20.00,3.59,11.99,944,0.00,5.00,-5.34,0,0.00,0.00,0
836.469,23.08,-10.71,0.21,0.00,0.00,6,20.00,3.72,11.99,866,0.00,5.00,-5.34,0,0.00,0.00,0
836.544,22.05,-10.50,0.23,0.00,0.00,6,20.00,3.92,11.99,797,0.00,5.00,-5.34,0,0.00,0.00,0
836.612,21.36,-9.96,0.26,0.00,0.00,6,20.00,4.14,11.99,757,0.00,5.00,-5.34,0,0.00,0.00,0
836.689,18.38,-9.77,0.28,0.00,0.00,6,20.00,4.33,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
836.766,17.00,-9.51,0.29,0.00,0.00,6,20.00,4.16,11.99,737,0.00,5.00,-5.34,0,0.00,0.00,0
836.834,16.65,-9.42,0.30,0.00,0.00,6,20.00,4.00,11.99,750,0.00,5.00,-5.34,0,0.00,0.00,0
836.909,15.85,-9.36,0.30,0.00,0.00,6,20.00,4.16,11.99,741,0.00,5.00,-5.34,0,0.00,0.00,0
836.982,15.50,-9.22,0.31,0.00,0.00,6,20.00,4.02,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
837.059,14.59,-9.24,0.31,0.00,0.00,6,18.50,3.92,11.99,762,0.00,5.00,-5.34,0,0.00,0.00,0
837.123,14.36,-9.26,0.30,0.00,0.00,6,16.50,3.79,11.99,778,0.00,5.00,-5.34,0,0.00,0.00,0
837.201,14.01,-9.36,0.30,0.00,0.00,4,15.00,3.64,11.99,793,0.00,5.00,-5.34,0,0.00,0.00,0
837.274,13.78,-9.40,0.29,0.00,0.00,3,15.50,3.62,11.99,782,0.00,5.00,-5.34,0,0.00,0.00,0
837.342,13.78,-9.40,0.30,0.00,0.00,3,17.00,3.95,11.99,770,0.00,5.00,-5.34,0,0.00,0.00,0
837.425,14.01,-9.36,0.30,0.00,0.00,3,17.50,4.05,11.99,756,0.00,5.00,-5.34,0,0.00,0.00,0
837.487,14.01,-9.30,0.30,0.00,0.00,3,17.00,4.02,11.99,745,0.00,5.00,-5.34,0,0.00,0.00,0
837.562,14.01,-9.26,0.31,0.00,0.00,3,18.00,3.95,11.99,746,0.00,5.00,-5.34,0,0.00,0.00,0
837.637,14.13,-9.22,0.31,0.00,0.00,3,17.50,3.92,11.99,748,0.00,5.00,-5.34,0,0.00,0.00,0
837.714,14.13,-9.22,0.31,0.00,0.00,2,17.50,3.97,11.99,749,0.00,5.00,-5.34,0,0.00,0.00,0
837.780,14.24,-9.26,0.31,0.00,0.00,2,16.50,3.87,11.99,755,0.00,5.00,-5.34,0,0.00,0.00,0
837.855,14.24,-9.28,0.31,0.00,0.00,2,16.00,3.77,11.99,757,0.00,5.00,-5.34,0,0.00,0.00,0
837.928,14.36,-9.28,0.30,0.00,0.00,2,15.00,3.72,11.99,759,0.00,5.00,-5.34,0,0.00,0.00,0
838.012,14.36,-9.34,0.30,0.00,0.00,2,15.50,3.74,11.99,745,0.00,5.00,-5.34,0,0.00,0.00,0
838.075,14.47,-9.32,0.30,0.00,0.00,2,17.00,3.74,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
838.149,14.24,-9.34,0.30,0.00,0.00,2,16.00,3.77,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
838.223,14.36,-9.32,0.30,0.00,0.00,2,16.00,3.72,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
838.288,14.36,-9.32,0.30,0.00,0.00,2,17.00,3.67,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
838.366,14.24,-9.32,0.30,0.00,0.00,2,18.00,3.69,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
838.444,14.24,-9.28,0.31,0.00,0.00,2,17.50,3.72,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
838.507,14.13,-9.30,0.31,0.00,0.00,2,16.50,3.72,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
838.580,14.24,-9.28,0.31,0.00,0.00,2,16.50,3.67,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
838.653,14.24,-9.28,0.31,0.00,0.00,1,16.50,3.69,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
838.734,14.24,-9.24,0.31,0.00,0.00,1,17.50,3.67,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
838.805,14.13,-9.24,0.31,0.00,0.00,1,17.00,3.72,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
838.879,14.13,-9.22,0.31,0.00,0.00,1,16.50,3.72,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
838.953,14.24,-9.20,0.31,0.00,0.00,1,14.50,3.69,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
839.024,14.13,-9.22,0.31,0.00,0.00,1,15.50,3.69,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
839.098,14.24,-9.22,0.31,0.00,0.00,1,15.50,3.72,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
839.172,14.24,-9.22,0.31,0.00,0.00,1,15.50,3.72,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
839.239,14.01,-9.20,0.31,0.00,0.00,1,14.50,3.62,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
839.313,13.90,-9.26,0.31,0.00,0.00,1,15.50,3.57,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
839.385,14.01,-9.26,0.31,0.00,0.00,1,16.50,3.57,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
839.458,14.01,-9.28,0.31,0.00,0.00,1,15.50,3.57,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
839.532,14.01,-9.26,0.31,0.00,0.00,1,14.50,3.59,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
839.608,14.01,-9.26,0.30,0.00,0.00,1,14.50,3.57,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
839.681,13.90,-9.30,0.30,0.00,0.00,1,13.50,3.62,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
839.757,14.01,-9.30,0.30,0.00,0.00,1,13.00,3.62,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
839.825,14.01,-9.32,0.30,0.00,0.00,1,14.00,3.57,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
839.905,13.90,-9.28,0.30,0.00,0.00,1,15.00,3.59,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
839.970,13.78,-9.30,0.30,0.00,0.00,1,14.00,3.64,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
840.052,13.90,-9.30,0.30,0.00,0.00,1,13.00,3.62,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
840.114,13.90,-9.28,0.31,0.00,0.00,1,13.50,3.64,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
840.199,13.90,-9.30,0.30,0.00,0.00,1,13.50,3.62,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
840.265,13.90,-9.28,0.31,0.00,0.00,1,14.00,3.62,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
840.343,14.01,-9.30,0.30,0.00,0.00,1,12.00,3.62,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
840.412,13.90,-9.30,0.30,0.00,0.00,1,12.50,3.64,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
840.489,14.01,-9.30,0.30,0.00,0.00,1,13.50,3.59,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
840.562,13.90,-9.30,0.30,0.00,0.00,1,14.00,3.64,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
840.632,13.90,-9.28,0.31,0.00,0.00,1,13.00,3.64,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
840.714,13.78,-9.26,0.31,0.00,0.00,1,15.00,3.69,11.99,688,0.00,5.00,-5.34,0,0.00,0.00,0
