Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
885.718,23.77,-11.78,0.11,0.00,0.00,1,11.50,4.97,11.99,2672,0.00,5.00,-5.51,0,0.00,22.37,0
885.781,24.12,-11.78,0.11,0.00,0.00,1,11.50,4.94,11.99,2637,0.00,5.00,-5.43,0,0.00,20.28,0
885.859,24.12,-11.80,0.11,0.00,0.00,1,11.50,4.94,11.99,2621,0.00,5.00,-5.39,0,0.00,19.32,0
885.923,24.00,-11.80,0.11,0.00,0.00,1,11.50,4.91,11.99,2598,0.00,5.00,-5.39,0,0.00,19.44,0
885.987,23.54,-11.80,0.11,0.00,0.00,1,11.50,4.84,11.99,2588,0.00,5.00,-5.34,0,0.00,17.32,0
886.060,24.00,-11.81,0.11,0.00,0.00,1,11.50,4.84,11.99,2544,0.00,5.00,-5.34,0,0.00,11.88,0
886.132,23.66,-11.81,0.11,0.00,0.00,1,11.50,4.84,11.99,2497,0.00,5.00,-5.34,0,0.00,10.63,0
886.210,24.12,-11.81,0.12,0.00,0.00,1,11.50,4.78,11.99,2477,0.00,5.00,-5.34,0,0.00,10.38,0
886.272,23.66,-11.81,0.12,0.00,0.00,1,11.50,4.78,11.99,2472,0.00,5.00,-5.34,0,0.00,7.55,0
886.352,23.89,-11.83,0.12,0.00,0.00,1,11.50,4.78,11.99,2388,0.00,5.00,-5.34,0,0.00,5.27,0
886.416,23.77,-11.81,0.12,0.00,0.00,1,11.50,4.68,11.99,2364,0.00,5.00,-5.34,0,0.00,3.83,0
886.497,23.54,-11.80,0.12,0.00,0.00,1,11.50,4.68,11.99,2308,0.00,5.00,-5.34,0,0.00,0.46,0
886.559,23.89,-11.76,0.12,0.00,0.00,1,11.50,4.62,11.99,2304,0.00,5.00,-5.34,0,0.00,0.24,0
886.641,23.54,-11.78,0.12,0.00,0.00,1,11.50,4.59,11.99,2281,0.00,5.00,-5.34,0,0.00,0.00,0
886.695,23.66,-11.74,0.12,0.00,0.00,1,11.50,4.59,11.99,2282,0.00,5.00,-5.34,0,0.00,0.00,0
886.768,23.89,-11.70,0.12,0.00,0.00,1,11.50,4.52,11.99,2226,0.00,5.00,-5.34,0,0.00,0.00,0
886.837,24.00,-11.68,0.12,0.00,0.00,1,11.50,4.52,11.99,2191,0.00,5.00,-5.34,0,0.00,0.00,0
886.919,23.77,-11.64,0.12,0.00,0.00,1,11.50,4.50,11.99,2144,0.00,5.00,-5.34,0,0.00,0.00,0
886.982,23.89,-11.60,0.12,0.00,0.00,1,11.50,4.44,11.99,2143,0.00,5.00,-5.34,0,0.00,0.00,0
887.056,23.66,-11.60,0.12,0.00,0.00,1,11.50,4.41,11.99,2151,0.00,5.00,-5.34,0,0.00,0.00,0
887.123,23.89,-11.58,0.13,0.00,0.00,1,11.50,4.41,11.99,2098,0.00,5.00,-5.34,0,0.00,0.00,0
887.200,23.54,-11.56,0.13,0.00,0.00,1,11.50,4.41,11.99,2026,0.00,5.00,-5.34,0,0.00,0.00,0
887.273,23.89,-11.51,0.13,0.00,0.00,1,11.50,4.35,11.99,2004,0.00,5.00,-5.34,0,0.00,0.00,0
887.337,23.66,-11.51,0.13,0.00,0.00,1,11.50,4.27,11.99,1991,0.00,5.00,-5.34,0,0.00,0.00,0
887.409,23.89,-11.47,0.13,0.00,0.00,1,11.50,4.27,11.99,1960,0.00,5.00,-5.34,0,0.00,0.00,0
887.482,23.54,-11.45,0.13,0.00,0.00,1,11.50,4.24,11.99,1931,0.00,5.00,-5.34,0,0.00,0.00,0
887.546,23.89,-11.41,0.13,0.00,0.00,1,11.50,4.18,11.99,1882,0.00,5.00,-5.34,0,0.00,0.00,0
887.621,23.89,-11.43,0.13,0.00,0.00,1,11.50,4.13,11.99,1820,0.00,5.00,-5.34,0,0.00,0.00,0
887.691,23.54,-11.51,0.14,0.00,0.00,1,11.50,4.07,11.99,1759,0.00,5.00,-5.34,0,0.00,0.00,0
887.758,23.89,-11.52,0.14,0.00,0.00,1,11.50,3.92,11.99,1701,0.00,5.00,-5.34,0,0.00,0.00,0
887.831,23.77,-11.56,0.14,0.00,0.00,1,11.50,3.82,11.99,1667,0.00,5.00,-5.34,0,0.00,0.00,0
887.900,23.89,-11.52,0.14,0.00,0.00,2,11.50,3.77,11.99,1572,0.00,5.00,-5.34,0,0.00,0.00,0
887.983,23.89,-11.41,0.15,0.00,0.00,2,11.50,3.79,11.99,1465,0.00,5.00,-5.34,0,0.00,0.00,0
888.048,23.54,-11.27,0.16,0.00,0.00,2,11.50,3.92,11.99,1251,0.00,5.00,-5.34,0,0.00,0.00,0
888.113,23.77,-11.10,0.17,0.00,0.00,2,20.00,4.05,11.99,1202,0.00,5.00,-5.34,0,0.00,0.00,0
888.181,23.54,-10.96,0.18,0.00,0.00,2,20.00,4.13,11.99,1230,0.00,5.00,-5.34,0,0.00,0.00,0
888.259,23.77,-10.98,0.19,0.00,0.00,2,20.00,3.90,11.99,1142,0.00,5.00,-5.34,0,0.00,0.00,0
888.331,23.43,-10.89,0.20,0.00,0.00,2,20.00,4.02,11.99,1100,0.00,5.00,-5.34,0,0.00,0.00,0
888.407,23.54,-10.79,0.20,0.00,0.00,2,20.00,4.07,11.99,1045,0.00,5.00,-5.34,0,0.00,0.00,0
888.467,23.31,-10.60,0.22,0.00,0.00,2,20.00,4.16,11.99,976,0.00,5.00,-5.34,0,0.00,0.00,0
888.535,23.31,-10.25,0.24,0.00,0.00,2,20.00,4.38,11.99,900,0.00,5.00,-5.34,0,0.00,0.00,0
888.613,22.05,-10.02,0.26,0.00,0.00,2,20.00,4.59,11.99,858,0.00,5.00,-5.34,0,0.00,0.00,0
888.678,20.10,-9.80,0.28,0.00,0.00,3,20.00,4.68,11.99,827,0.00,5.00,-5.34,0,0.00,0.00,0
888.760,18.95,-9.53,0.30,0.00,0.00,3,20.00,4.68,11.99,796,0.00,5.00,-5.34,0,0.00,0.00,0
888.827,17.92,-9.46,0.30,0.00,0.00,3,20.00,4.62,11.99,788,0.00,5.00,-5.34,0,0.00,0.00,0
888.899,17.00,-9.28,0.31,0.00,0.00,3,20.00,4.56,11.99,791,0.00,5.00,-5.34,0,0.00,0.00,0
888.966,16.65,-9.20,0.32,0.00,0.00,2,20.00,4.33,11.99,795,0.00,5.00,-5.34,0,0.00,0.00,0
889.041,15.39,-9.13,0.32,0.00,0.00,2,20.00,4.24,11.99,780,0.00,5.00,-5.34,0,0.00,0.00,0
889.104,15.39,-9.13,0.32,0.00,0.00,2,20.00,4.13,11.99,789,0.00,5.00,-5.34,0,0.00,0.00,0
889.178,14.59,-9.11,0.32,0.00,0.00,2,20.00,4.16,11.99,772,0.00,5.00,-5.34,0,0.00,0.00,0
889.248,14.24,-9.11,0.32,0.00,0.00,2,20.00,4.18,11.99,776,0.00,5.00,-5.34,0,0.00,0.00,0
889.320,14.24,-9.07,0.32,0.00,0.00,2,20.00,4.21,11.99,786,0.00,5.00,-5.34,0,0.00,0.00,0
889.392,14.24,-9.03,0.32,0.00,0.00,2,20.00,4.21,11.99,784,0.00,5.00,-5.34,0,0.00,0.00,0
889.458,14.24,-9.05,0.32,0.00,0.00,1,18.50,4.21,11.99,794,0.00,5.00,-5.34,0,0.00,0.00,0
889.539,14.24,-9.05,0.32,0.00,0.00,1,18.50,4.21,11.99,792,0.00,5.00,-5.34,0,0.00,0.00,0
889.601,14.36,-9.09,0.32,0.00,0.00,1,17.50,4.21,11.99,800,0.00,5.00,-5.34,0,0.00,0.00,0
889.686,14.47,-9.09,0.32,0.00,0.00,1,19.00,4.21,11.99,782,0.00,5.00,-5.34,0,0.00,0.00,0
889.746,14.59,-9.11,0.32,0.00,0.00,1,17.50,4.21,11.99,788,0.00,5.00,-5.34,0,0.00,0.00,0
889.818,14.59,-9.09,0.32,0.00,0.00,1,16.50,4.21,11.99,801,0.00,5.00,-5.34,0,0.00,0.00,0
889.891,14.70,-9.11,0.32,0.00,0.00,1,16.00,4.21,11.99,804,0.00,5.00,-5.34,0,0.00,0.00,0
889.954,14.59,-9.09,0.32,0.00,0.00,1,15.50,4.21,11.99,801,0.00,5.00,-5.34,0,0.00,0.00,0
890.020,14.70,-9.11,0.32,0.00,0.00,1,15.50,4.27,11.99,798,0.00,5.00,-5.34,0,0.00,0.00,0
890.093,14.59,-9.13,0.31,0.00,0.00,1,15.50,4.02,11.99,797,0.00,5.00,-5.34,0,0.00,0.00,0
890.168,14.47,-9.22,0.31,0.00,0.00,1,15.50,3.87,11.99,798,0.00,5.00,-5.34,0,0.00,0.00,0
890.241,14.59,-9.28,0.30,0.00,0.00,1,16.00,3.85,11.99,788,0.00,5.00,-5.34,0,0.00,0.00,0
890.318,14.59,-9.34,0.30,0.00,0.00,1,16.00,3.85,11.99,788,0.00,5.00,-5.34,0,0.00,0.00,0
890.382,14.47,-9.32,0.30,0.00,0.00,1,16.50,3.87,11.99,782,0.00,5.00,-5.34,0,0.00,0.00,0
890.454,14.47,-9.30,0.30,0.00,0.00,1,17.50,3.90,11.99,766,0.00,5.00,-5.34,0,0.00,0.00,0
890.517,14.24,-9.26,0.30,0.00,0.00,1,17.50,3.92,11.99,760,0.00,5.00,-5.34,0,0.00,0.00,0
890.592,14.36,-9.24,0.31,0.00,0.00,1,18.50,3.97,11.99,750,0.00,5.00,-5.34,0,0.00,0.00,0
890.664,14.13,-9.20,0.31,0.00,0.00,1,19.00,3.97,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
890.744,14.24,-9.15,0.31,0.00,0.00,1,19.00,3.97,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
890.807,14.24,-9.17,0.31,0.00,0.00,1,18.00,3.95,11.99,737,0.00,5.00,-5.34,0,0.00,0.00,0
890.871,14.24,-9.11,0.32,0.00,0.00,1,19.50,3.87,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
890.956,14.24,-9.11,0.32,0.00,0.00,1,19.50,3.82,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
891.016,14.24,-9.13,0.32,0.00,0.00,1,19.00,3.82,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
891.097,14.36,-9.07,0.32,0.00,0.00,1,20.00,3.85,11.99,703,0.00,5.00,-5.34,20,0.00,0.00,0
891.161,14.36,-6.36,0.39,0.00,0.00,1,13.00,10.47,15.51,693,0.00,5.00,-0.12,15,5.10,17.81,0
891.223,14.36,-0.87,0.79,0.00,0.00,1,15.50,24.94,16.56,705,-5.03,-5.03,-4.25,5,0.00,0.11,0
891.302,13.21,-2.57,0.81,0.00,0.00,1,18.00,10.05,21.13,946,0.00,-4.17,-5.34,5,0.00,0.00,0
891.378,11.60,-4.37,0.70,0.00,0.00,1,22.50,8.82,26.41,1123,0.00,-1.87,-5.34,7,0.00,0.00,0
891.436,11.25,-5.20,0.60,0.00,0.00,1,25.00,9.88,31.33,1384,0.00,0.00,-5.34,7,0.00,0.00,0
891.519,12.17,-5.82,0.56,0.00,0.00,1,27.50,13.12,33.79,1574,0.40,1.40,-5.34,7,0.00,0.00,0
891.586,14.13,-6.61,0.53,0.00,0.00,1,30.00,13.41,34.84,1644,0.00,2.29,-5.34,7,0.00,0.00,0
891.650,14.93,-7.15,0.51,0.00,0.00,1,31.00,13.54,35.55,1742,0.00,3.37,-5.34,7,0.00,0.00,0
891.728,15.73,-7.52,0.49,0.00,0.00,1,35.00,13.55,35.55,1760,0.00,3.88,-5.34,7,0.00,0.00,0
891.795,15.73,-7.79,0.48,0.00,0.00,1,35.00,13.52,35.20,1770,0.00,4.39,-5.34,7,0.00,0.00,0
891.869,14.93,-7.87,0.47,0.00,0.00,1,34.50,13.70,34.84,1749,0.00,4.58,-5.34,7,0.00,0.00,0
891.936,14.59,-7.91,0.47,0.00,0.00,1,33.50,13.66,33.79,1699,0.00,4.67,-5.34,7,0.00,0.00,0
892.009,14.36,-7.95,0.48,0.00,0.00,1,33.00,13.16,32.73,1631,0.00,4.67,-5.34,6,0.00,0.00,0
892.074,14.47,-8.04,0.47,0.00,0.00,1,31.00,11.74,30.98,1550,0.00,5.00,-5.34,6,0.00,0.00,0
892.141,14.47,-7.99,0.47,0.00,0.00,1,30.00,11.75,29.92,1493,0.00,4.91,-5.34,6,0.00,0.00,0
892.216,14.24,-7.83,0.48,0.00,0.00,1,28.50,11.76,28.52,1404,0.00,4.58,-5.34,6,0.00,0.00,0
892.290,13.90,-7.58,0.50,0.00,0.00,1,27.50,11.77,27.46,1341,0.00,4.07,-5.34,6,0.00,0.00,0
892.357,13.90,-7.37,0.52,0.00,0.00,1,26.00,11.83,25.70,1260,0.00,2.90,-5.34,6,0.00,0.00,0
892.439,14.13,-7.04,0.54,0.00,0.00,1,25.00,11.79,25.00,1206,0.00,2.25,-5.34,6,0.00,0.00,0
892.502,14.36,-6.61,0.57,0.00,0.00,1,24.50,11.81,24.65,1162,0.00,1.70,-5.34,4,0.00,0.00,0
892.569,14.47,-6.52,0.57,0.00,0.00,1,24.00,11.17,24.30,1070,0.00,1.87,-5.34,2,0.00,0.00,0
892.642,14.59,-7.52,0.53,0.00,0.00,1,23.50,7.04,24.65,1045,0.00,3.74,-5.34,1,0.00,0.00,0
892.707,14.24,-8.01,0.49,0.00,0.00,1,24.00,5.34,11.99,1065,0.00,5.00,-5.34,0,0.00,0.00,0
892.783,13.44,-8.74,0.42,0.00,0.00,1,18.00,4.68,11.99,1095,0.00,5.00,-5.34,0,0.00,0.00,0
892.858,13.21,-8.82,0.38,0.00,0.00,1,14.50,4.44,11.99,1124,0.00,5.00,-5.34,0,0.00,0.00,0
892.944,13.09,-9.34,0.33,0.00,0.00,1,13.00,4.38,11.99,1140,0.00,5.00,-5.34,0,0.00,0.00,0
892.990,13.21,-9.78,0.29,0.00,0.00,1,13.50,4.24,11.99,1131,0.00,5.00,-5.34,0,0.00,0.00,0
893.068,13.55,-10.06,0.27,0.00,0.00,1,17.50,3.82,11.99,1089,0.00,5.00,-5.34,0,0.00,0.00,0
893.145,13.67,-10.27,0.26,0.00,0.00,1,20.00,4.00,11.99,1051,0.00,5.00,-5.34,0,0.00,0.00,0
893.211,14.01,-10.29,0.26,0.00,0.00,1,20.00,4.00,11.99,993,0.00,5.00,-5.34,0,0.00,0.00,0
893.274,14.24,-10.21,0.26,0.00,0.00,1,20.00,4.16,11.99,925,0.00,5.00,-5.34,0,0.00,0.00,0
893.349,14.47,-10.00,0.28,0.00,0.00,1,20.00,4.59,11.99,880,0.00,5.00,-5.34,0,0.00,0.00,0
893.423,14.70,-9.78,0.29,0.00,0.00,1,20.00,4.65,11.99,776,0.00,5.00,-5.34,0,0.00,0.00,0
893.490,15.04,-9.49,0.31,0.00,0.00,1,20.00,4.68,11.99,753,0.00,5.00,-5.34,0,0.00,0.00,0
893.566,15.04,-9.26,0.33,0.00,0.00,1,20.00,4.78,11.99,750,0.00,5.00,-5.34,0,0.00,0.00,0
893.629,15.39,-9.13,0.33,0.00,0.00,1,20.00,4.71,11.99,740,0.00,5.00,-5.34,0,0.00,0.00,0
893.703,15.73,-8.91,0.34,0.00,0.00,1,20.00,4.62,11.99,748,0.00,5.00,-5.34,0,0.00,0.00,0
893.777,15.39,-8.86,0.35,0.00,0.00,1,20.00,4.44,11.99,759,0.00,5.00,-5.34,0,0.00,0.00,0
893.843,15.62,-8.78,0.35,0.00,0.00,1,20.00,4.53,11.99,760,0.00,5.00,-5.34,0,0.00,0.00,0
893.916,15.04,-8.76,0.35,0.00,0.00,1,19.00,4.50,11.99,776,0.00,5.00,-5.34,0,0.00,0.00,0
893.980,14.81,-8.76,0.35,0.00,0.00,1,19.50,4.41,11.99,768,0.00,5.00,-5.34,0,0.00,0.00,0
894.058,14.47,-8.74,0.35,0.00,0.00,1,19.00,4.47,11.99,768,0.00,5.00,-5.34,0,0.00,0.00,0
894.122,14.36,-8.72,0.35,0.00,0.00,1,18.00,4.50,11.99,775,0.00,5.00,-5.34,0,0.00,0.00,0
894.205,14.36,-8.74,0.35,0.00,0.00,1,18.00,4.47,11.99,769,0.00,5.00,-5.34,0,0.00,0.00,0
894.269,14.36,-8.68,0.35,0.00,0.00,1,17.50,4.44,11.99,756,0.00,5.00,-5.34,0,0.00,0.00,0
894.341,14.36,-8.70,0.35,0.00,0.00,1,19.00,4.47,11.99,760,0.00,5.00,-5.34,4,0.00,0.00,0
894.417,14.59,-8.70,0.35,0.00,0.00,1,12.00,8.51,14.45,742,0.00,5.00,-5.34,8,0.00,0.00,0
894.479,14.59,-6.01,0.47,0.00,0.00,1,15.50,12.72,17.62,754,0.00,1.14,-5.34,8,0.00,0.00,0
894.555,14.93,-4.47,0.61,0.00,0.00,1,18.50,14.33,20.78,829,-1.04,-1.04,-5.34,8,0.00,0.00,0
894.620,13.44,-4.02,0.68,0.00,0.00,1,21.50,14.07,23.24,988,0.00,-1.63,-5.34,8,0.00,0.00,0
894.697,11.48,-3.96,0.69,0.00,0.00,1,24.50,13.82,27.11,1245,0.00,-1.70,-5.34,5,0.00,0.00,0
894.763,12.29,-5.63,0.64,0.00,0.00,1,29.00,11.19,30.27,1433,0.62,0.56,-5.34,5,0.00,0.00,0
894.829,14.47,-6.90,0.55,0.00,0.00,1,26.50,10.35,30.62,1468,0.00,1.84,-5.34,5,0.00,0.00,0
894.911,16.08,-7.58,0.50,0.00,0.00,1,27.50,10.11,31.68,1504,0.00,2.48,-5.34,5,0.00,0.00,0
894.978,17.46,-7.91,0.45,0.00,0.00,1,28.50,9.93,32.03,1570,0.00,4.91,-5.34,5,0.00,0.00,0
895.050,17.11,-8.43,0.42,0.00,0.00,1,28.50,9.81,32.38,1596,0.00,5.00,-5.34,5,0.00,0.00,0
895.126,15.62,-8.80,0.39,0.00,0.00,1,31.50,9.87,32.03,1618,0.00,5.00,-5.34,5,0.00,0.00,0
895.190,14.93,-9.03,0.38,0.00,0.00,1,31.50,9.78,31.68,1632,0.00,5.00,-5.34,4,0.00,0.00,0
895.266,14.59,-9.18,0.37,0.00,0.00,1,31.00,9.84,31.33,1609,0.00,5.00,-5.34,2,0.00,0.00,0
895.329,14.47,-10.09,0.33,0.00,0.00,1,29.50,5.68,29.92,1582,0.00,5.00,-5.34,1,0.00,0.00,0
895.396,14.70,-10.38,0.28,0.00,0.00,1,28.00,5.43,27.11,1564,0.00,5.00,-5.34,0,0.00,0.00,0
895.479,14.13,-10.54,0.26,0.00,0.00,1,25.00,5.77,24.30,1528,0.00,5.00,-5.34,0,0.00,0.00,0
895.545,13.78,-10.62,0.25,0.00,0.00,1,22.50,5.53,22.19,1485,0.00,5.00,-5.34,0,0.00,0.00,0
895.620,13.78,-10.73,0.23,0.00,0.00,1,20.00,5.06,19.02,1455,0.00,5.00,-5.34,0,0.00,0.00,0
895.687,13.78,-10.85,0.22,0.00,0.00,1,18.00,4.68,16.91,1383,0.00,5.00,-5.34,0,0.00,0.00,0
895.761,14.01,-10.94,0.22,0.00,0.00,1,22.50,4.44,14.80,1325,0.00,5.00,-5.34,0,0.00,0.00,0
895.824,14.36,-10.94,0.21,0.00,0.00,1,22.00,4.38,12.70,1248,0.00,5.00,-5.34,0,0.00,0.00,0
895.890,14.47,-10.85,0.22,0.00,0.00,1,20.50,4.35,11.99,1200,0.00,5.00,-5.34,0,0.00,0.00,0
895.967,14.70,-10.73,0.22,0.00,0.00,1,20.00,4.41,11.99,1110,0.00,5.00,-5.34,0,0.00,0.00,0
896.039,14.93,-10.56,0.23,0.00,0.00,1,20.00,4.44,11.99,1079,0.00,5.00,-5.34,0,0.00,0.00,0
896.106,14.70,-10.48,0.24,0.00,0.00,1,20.00,4.44,11.99,1014,0.00,5.00,-5.34,0,0.00,0.00,0
896.189,14.01,-10.42,0.24,0.00,0.00,1,20.00,4.41,11.99,978,0.00,5.00,-5.34,6,0.00,0.00,0
896.254,12.98,-9.18,0.29,0.00,0.00,1,13.50,8.06,14.10,941,0.00,5.00,-5.34,7,0.00,0.00,0
896.321,12.40,-7.58,0.40,0.00,0.00,1,16.50,12.66,18.67,930,0.00,3.88,-5.34,7,0.00,0.00,0
896.398,12.98,-6.46,0.50,0.00,0.00,1,20.00,13.38,21.84,966,0.00,1.63,-5.34,7,0.00,0.00,0
896.474,12.75,-5.78,0.59,0.00,0.00,1,22.50,13.38,25.00,1122,0.00,1.04,-5.34,7,0.00,0.00,0
896.528,11.83,-5.57,0.60,0.00,0.00,1,25.00,13.21,27.81,1243,0.00,0.40,-5.34,7,0.00,0.00,0
896.606,11.94,-5.94,0.59,0.00,0.00,1,28.50,12.82,30.62,1392,0.00,0.83,-5.34,6,0.00,0.00,0
896.679,13.55,-7.19,0.53,0.00,0.00,1,31.00,11.51,33.44,1558,0.00,1.91,-5.34,6,0.00,0.00,0
896.741,14.01,-7.97,0.48,0.00,0.00,1,33.50,11.27,34.84,1667,0.00,3.88,-5.34,6,0.00,0.00,0
896.827,14.36,-8.24,0.44,0.00,0.00,1,34.00,11.32,34.84,1762,0.00,5.00,-5.34,6,0.00,0.00,0
896.891,14.59,-8.60,0.41,0.00,0.00,1,34.50,11.12,35.20,1821,0.00,5.00,-5.34,6,0.00,0.00,0
896.967,14.59,-8.86,0.39,0.00,0.00,1,34.50,11.18,34.84,1885,0.00,5.00,-5.34,6,0.00,0.00,0
897.034,14.47,-9.03,0.37,0.00,0.00,1,34.00,11.15,34.49,1894,0.00,5.00,-5.34,6,0.00,0.00,0
897.110,14.36,-9.11,0.37,0.00,0.00,1,34.00,11.16,34.49,1888,0.00,5.00,-5.34,6,0.00,0.00,0
897.173,14.24,-9.20,0.36,0.00,0.00,1,34.00,11.12,34.14,1870,0.00,5.00,-5.34,6,0.00,0.00,0
897.241,14.47,-9.20,0.36,0.00,0.00,1,33.50,11.13,33.79,1846,0.00,5.00,-5.34,6,0.00,0.00,0
897.314,14.59,-9.22,0.36,0.00,0.00,1,33.00,11.14,33.79,1828,0.00,5.00,-5.34,6,0.00,0.00,0
897.377,14.59,-9.18,0.37,0.00,0.00,1,33.00,11.16,33.79,1812,0.00,5.00,-5.34,6,0.00,0.00,0
897.454,14.59,-9.17,0.37,0.00,0.00,1,33.00,11.27,33.44,1800,0.00,5.00,-5.34,6,0.00,0.00,0
897.526,14.70,-9.15,0.38,0.00,0.00,1,33.00,11.28,33.44,1783,0.00,5.00,-5.34,6,0.00,0.00,0
897.604,14.70,-9.13,0.38,0.00,0.00,1,33.00,11.29,33.09,1766,0.00,5.00,-5.34,6,0.00,0.00,0
897.667,14.70,-9.11,0.38,0.00,0.00,1,33.00,11.20,33.09,1749,0.00,5.00,-5.34,6,0.00,0.00,0
897.739,14.81,-9.11,0.39,0.00,0.00,1,32.50,11.31,33.09,1727,0.00,5.00,-5.34,6,0.00,0.00,0
897.814,14.70,-9.05,0.39,0.00,0.00,1,32.50,11.27,33.09,1708,0.00,5.00,-5.34,6,0.00,0.00,0
897.877,14.59,-9.01,0.39,0.00,0.00,1,32.50,11.28,32.73,1690,0.00,5.00,-5.34,6,0.00,0.00,0
897.951,14.59,-8.97,0.40,0.00,0.00,1,32.00,11.25,32.73,1697,0.00,5.00,-5.34,6,0.00,0.00,0
898.023,14.47,-8.93,0.40,0.00,0.00,1,32.00,11.27,32.73,1692,0.00,5.00,-5.34,3,0.00,0.00,0
898.087,14.47,-9.67,0.38,0.00,0.00,1,32.00,8.29,32.03,1682,0.00,5.00,-5.34,1,0.00,0.00,0
898.171,14.47,-10.00,0.33,0.00,0.00,1,30.50,5.71,11.99,1654,0.00,5.00,-5.34,1,0.00,0.00,0
898.227,14.13,-10.67,0.27,0.00,0.00,1,11.50,4.62,11.99,1606,0.00,5.00,-5.34,1,0.00,0.00,0
898.304,13.32,-11.04,0.23,0.00,0.00,1,11.50,4.27,11.99,1557,0.00,5.00,-5.34,0,0.00,0.00,0
898.371,12.98,-11.16,0.21,0.00,0.00,1,11.50,4.30,11.99,1482,0.00,5.00,-5.34,0,0.00,0.00,0
898.447,12.86,-11.20,0.20,0.00,0.00,1,11.50,4.24,11.99,1398,0.00,5.00,-5.34,1,0.00,0.00,0
898.511,13.21,-11.14,0.19,0.00,0.00,1,20.00,4.13,11.99,1316,0.00,5.00,-5.34,0,0.00,0.00,0
898.588,13.44,-11.10,0.20,0.00,0.00,1,20.00,4.21,11.99,1268,0.00,5.00,-5.34,0,0.00,0.00,0
898.652,13.67,-11.06,0.20,0.00,0.00,1,20.00,4.27,11.99,1127,0.00,5.00,-5.34,0,0.00,0.00,0
898.727,14.13,-10.91,0.21,0.00,0.00,1,20.00,4.27,11.99,1039,0.00,5.00,-5.34,0,0.00,0.00,0
898.800,14.36,-10.69,0.22,0.00,0.00,1,20.00,4.47,11.99,978,0.00,5.00,-5.34,0,0.00,0.00,0
898.867,14.47,-10.46,0.25,0.00,0.00,1,20.00,4.62,11.99,910,0.00,5.00,-5.34,0,0.00,0.00,0
898.944,14.59,-10.19,0.27,0.00,0.00,1,20.00,4.81,11.99,873,0.00,5.00,-5.34,0,0.00,0.00,0
899.020,14.59,-9.94,0.28,0.00,0.00,1,20.00,4.88,11.99,851,0.00,5.00,-5.34,7,0.00,0.00,0
899.076,14.59,-8.26,0.33,0.00,0.00,1,12.50,4.81,14.45,823,0.00,5.00,-5.32,13,0.00,0.00,0
899.154,14.47,-5.92,0.44,0.00,0.00,1,15.50,15.88,17.27,785,0.00,2.85,-4.10,13,0.78,0.72,0
899.217,14.59,-2.48,0.73,0.00,0.00,1,17.50,19.76,18.32,706,-2.02,-2.02,-4.10,13,0.00,0.72,0
899.304,12.75,-1.70,0.85,0.00,0.00,1,14.50,17.52,19.02,762,0.00,-2.89,-4.10,13,0.00,0.72,0
899.360,11.25,-1.53,0.87,0.00,0.00,1,15.50,14.90,20.78,1010,0.00,-3.71,-4.10,13,0.00,0.72,0
899.447,11.25,-1.97,0.85,0.00,0.00,1,17.50,15.80,23.24,1158,0.00,-2.23,-4.02,13,0.00,1.03,0
899.502,13.21,-2.32,0.85,0.00,0.00,1,20.00,17.06,22.89,1237,0.00,-2.07,-4.02,13,0.00,1.03,0
899.576,14.59,-2.30,0.86,0.00,0.00,1,19.00,17.67,22.89,1244,0.00,-2.19,-4.10,13,0.00,0.72,0
899.650,17.34,-2.46,0.85,0.00,0.00,1,19.00,18.10,26.76,1386,0.00,-1.92,-4.10,13,0.00,0.72,0
899.718,17.92,-2.88,0.83,0.00,0.00,1,26.50,19.53,31.33,1526,0.00,-1.51,-4.10,13,0.00,0.72,0
899.784,16.42,-3.42,0.79,0.00,0.00,1,29.00,20.96,33.09,1691,0.00,-0.75,-4.10,13,0.00,0.72,0
899.868,14.36,-3.94,0.77,0.00,0.00,1,30.00,22.02,34.14,1804,0.00,0.00,-4.10,13,0.00,0.72,0
899.934,14.93,-4.33,0.74,0.00,0.00,1,31.00,22.33,35.90,1901,0.00,0.00,-4.39,9,0.00,0.00,0
900.001,15.04,-5.92,0.66,0.00,0.00,1,33.00,18.22,38.01,1996,0.62,0.56,-5.34,6,0.00,0.00,0
900.079,13.78,-7.39,0.55,0.00,0.00,1,35.00,13.98,39.41,2062,0.00,2.57,-5.34,5,0.00,0.00,0
900.146,12.29,-8.49,0.46,0.00,0.00,1,35.50,11.07,37.30,2054,0.00,5.00,-5.34,2,0.00,0.00,0
