Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
16.186,-7.03,-3.91,14.70,10.6,-4.47,0.85,91,1.000,0.00,0.00,29.50,6.95,61,26.49,2.24,1810,-4.25,0.000,-8.97,16,0.00,0
16.286,-7.03,-3.91,14.70,10.6,-4.35,0.86,91,1.000,0.00,0.00,30.00,7.56,61,26.59,2.24,1865,-4.22,0.000,-8.93,16,0.00,0
16.397,-7.03,-3.91,14.59,11.0,-4.41,0.86,91,1.000,0.00,0.00,30.50,7.85,61,28.22,2.30,1936,-4.12,0.000,-8.86,18,0.00,0
16.498,-7.03,-3.91,14.36,11.8,-4.21,0.88,91,1.000,0.00,0.00,29.50,8.12,61,30.26,2.34,1994,-4.29,0.000,-8.76,19,0.00,0
16.608,-7.81,-3.91,14.36,11.8,-4.01,0.92,91,1.000,0.00,0.00,28.50,8.68,61,32.56,2.38,2060,-4.47,0.000,-8.72,19,0.00,0
16.715,-7.81,-3.91,14.47,11.8,-3.71,0.96,91,1.000,0.00,0.00,28.00,9.14,61,33.35,2.38,2142,-4.76,0.000,-8.76,19,0.00,0
16.816,-7.81,-3.91,14.47,11.4,-3.77,0.96,91,1.000,0.00,0.00,28.50,9.39,61,33.57,2.40,2192,-4.61,0.000,-8.80,19,0.00,0
16.925,-8.59,-3.91,14.24,11.4,-3.92,0.96,91,1.000,0.00,0.00,28.50,9.54,61,33.80,2.40,2228,-4.58,0.000,-8.82,19,0.00,0
17.030,-10.16,-3.91,14.13,12.5,-4.03,0.97,91,1.000,0.00,0.00,29.00,9.40,61,35.33,2.46,2316,-4.20,0.000,-8.84,21,0.00,0
17.145,-10.94,-3.91,14.13,12.2,-3.87,1.03,91,1.000,0.00,0.00,27.00,10.69,61,37.07,2.48,2386,-4.78,0.000,-8.62,19,0.00,0
17.249,-9.38,-3.91,14.13,11.4,-3.95,1.03,91,1.000,0.00,0.00,27.50,9.73,61,34.02,2.42,2416,-4.52,0.000,-8.91,19,0.00,0
17.359,-12.50,-3.91,13.44,11.4,-4.44,0.99,91,1.000,0.00,0.00,30.00,10.08,61,33.39,2.44,2484,-4.13,0.000,-8.89,19,0.00,0
17.459,-14.84,-3.91,13.55,11.4,-4.50,0.97,91,1.000,0.00,0.00,33.50,9.79,61,34.71,2.42,2572,-3.80,0.000,-8.84,18,0.00,0
17.564,-16.41,-3.91,14.01,10.6,-4.88,0.91,91,1.000,0.00,0.00,37.00,9.37,61,32.22,2.36,2568,-3.52,0.000,-8.82,17,0.00,0
17.682,-16.41,-3.91,14.36,10.6,-5.35,0.86,91,1.000,0.00,0.00,41.00,8.90,61,33.12,2.38,2631,-3.00,0.000,-8.82,18,0.00,0
17.778,-15.62,-3.91,14.70,11.0,-5.47,0.87,91,1.000,0.00,0.00,42.00,9.10,61,35.08,2.42,2688,-2.94,0.000,-8.76,18,0.00,0
17.888,-14.06,-3.91,15.16,11.0,-5.43,0.90,91,1.000,0.00,0.00,40.50,9.84,61,35.21,2.44,2699,-3.02,0.000,-8.74,19,0.00,0
17.991,-8.59,-3.91,15.39,11.4,-5.25,0.92,91,1.000,0.00,0.00,39.50,11.17,61,37.32,2.48,2742,-3.28,0.000,-8.72,19,0.00,0
18.096,-7.81,-3.91,14.93,11.4,-4.98,0.91,91,1.000,0.00,0.00,41.00,11.33,61,37.45,2.48,2781,-3.35,0.000,-8.70,19,0.00,0
18.209,-7.81,-3.91,14.59,11.8,-4.97,0.90,91,1.000,0.00,0.00,42.50,11.51,61,38.56,2.50,2828,-3.39,0.000,-8.68,20,0.00,0
18.311,-7.81,-3.91,14.47,11.8,-4.89,0.88,91,1.000,0.00,0.00,43.00,11.11,61,38.69,2.50,2878,-3.41,0.000,-8.66,20,0.00,0
18.422,-7.81,-3.91,14.47,11.8,-4.96,0.85,91,1.000,0.00,0.00,44.50,11.20,61,38.56,2.48,2902,-3.28,0.000,-8.66,19,0.00,0
18.525,-7.81,-3.91,14.47,11.4,-5.05,0.83,91,1.000,0.00,0.00,45.00,10.72,61,37.82,2.48,2980,-3.23,0.000,-8.64,18,0.00,0
18.632,-7.81,-3.91,14.59,8.2,-5.46,0.78,93,1.000,0.00,0.00,47.50,10.26,61,34.62,2.38,3005,-2.68,0.000,-8.64,13,0.00,0
18.736,-7.81,-3.91,14.36,0.0,-6.81,0.60,93,1.000,0.00,0.00,43.50,3.80,61,13.09,1.80,2944,-1.51,0.000,-8.64,8,0.00,0
18.849,-9.38,-3.91,14.01,0.0,-9.61,0.34,93,1.000,0.00,0.00,29.00,3.08,61,8.97,1.64,2892,1.54,0.000,-8.64,7,0.00,0
18.954,-10.16,-4.69,13.78,0.0,-10.51,0.23,93,1.000,0.00,0.00,24.50,0.00,61,9.02,1.64,2793,1.59,0.000,-8.64,7,0.00,0
19.059,0.00,-4.69,13.44,0.0,-10.82,0.21,93,1.000,0.00,0.00,26.00,0.00,61,8.15,1.60,2630,1.68,0.000,-9.46,7,0.00,0
19.167,0.00,-4.69,13.44,0.0,-10.83,0.21,93,1.000,0.00,0.00,28.00,0.00,61,8.23,1.60,2490,2.40,0.000,-9.49,6,0.00,0
19.271,0.00,-4.69,13.67,0.0,-10.82,0.21,93,1.000,0.00,0.00,28.50,0.00,61,7.98,1.58,2313,2.36,0.000,-8.80,6,0.00,0
19.377,0.00,-4.69,13.78,0.0,-10.82,0.21,93,1.000,0.00,0.00,28.00,0.00,61,7.89,1.58,2164,1.69,0.000,-8.76,6,0.00,0
19.488,0.00,-5.47,14.13,0.0,-10.83,0.22,93,1.000,0.00,0.00,27.50,0.00,61,7.89,1.58,2040,1.69,0.000,-9.48,6,0.00,0
19.597,0.00,-5.47,14.59,4.3,-10.80,0.23,93,1.000,0.00,0.00,28.50,2.71,61,5.63,1.64,1762,1.51,0.000,-9.42,9,0.00,0
19.699,0.00,-5.47,14.81,7.8,-10.33,0.29,93,1.000,0.00,0.00,32.50,3.20,61,11.26,1.90,1662,0.29,0.000,-9.67,14,0.00,0
19.812,-0.78,-3.91,14.24,11.4,-8.09,0.49,93,1.000,0.00,0.00,30.50,8.04,61,27.20,2.30,1885,-1.62,0.020,-9.71,20,0.00,0
19.911,-3.12,-3.91,14.01,12.5,-5.23,0.80,93,1.000,0.00,0.00,21.50,11.88,61,36.82,2.44,1923,-4.91,0.280,-8.70,20,0.00,0
20.025,-1.56,-3.91,14.01,12.5,-3.21,0.98,93,1.000,0.00,0.00,32.00,10.55,61,33.01,2.38,1894,-5.56,0.540,-9.01,21,0.00,0
20.129,-3.12,-3.91,13.44,12.2,-2.86,1.01,93,1.000,0.00,0.00,35.50,10.59,61,32.10,2.36,1920,-6.00,0.800,-8.88,20,0.00,0
20.233,-1.56,-3.91,14.01,12.2,-2.97,1.00,93,1.000,0.00,0.00,39.00,9.96,61,31.20,2.34,1868,-6.01,1.000,-9.15,19,0.00,0
20.337,-1.56,-3.91,13.90,12.2,-3.08,0.99,93,1.000,0.00,0.00,40.50,9.69,61,28.21,2.34,1890,-5.75,1.000,-9.18,19,0.00,0
20.450,-1.56,-3.91,14.01,12.2,-3.07,0.98,93,1.000,0.00,0.00,41.00,9.79,61,31.99,2.38,1926,-5.89,1.000,-9.15,19,0.00,0
20.554,0.00,-3.91,14.24,12.2,-3.04,0.97,93,1.000,0.00,0.00,42.00,9.60,61,30.16,2.34,1950,-5.76,1.000,-9.40,19,0.00,0
20.657,0.78,-3.91,14.13,11.8,-3.21,0.95,93,1.000,0.00,0.00,42.00,9.66,61,30.99,2.34,1983,-5.76,1.000,-9.34,19,0.00,0
20.764,1.56,-3.91,14.01,11.4,-3.31,0.95,93,1.000,0.00,0.00,42.00,9.46,61,31.32,2.34,2008,-5.67,1.000,-9.36,18,0.00,0
20.876,1.56,-3.91,13.78,11.0,-3.60,0.93,93,1.000,0.00,0.00,42.50,9.10,61,28.22,2.36,2050,-5.29,1.000,-9.34,18,0.00,0
20.979,0.78,-3.91,13.67,10.6,-3.78,0.91,95,1.000,0.00,0.00,43.50,9.20,61,29.34,2.32,2053,-4.94,1.000,-9.34,17,0.00,0
21.090,0.78,-3.91,13.67,10.6,-4.27,0.87,95,1.000,0.00,0.00,44.00,8.52,61,28.32,2.28,2091,-4.69,1.000,-9.34,16,0.00,0
21.194,0.00,-3.91,13.55,10.2,-4.61,0.85,95,1.000,0.00,0.00,44.50,8.52,61,29.04,2.30,2120,-4.36,1.000,-9.36,16,0.00,0
21.296,0.00,-3.91,13.78,9.8,-4.72,0.84,95,1.000,0.00,0.00,45.50,8.68,61,28.83,2.28,2159,-4.14,1.000,-9.38,16,0.00,0
21.408,0.78,-3.91,14.01,9.8,-5.05,0.82,95,1.000,0.00,0.00,46.50,8.26,61,27.91,2.26,2151,-3.90,1.000,-9.38,15,0.00,0
21.511,0.78,-3.91,13.90,9.0,-5.48,0.77,95,1.000,0.00,0.00,47.50,7.95,61,25.70,2.22,2183,-3.40,1.000,-9.38,14,0.00,0
21.615,0.78,-3.91,13.67,9.0,-6.00,0.73,95,1.000,0.00,0.00,49.00,7.52,61,24.49,2.18,2188,-2.81,1.000,-9.38,14,0.00,0
21.729,-0.78,-3.91,13.44,8.6,-6.36,0.70,95,1.000,0.00,0.00,48.50,7.12,61,24.67,2.18,2216,-2.66,1.000,-9.38,13,0.00,0
21.834,-1.56,-3.91,13.44,7.8,-6.82,0.66,95,1.000,0.00,0.00,49.00,5.71,61,22.95,2.06,2215,-1.85,1.000,-9.40,12,0.00,0
21.938,-2.34,-3.91,13.44,7.5,-7.50,0.59,95,1.000,0.00,0.00,50.00,5.75,61,18.51,2.00,2232,-1.18,1.000,-9.40,11,0.00,0
22.042,-3.91,-3.91,13.32,7.5,-8.07,0.54,95,1.000,0.00,0.00,50.50,5.77,61,18.44,2.00,2239,-0.89,1.000,-9.40,12,0.00,0
22.155,-4.69,-3.91,13.32,7.5,-8.31,0.53,95,1.000,0.00,0.00,50.50,5.29,61,18.74,2.02,2241,-0.72,1.000,-9.38,12,0.00,0
22.256,-5.47,-3.91,13.55,6.7,-8.37,0.52,95,1.000,0.00,0.00,50.50,5.33,61,18.00,2.00,2256,-0.62,1.000,-9.40,11,0.00,0
22.371,-3.91,-3.91,13.90,6.3,-8.63,0.50,95,1.000,0.00,0.00,50.50,5.29,61,17.86,1.90,2244,-0.32,1.000,-9.38,10,0.00,0
22.470,-3.91,-3.91,13.90,6.3,-9.11,0.45,95,1.000,0.00,0.00,50.50,4.85,61,15.23,1.90,2260,0.16,1.000,-9.38,10,0.00,0
22.575,-6.25,-3.91,13.44,6.7,-9.29,0.43,95,1.000,0.00,0.00,50.50,4.82,61,16.41,1.94,2246,0.11,1.000,-9.38,11,0.00,0
22.686,-7.03,-3.91,13.44,7.1,-9.11,0.45,95,1.000,0.00,0.00,50.50,4.85,61,16.68,1.96,2259,0.05,1.000,-9.38,11,0.00,0
22.796,-4.69,-3.91,14.13,7.1,-8.98,0.47,95,1.000,0.00,0.00,50.50,5.32,61,17.78,1.98,2252,-0.12,1.000,-9.38,11,0.00,0
22.899,-2.34,-3.91,14.59,6.7,-8.86,0.48,95,1.000,0.00,0.00,50.50,5.31,61,16.62,1.94,2251,-0.14,0.912,-9.36,11,0.00,0
23.003,-0.78,-3.91,14.70,7.1,-8.97,0.46,95,1.000,0.00,0.00,49.50,5.34,61,17.19,1.96,2258,-0.08,0.808,-9.36,11,0.00,0
23.116,-3.12,-3.91,14.13,6.3,-8.93,0.47,95,1.000,0.00,0.00,49.00,5.31,61,15.51,1.92,2253,-0.03,0.696,-9.36,10,0.00,0
23.216,-6.25,-3.91,13.67,6.3,-9.09,0.44,95,1.000,0.00,0.00,48.00,4.87,61,15.51,1.90,2268,0.12,0.592,-9.36,10,0.00,0
23.326,-9.38,-3.91,13.44,6.3,-9.18,0.43,95,1.000,0.00,0.00,47.00,4.85,61,15.23,1.90,2257,0.16,0.488,-9.36,10,0.00,0
23.432,-12.50,-3.91,13.44,6.3,-9.22,0.42,95,1.000,0.00,0.00,46.50,4.38,61,14.35,1.86,2266,0.30,0.376,-9.34,9,0.00,0
23.537,-14.06,-3.91,13.55,4.7,-9.49,0.39,95,1.000,0.00,0.00,44.50,3.87,61,13.49,1.82,2265,0.60,0.272,-9.34,9,0.00,0
23.649,-15.62,-4.69,13.67,3.5,-9.69,0.37,95,1.000,0.00,0.00,42.50,3.86,61,12.50,1.78,2262,0.71,0.168,-9.34,9,0.00,0
23.758,-17.19,-4.69,13.78,3.1,-9.89,0.34,95,1.000,0.00,0.00,40.00,3.85,61,12.00,1.78,2257,0.95,0.056,-9.34,8,0.00,0
23.859,-17.97,-4.69,14.01,3.1,-10.03,0.33,95,1.000,0.00,0.00,37.50,3.35,61,11.44,1.76,2245,1.12,0.000,-9.32,8,0.00,0
23.970,-18.75,-4.69,14.13,3.1,-10.14,0.31,95,1.000,0.00,0.00,36.50,3.34,61,11.07,1.74,2239,1.19,0.000,-9.32,8,0.00,0
24.075,-18.75,-4.69,14.24,2.7,-10.28,0.30,97,1.000,0.00,0.00,35.50,3.33,61,10.41,1.72,2228,1.35,0.000,-9.32,8,0.00,0
24.180,-18.75,-5.47,14.36,2.7,-10.39,0.28,97,1.000,0.00,0.00,35.00,3.35,61,10.20,1.70,2241,1.45,0.000,-9.30,8,0.00,0
24.289,-18.75,-5.47,14.47,2.4,-10.45,0.28,97,1.000,0.00,0.00,34.50,3.32,61,9.79,1.68,2222,1.50,0.000,-9.32,7,0.00,0
24.394,-18.75,-5.47,14.47,1.6,-10.56,0.27,97,1.000,0.00,0.00,33.50,3.28,61,8.97,1.64,2198,1.67,0.000,-9.28,7,0.00,0
24.496,-18.75,-5.47,14.47,1.6,-10.75,0.25,97,1.000,0.00,0.00,32.00,2.81,61,7.98,1.58,2173,1.93,0.000,-9.26,6,0.00,0
24.606,-19.53,-5.47,14.36,1.6,-10.93,0.23,97,1.000,0.00,0.00,31.00,2.81,61,7.43,1.54,2178,2.01,0.000,-9.26,6,0.00,0
24.709,-21.09,-7.81,14.01,1.6,-11.02,0.21,97,1.000,0.00,0.00,30.50,2.76,61,7.39,1.56,2160,2.12,0.000,-9.26,6,0.00,0
24.816,-23.44,-7.81,13.90,1.6,-11.08,0.21,97,1.000,0.00,0.00,30.00,2.75,61,7.36,1.56,2164,2.19,0.000,-9.24,6,0.00,0
24.927,-25.00,-7.81,13.67,1.6,-11.08,0.21,97,1.000,0.00,0.00,30.00,2.68,61,7.43,1.54,2091,2.16,0.000,-9.24,5,0.00,0
25.033,-25.00,-7.81,14.01,1.6,-11.13,0.20,97,1.000,0.00,0.00,29.50,2.26,61,6.94,1.52,2102,2.30,0.000,-9.20,5,0.00,0
25.140,-24.22,-7.81,14.47,1.6,-11.20,0.20,97,1.000,0.00,0.00,29.50,2.21,61,6.83,1.52,2072,2.34,0.000,-9.18,5,0.00,0
25.242,-21.09,-7.81,15.04,2.4,-11.15,0.20,97,1.000,0.00,0.00,29.50,2.63,61,7.09,1.54,2065,2.28,0.000,-9.17,6,0.00,0
25.355,-17.97,-7.81,15.73,2.4,-11.04,0.20,97,1.000,0.00,0.00,30.00,2.63,61,7.72,1.58,2032,2.19,0.000,-9.17,6,0.00,0
25.455,-9.38,-7.81,15.50,2.4,-10.96,0.22,97,1.000,0.00,0.00,31.00,2.57,61,8.10,1.60,2010,2.12,0.000,-9.15,6,0.00,0
25.569,-7.81,-7.81,15.62,2.7,-10.90,0.23,97,1.000,0.00,0.00,31.50,3.00,61,8.27,1.62,2010,2.07,0.000,-9.13,7,0.00,0
25.674,-7.03,-7.81,15.39,2.4,-10.85,0.24,97,1.000,0.00,0.00,31.50,2.92,61,8.36,1.62,1956,1.97,0.000,-9.13,7,0.00,0
25.775,-7.03,-7.81,15.04,3.1,-10.79,0.25,97,1.000,0.00,0.00,32.50,2.94,61,8.53,1.62,1971,1.96,0.000,-9.15,7,0.00,0
25.889,-7.03,-7.81,14.81,3.9,-10.69,0.25,97,1.000,0.00,0.00,32.50,2.93,61,9.23,1.66,1964,1.86,0.000,-9.13,7,0.00,0
25.994,-6.25,-7.81,14.70,3.5,-10.50,0.27,97,1.000,0.00,0.00,34.00,3.27,61,9.64,1.68,1917,1.58,0.000,-9.17,7,0.00,0
26.097,-6.25,-7.81,14.81,4.3,-10.35,0.28,97,1.000,0.00,0.00,34.50,3.32,61,9.64,1.66,1947,1.50,0.000,-9.17,7,0.00,0
26.200,-4.69,-7.81,14.93,5.5,-10.30,0.29,97,1.000,0.00,0.00,34.50,3.29,61,10.00,1.70,1908,1.43,0.000,-9.15,8,0.00,0
26.314,-3.91,-7.81,15.16,7.1,-10.18,0.30,97,1.000,0.00,0.00,35.50,3.23,61,10.69,1.74,1903,1.19,0.000,-9.18,8,0.00,0
26.415,-2.34,-7.81,15.16,7.8,-9.96,0.32,97,1.000,0.00,0.00,36.50,3.66,61,11.01,1.74,1906,1.00,0.000,-9.20,8,0.00,0
26.527,-1.56,-7.81,15.27,8.2,-9.80,0.34,97,1.000,0.00,0.00,37.50,3.65,61,11.50,1.76,1902,0.90,0.000,-9.18,9,0.00,0
26.630,0.78,-7.81,15.39,9.0,-9.60,0.36,97,1.000,0.00,0.00,39.00,4.06,61,12.43,1.80,1918,0.66,0.000,-9.18,10,0.00,0
26.735,2.34,-7.81,15.50,9.8,-9.31,0.40,97,1.000,0.00,0.00,41.50,4.88,61,16.62,1.96,1884,-0.06,0.000,-9.17,13,0.00,0
26.847,4.69,-7.81,15.62,9.8,-8.25,0.51,97,1.000,0.00,0.00,42.00,6.81,61,21.43,2.12,1877,-0.86,0.000,-9.18,15,0.00,0
26.946,8.59,-7.03,15.96,10.6,-7.02,0.65,99,1.000,0.00,0.00,43.00,9.09,61,25.42,2.24,1938,-2.42,0.000,-9.17,16,0.00,0
27.054,7.03,-7.03,14.36,9.8,-5.66,0.76,99,1.000,0.00,0.00,37.50,8.89,61,26.38,2.24,1894,-3.63,0.000,-9.17,16,0.00,0
27.161,2.34,-7.03,13.09,10.6,-5.05,0.80,99,1.000,0.00,0.00,34.50,8.35,61,26.38,2.22,1971,-3.76,0.000,-9.17,16,0.00,0
27.271,-2.34,-7.03,13.21,9.8,-5.02,0.81,99,1.000,0.00,0.00,34.00,7.89,61,26.19,2.22,1936,-3.77,0.000,-9.09,15,0.00,0
27.376,-3.91,-7.03,13.67,9.8,-5.02,0.80,99,1.000,0.00,0.00,34.50,7.63,61,24.67,2.20,2007,-3.51,0.000,-9.09,15,0.00,0
27.490,-4.69,-6.25,13.90,9.0,-5.36,0.77,99,1.000,0.00,0.00,38.50,7.22,61,23.69,2.16,1990,-3.24,0.000,-9.05,15,0.00,0
27.596,-6.25,-6.25,14.01,9.0,-5.71,0.74,99,1.000,0.00,0.00,40.50,6.96,61,23.43,2.16,2039,-2.90,0.000,-9.05,15,0.00,0
27.697,-6.25,-6.25,14.24,7.8,-5.96,0.72,99,1.000,0.00,0.00,42.50,6.95,61,21.03,2.06,2048,-2.45,0.000,-9.07,11,0.00,0
27.809,-5.47,-6.25,14.59,7.8,-6.90,0.62,99,1.000,0.00,0.00,43.50,4.81,61,16.48,1.94,2038,-1.62,0.000,-9.07,11,0.00,0
27.912,-6.25,-6.25,14.59,7.8,-7.75,0.54,99,1.000,0.00,0.00,43.50,5.32,61,17.04,1.96,2077,-0.85,0.000,-9.05,11,0.00,0
28.014,-3.91,-3.91,15.16,7.5,-8.03,0.52,99,1.000,0.00,0.00,43.00,5.27,61,17.26,1.96,2057,-0.60,0.000,-9.07,11,0.00,0
28.121,-2.34,-3.91,15.16,7.5,-8.21,0.51,99,1.000,0.00,0.00,43.00,4.89,61,16.34,1.94,2069,-0.50,0.000,-9.05,10,0.00,0
28.235,-2.34,-3.91,14.93,7.1,-8.44,0.48,99,1.000,0.00,0.00,43.00,4.87,61,14.96,1.90,2076,-0.13,0.000,-9.05,11,0.00,0
28.335,-2.34,-3.91,14.59,7.5,-8.64,0.46,99,1.000,0.00,0.00,43.00,4.87,61,16.34,1.94,2090,-0.15,0.000,-9.05,11,0.00,0
28.448,-3.12,-3.91,14.47,7.1,-8.54,0.47,99,1.000,0.00,0.00,43.00,4.90,61,15.65,1.90,2074,-0.18,0.000,-9.05,10,0.00,0
28.552,-1.56,-3.91,14.81,7.8,-8.67,0.46,99,1.000,0.00,0.00,43.00,4.92,61,16.48,1.96,2095,-0.03,0.000,-9.05,11,0.00,0
28.656,-0.78,-3.91,14.93,7.8,-8.49,0.48,99,1.000,0.00,0.00,43.00,4.87,61,17.34,1.98,2089,-0.32,0.000,-9.05,11,0.00,0
28.761,0.78,-3.91,15.04,7.8,-8.33,0.50,99,1.000,0.00,0.00,43.00,5.35,61,17.41,1.96,2090,-0.38,0.000,-9.05,11,0.00,0
28.876,2.34,-3.91,15.16,7.5,-8.33,0.50,99,1.000,0.00,0.00,43.00,5.36,61,17.12,1.96,2081,-0.42,0.000,-9.03,11,0.00,0
28.977,1.56,-3.91,14.81,7.5,-8.35,0.50,99,1.000,0.00,0.00,43.00,5.41,61,16.20,1.92,2113,-0.27,0.000,-9.05,11,0.00,0
29.088,0.78,-3.91,14.36,7.1,-8.44,0.48,99,1.000,0.00,0.00,43.00,5.34,61,16.68,1.94,2096,-0.20,0.000,-9.03,11,0.00,0
29.190,-0.78,-3.91,14.01,7.5,-8.53,0.48,99,1.000,0.00,0.00,43.00,4.95,61,16.13,1.92,2100,-0.14,0.000,-9.03,11,0.00,0
29.295,-2.34,-3.91,14.01,7.8,-8.55,0.48,99,1.000,0.00,0.00,43.00,5.41,61,17.48,1.98,2112,-0.34,0.000,-9.03,11,0.00,0
29.407,-3.12,-3.91,14.13,7.1,-8.37,0.49,99,1.000,0.00,0.00,43.00,5.35,61,16.41,1.92,2107,-0.32,0.000,-9.03,11,0.00,0
29.511,-2.34,-3.91,14.47,7.5,-8.55,0.47,99,1.000,0.00,0.00,43.00,4.95,61,16.55,1.94,2112,-0.12,0.000,-9.03,11,0.00,0
29.615,-3.12,-3.91,14.36,7.5,-8.53,0.48,99,1.000,0.00,0.00,43.00,4.94,61,16.75,1.96,2092,-0.18,0.000,-9.01,11,0.00,0
29.720,-3.91,-3.91,14.36,7.5,-8.48,0.48,99,1.000,0.00,0.00,43.00,5.45,61,16.68,1.94,2131,-0.22,0.000,-9.01,11,0.00,0
29.825,-3.12,-3.91,14.47,7.5,-8.54,0.48,99,1.000,0.00,0.00,43.00,4.92,61,16.55,1.94,2109,-0.16,0.000,-9.03,11,0.00,0
29.938,-3.91,-3.91,14.47,7.5,-8.50,0.48,99,1.000,0.00,0.00,43.00,5.42,61,16.90,1.96,2118,-0.21,0.000,-9.01,11,0.00,0
30.044,-3.91,-3.91,14.47,7.8,-8.47,0.49,100,1.000,0.00,0.00,43.00,5.42,61,15.44,1.98,2101,-0.23,0.000,-9.01,11,0.00,0
30.149,-3.91,-3.91,14.47,7.8,-8.33,0.50,100,1.000,0.00,0.00,43.00,5.46,61,17.12,1.96,2132,-0.30,0.000,-8.99,11,0.00,0
30.253,-3.91,-3.91,14.59,7.8,-8.40,0.50,100,1.000,0.00,0.00,43.00,5.42,61,17.12,1.96,2128,-0.29,0.000,-9.01,11,0.00,0
30.357,-4.69,-3.91,14.47,7.1,-8.37,0.50,100,1.000,0.00,0.00,43.50,5.43,61,17.63,1.98,2138,-0.34,0.000,-8.99,11,0.00,0
30.472,-4.69,-3.91,14.36,6.7,-8.41,0.49,100,1.000,0.00,0.00,43.00,5.46,61,15.51,1.88,2119,-0.16,0.000,-9.01,9,0.00,0
30.575,-5.47,-3.91,14.36,7.1,-8.78,0.45,100,1.000,0.00,0.00,43.00,4.56,61,14.02,1.86,2123,0.19,0.000,-8.99,10,0.00,0
30.684,-7.03,-4.69,14.01,7.1,-9.04,0.43,100,1.000,0.00,0.00,42.50,4.56,61,15.44,1.90,2139,0.34,0.000,-8.99,11,0.00,0
30.790,-8.59,-3.91,13.90,7.1,-8.94,0.44,100,1.000,0.00,0.00,43.00,4.53,61,15.79,1.92,2134,0.26,0.000,-8.99,10,0.00,0
30.890,-7.81,-3.91,14.47,7.1,-8.91,0.44,100,1.000,0.00,0.00,43.00,4.53,61,16.41,1.94,2124,0.25,0.000,-8.99,11,0.00,0
31.000,-6.25,-3.91,14.93,7.1,-8.76,0.45,100,1.000,0.00,0.00,43.00,5.00,61,15.86,1.92,2121,0.12,0.000,-8.99,11,0.00,0
31.105,-4.69,-3.91,15.16,7.1,-8.77,0.46,100,1.000,0.00,0.00,43.00,5.04,61,15.72,1.92,2147,0.11,0.000,-8.99,11,0.00,0
31.211,-3.91,-3.91,15.04,7.1,-8.78,0.45,100,1.000,0.00,0.00,43.00,4.97,61,16.06,1.92,2132,0.13,0.000,-8.99,10,0.00,0
31.321,-4.69,-3.91,14.70,7.1,-8.84,0.45,100,1.000,0.00,0.00,43.00,5.01,61,15.65,1.92,2146,0.21,0.000,-8.97,11,0.00,0
31.427,-4.69,-3.91,14.59,7.1,-8.78,0.46,100,1.000,0.00,0.00,43.00,4.96,61,16.97,1.96,2114,0.07,0.000,-8.97,11,0.00,0
31.530,-4.69,-3.91,14.59,7.1,-8.69,0.46,100,1.000,0.00,0.00,43.00,5.05,61,15.58,1.90,2136,0.05,0.000,-8.97,11,0.00,0
31.645,-3.91,-3.91,14.70,7.1,-8.77,0.45,100,1.000,0.00,0.00,43.00,5.00,61,16.41,1.92,2132,0.09,0.000,-8.97,11,0.00,0
31.745,-4.69,-3.91,14.47,7.1,-8.75,0.45,100,1.000,0.00,0.00,43.00,5.03,61,15.44,1.90,2158,0.16,0.000,-8.95,10,0.00,0
31.856,-4.69,-3.91,14.59,7.1,-8.87,0.44,100,1.000,0.00,0.00,43.00,4.99,61,15.51,1.90,2140,0.24,0.000,-8.97,10,0.00,0
31.957,-4.69,-3.91,14.47,7.1,-8.92,0.44,100,1.000,0.00,0.00,43.00,5.03,61,15.44,1.90,2145,0.31,0.000,-8.95,11,0.00,0
32.069,-4.69,-3.91,14.47,7.1,-8.88,0.44,100,1.000,0.00,0.00,43.00,5.03,61,16.62,1.94,2128,0.17,0.000,-8.95,11,0.00,0
32.175,-4.69,-3.91,14.59,7.8,-8.69,0.47,100,1.000,0.00,0.00,43.00,5.53,61,18.96,2.04,2158,0.00,0.000,-8.95,12,0.00,0
32.285,-3.91,-3.91,14.81,7.8,-8.16,0.52,100,1.000,0.00,0.00,43.50,5.96,61,19.26,2.04,2148,-0.52,0.000,-8.95,12,0.00,0
32.386,-1.56,-3.91,15.04,7.8,-7.95,0.54,100,1.000,0.00,0.00,43.50,5.96,61,19.18,2.04,2168,-0.71,0.000,-8.95,12,0.00,0
32.491,-1.56,-3.91,14.81,7.8,-7.90,0.54,100,1.000,0.00,0.00,44.00,5.95,61,19.74,2.04,2145,-0.74,0.000,-8.95,12,0.00,0
32.605,-3.12,-3.91,14.36,7.8,-7.90,0.55,100,1.000,0.00,0.00,44.00,6.00,61,19.34,2.04,2154,-0.77,0.000,-8.95,12,0.00,0
32.708,-3.91,-3.91,14.13,7.8,-7.82,0.55,100,1.000,0.00,0.00,44.00,6.05,61,19.58,2.04,2162,-0.77,0.000,-8.95,12,0.00,0
