Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
1455.393,13.90,-11.25,0.19,0.00,0.00,3,36.50,7.94,38.01,2674,0.00,5.00,-5.49,2,22.75,22.19,0
1455.445,13.67,-11.51,0.17,0.00,0.00,3,36.50,6.88,37.66,2666,0.00,5.00,-5.49,2,22.35,22.02,0
1455.525,13.78,-11.60,0.15,0.00,0.00,3,36.50,6.24,37.66,2671,0.00,5.00,-5.51,2,21.96,22.48,0
1455.602,14.13,-11.52,0.14,0.00,0.00,3,37.00,6.13,37.66,2664,0.00,5.00,-5.55,1,22.35,23.46,0
1455.661,14.59,-11.49,0.14,0.00,0.00,3,37.00,6.29,37.66,2690,0.00,5.00,-5.55,1,23.53,23.64,0
1455.739,16.42,-11.62,0.14,0.00,0.00,3,37.00,6.24,38.01,2698,0.00,5.00,-5.57,1,23.92,24.10,0
1455.802,15.85,-11.52,0.14,0.00,0.00,3,36.50,6.02,37.66,2678,0.00,5.00,-5.53,1,22.75,22.88,0
1455.887,18.72,-11.43,0.14,0.00,0.00,3,37.00,6.05,37.66,2689,0.00,5.00,-5.55,1,23.53,23.58,0
1455.942,18.26,-11.52,0.14,0.00,0.00,3,36.50,6.09,37.66,2670,0.00,5.00,-5.51,1,22.35,22.42,0
1456.020,17.57,-11.54,0.14,0.00,0.00,3,36.50,5.96,37.66,2685,0.00,5.00,-5.47,1,21.57,21.68,0
1456.097,19.29,-11.47,0.13,0.00,0.00,3,36.50,6.02,37.66,2686,0.00,5.00,-5.45,1,22.75,20.93,0
1456.154,20.10,-11.47,0.14,0.00,0.00,3,36.50,6.02,37.66,2645,0.00,5.00,-5.47,1,20.78,21.68,0
1456.232,20.79,-11.64,0.13,0.00,0.00,3,36.50,6.02,37.66,2658,0.00,5.00,-5.41,1,21.57,20.15,0
1456.299,17.34,-11.52,0.13,0.00,0.00,3,36.50,5.83,37.66,2632,0.00,5.00,-5.47,1,20.00,21.62,0
1456.365,19.98,-11.49,0.13,0.00,0.00,3,36.50,5.86,37.30,2650,0.00,5.00,-5.45,1,21.57,21.21,0
1456.442,21.36,-11.39,0.14,0.00,0.00,3,36.50,5.96,33.09,2637,0.00,5.00,-5.43,1,0.00,20.43,0
1456.510,21.13,-11.33,0.15,0.00,0.00,3,30.00,7.04,29.92,2633,0.00,5.00,-5.43,1,0.00,20.21,0
1456.595,18.03,-11.31,0.16,0.00,0.00,3,27.00,6.96,26.05,2620,0.00,5.00,-5.34,1,0.00,18.10,0
1456.655,19.52,-11.51,0.16,0.00,0.00,3,23.50,6.56,22.89,2597,0.00,5.00,-5.34,1,0.00,17.99,0
1456.737,19.75,-11.43,0.15,0.00,0.00,3,20.00,6.24,19.73,2590,0.00,5.00,-5.34,1,0.00,17.55,0
1456.792,21.48,-11.41,0.15,0.00,0.00,3,17.50,6.09,16.21,2576,0.00,5.00,-5.34,1,0.00,16.75,0
1456.867,18.83,-11.52,0.14,0.00,0.00,3,14.00,6.02,13.05,2586,0.00,5.00,-5.34,1,0.00,17.34,0
1456.942,21.82,-11.51,0.14,0.00,0.00,3,11.50,5.83,11.99,2577,0.00,5.00,-5.34,1,0.00,16.80,0
1457.006,24.35,-11.49,0.14,0.00,0.00,3,11.50,5.80,11.99,2568,0.00,5.00,-5.34,1,0.00,13.65,0
1457.087,25.50,-11.45,0.14,0.00,0.00,3,11.50,5.83,11.99,2525,0.00,5.00,-5.34,1,0.00,14.16,0
1457.150,25.50,-11.47,0.14,0.00,0.00,3,11.50,5.77,11.99,2516,0.00,5.00,-5.34,1,0.00,14.06,0
1457.224,25.50,-11.49,0.14,0.00,0.00,3,11.50,5.77,11.99,2532,0.00,5.00,-5.34,1,0.00,12.37,0
1457.289,24.23,-11.45,0.14,0.00,0.00,3,11.50,5.71,11.99,2503,0.00,5.00,-5.34,1,0.00,12.32,0
1457.361,24.00,-11.47,0.14,0.00,0.00,3,11.50,5.77,11.99,2482,0.00,5.00,-5.34,1,0.00,12.42,0
1457.444,23.43,-11.45,0.14,0.00,0.00,3,11.50,5.77,11.99,2488,0.00,5.00,-5.34,1,0.00,11.36,0
1457.508,24.00,-11.43,0.14,0.00,0.00,3,11.50,5.71,11.99,2462,0.00,5.00,-5.34,1,0.00,9.82,0
1457.579,24.00,-11.45,0.14,0.00,0.00,3,11.50,5.71,11.99,2448,0.00,5.00,-5.34,1,0.00,8.95,0
1457.641,23.66,-11.47,0.14,0.00,0.00,3,11.50,5.68,11.99,2468,0.00,5.00,-5.34,1,0.00,10.21,0
1457.716,23.77,-11.45,0.14,0.00,0.00,3,11.50,5.71,11.99,2439,0.00,5.00,-5.34,1,0.00,8.41,0
1457.789,23.66,-11.45,0.14,0.00,0.00,3,11.50,5.71,11.99,2425,0.00,5.00,-5.34,1,0.00,7.56,0
1457.852,23.89,-11.43,0.14,0.00,0.00,3,11.50,5.68,11.99,2425,0.00,5.00,-5.34,1,0.00,5.77,0
1457.933,23.43,-11.41,0.14,0.00,0.00,3,11.50,5.58,11.99,2395,0.00,5.00,-5.34,1,0.00,6.28,0
1457.994,23.77,-11.41,0.14,0.00,0.00,3,11.50,5.65,11.99,2385,0.00,5.00,-5.34,1,0.00,5.59,0
1458.069,23.77,-11.41,0.14,0.00,0.00,3,11.50,5.65,11.99,2392,0.00,5.00,-5.34,1,0.00,3.49,0
1458.138,23.89,-11.39,0.14,0.00,0.00,3,11.50,5.65,11.99,2374,0.00,5.00,-5.34,1,0.00,4.48,0
1458.219,23.77,-11.41,0.14,0.00,0.00,3,11.50,5.65,11.99,2336,0.00,5.00,-5.34,1,0.00,2.20,0
1458.282,23.54,-11.39,0.14,0.00,0.00,3,11.50,5.58,11.99,2352,0.00,5.00,-5.34,1,0.00,3.18,0
1458.356,23.77,-11.37,0.14,0.00,0.00,3,11.50,5.58,11.99,2337,0.00,5.00,-5.34,1,0.00,1.50,0
1458.419,23.89,-11.35,0.14,0.00,0.00,3,11.50,5.62,11.99,2303,0.00,5.00,-5.34,1,0.00,1.27,0
1458.492,23.89,-11.33,0.15,0.00,0.00,3,11.50,5.58,11.99,2316,0.00,5.00,-5.34,1,0.00,0.07,0
1458.566,23.89,-11.31,0.15,0.00,0.00,3,11.50,5.58,11.99,2286,0.00,5.00,-5.34,1,0.00,0.32,0
1458.631,23.77,-11.31,0.15,0.00,0.00,3,11.50,5.58,11.99,2294,0.00,5.00,-5.34,1,0.00,0.00,0
1458.709,23.43,-11.29,0.15,0.00,0.00,3,11.50,5.56,11.99,2275,0.00,5.00,-5.34,1,0.00,0.00,0
1458.773,23.43,-11.25,0.15,0.00,0.00,3,11.50,5.62,11.99,2270,0.00,5.00,-5.34,1,0.00,0.00,0
1458.849,23.77,-11.25,0.15,0.00,0.00,3,11.50,5.58,11.99,2246,0.00,5.00,-5.34,1,0.00,0.00,0
1458.916,24.00,-11.23,0.15,0.00,0.00,3,11.50,5.56,11.99,2236,0.00,5.00,-5.34,1,0.00,0.00,0
1458.990,24.00,-11.22,0.15,0.00,0.00,3,11.50,5.53,11.99,2216,0.00,5.00,-5.34,1,0.00,0.00,0
1459.059,23.77,-11.22,0.15,0.00,0.00,3,11.50,5.56,11.99,2216,0.00,5.00,-5.34,1,0.00,0.00,0
1459.133,23.77,-11.18,0.15,0.00,0.00,3,11.50,5.53,11.99,2194,0.00,5.00,-5.34,1,0.00,0.00,0
1459.205,23.66,-11.16,0.15,0.00,0.00,3,11.50,5.53,11.99,2194,0.00,5.00,-5.34,1,0.00,0.00,0
1459.277,23.66,-11.16,0.15,0.00,0.00,3,11.50,5.53,11.99,2189,0.00,5.00,-5.34,1,0.00,0.00,0
1459.347,24.00,-11.16,0.15,0.00,0.00,3,11.50,5.53,11.99,2156,0.00,5.00,-5.34,1,0.00,0.00,0
1459.420,24.00,-11.12,0.15,0.00,0.00,3,11.50,5.53,11.99,2159,0.00,5.00,-5.34,1,0.00,0.00,0
1459.482,23.77,-11.10,0.15,0.00,0.00,3,11.50,5.50,11.99,2130,0.00,5.00,-5.34,1,0.00,0.00,0
1459.563,23.54,-11.10,0.15,0.00,0.00,3,11.50,5.50,11.99,2121,0.00,5.00,-5.34,1,0.00,0.00,0
1459.626,23.89,-11.08,0.15,0.00,0.00,3,11.50,5.53,11.99,2132,0.00,5.00,-5.34,1,0.00,0.00,0
1459.700,23.54,-11.06,0.16,0.00,0.00,3,11.50,5.53,11.99,2122,0.00,5.00,-5.34,1,0.00,0.00,0
1459.778,23.54,-11.06,0.16,0.00,0.00,3,11.50,5.53,11.99,2094,0.00,5.00,-5.34,1,0.00,0.00,0
1459.845,23.77,-11.06,0.16,0.00,0.00,3,11.50,5.47,11.99,2084,0.00,5.00,-5.34,1,0.00,0.00,0
1459.914,23.89,-11.04,0.16,0.00,0.00,3,11.50,5.47,11.99,2054,0.00,5.00,-5.34,1,0.00,0.00,0
1459.987,23.54,-11.02,0.16,0.00,0.00,3,11.50,5.47,11.99,2046,0.00,5.00,-5.34,1,0.00,0.00,0
1460.061,23.77,-11.00,0.16,0.00,0.00,3,11.50,5.47,11.99,2051,0.00,5.00,-5.34,1,0.00,0.00,0
1460.134,23.77,-11.00,0.16,0.00,0.00,3,11.50,5.47,11.99,2034,0.00,5.00,-5.34,1,0.00,0.00,0
1460.197,23.66,-10.98,0.16,0.00,0.00,3,11.50,5.47,11.99,2028,0.00,5.00,-5.34,1,0.00,0.00,0
1460.271,23.77,-11.00,0.16,0.00,0.00,3,11.50,5.47,11.99,1993,0.00,5.00,-5.34,1,0.00,0.00,0
1460.345,23.43,-10.98,0.16,0.00,0.00,3,11.50,5.47,11.99,1988,0.00,5.00,-5.34,1,0.00,0.00,0
1460.409,23.77,-10.98,0.16,0.00,0.00,3,11.50,5.43,11.99,1983,0.00,5.00,-5.34,1,0.00,0.00,0
1460.487,23.77,-11.00,0.16,0.00,0.00,3,11.50,5.40,11.99,1974,0.00,5.00,-5.34,1,0.00,0.00,0
1460.551,23.89,-10.98,0.16,0.00,0.00,3,11.50,5.40,11.99,1965,0.00,5.00,-5.34,1,0.00,0.00,0
1460.616,23.66,-10.98,0.17,0.00,0.00,3,11.50,5.40,11.99,1952,0.00,5.00,-5.34,1,0.00,0.00,0
1460.690,23.77,-10.98,0.17,0.00,0.00,3,11.50,5.34,11.99,1938,0.00,5.00,-5.34,1,0.00,0.00,0
1460.758,23.31,-10.98,0.17,0.00,0.00,3,11.50,5.34,11.99,1904,0.00,5.00,-5.34,1,0.00,0.00,0
1460.840,23.66,-10.98,0.17,0.00,0.00,3,11.50,5.28,11.99,1883,0.00,5.00,-5.34,1,0.00,0.00,0
1460.902,23.66,-11.04,0.17,0.00,0.00,3,11.50,5.22,11.99,1868,0.00,5.00,-5.34,1,0.00,0.00,0
1460.975,23.89,-11.04,0.17,0.00,0.00,3,11.50,5.22,11.99,1858,0.00,5.00,-5.34,1,0.00,0.00,0
1461.043,23.89,-11.04,0.17,0.00,0.00,3,11.50,5.19,11.99,1847,0.00,5.00,-5.34,1,0.00,0.00,0
1461.116,23.89,-11.06,0.17,0.00,0.00,3,11.50,5.22,11.99,1838,0.00,5.00,-5.34,1,0.00,0.00,0
1461.189,23.54,-11.08,0.17,0.00,0.00,3,11.50,5.22,11.99,1818,0.00,5.00,-5.34,1,0.00,0.00,0
1461.253,23.43,-11.08,0.17,0.00,0.00,3,11.50,5.15,11.99,1804,0.00,5.00,-5.34,1,0.00,0.00,0
1461.331,23.54,-11.10,0.17,0.00,0.00,3,11.50,5.13,11.99,1762,0.00,5.00,-5.34,1,0.00,0.00,0
1461.395,23.77,-11.06,0.18,0.00,0.00,4,11.50,5.09,11.99,1668,0.00,5.00,-5.34,1,0.00,0.00,0
1461.474,23.77,-10.96,0.18,0.00,0.00,4,11.50,5.13,11.99,1594,0.00,5.00,-5.34,1,0.00,0.00,0
1461.536,23.77,-10.81,0.19,0.00,0.00,4,11.50,5.13,11.99,1470,0.00,5.00,-5.34,1,0.00,0.00,0
1461.612,23.66,-10.58,0.21,0.00,0.00,4,11.50,5.19,11.99,1262,0.00,5.00,-5.34,1,0.00,0.00,0
1461.685,23.77,-10.42,0.22,0.00,0.00,4,20.00,5.25,11.99,1213,0.00,5.00,-5.34,1,0.00,0.00,0
1461.754,23.66,-10.19,0.23,0.00,0.00,4,20.00,5.31,11.99,1242,0.00,5.00,-5.34,1,0.00,0.00,0
1461.820,23.66,-10.23,0.24,0.00,0.00,4,20.00,4.97,11.99,1216,0.00,5.00,-5.34,1,0.00,0.00,0
1461.896,23.77,-10.27,0.24,0.00,0.00,4,20.00,4.94,11.99,1205,0.00,5.00,-5.34,1,0.00,0.00,0
1461.969,22.74,-10.21,0.25,0.00,0.00,5,20.00,5.00,11.99,1153,0.00,5.00,-5.34,1,0.00,0.00,0
1462.035,21.94,-10.17,0.25,0.00,0.00,5,20.00,5.00,11.99,1118,0.00,5.00,-5.34,1,0.00,0.00,0
1462.116,17.92,-10.07,0.26,0.00,0.00,5,20.00,5.03,11.99,1059,0.00,5.00,-5.34,1,0.00,0.00,0
1462.172,16.54,-9.98,0.27,0.00,0.00,5,20.00,5.06,11.99,1022,0.00,5.00,-5.34,1,0.00,0.00,0
1462.259,16.42,-9.77,0.28,0.00,0.00,5,20.00,5.16,11.99,992,0.00,5.00,-5.34,1,0.00,0.00,0
1462.315,15.96,-9.57,0.30,0.00,0.00,5,20.00,5.37,11.99,974,0.00,5.00,-5.34,1,0.00,0.00,0
1462.392,16.08,-9.42,0.31,0.00,0.00,5,20.00,5.34,11.99,958,0.00,5.00,-5.34,1,0.00,0.00,0
1462.456,15.96,-9.30,0.31,0.00,0.00,5,20.00,5.28,11.99,965,0.00,5.00,-5.34,1,0.00,0.00,0
1462.531,16.08,-9.20,0.31,0.00,0.00,5,20.00,5.19,11.99,967,0.00,5.00,-5.34,1,0.00,0.00,0
1462.602,15.62,-9.15,0.32,0.00,0.00,5,20.00,5.19,11.99,949,0.00,5.00,-5.34,1,0.00,0.00,0
1462.669,15.27,-9.11,0.32,0.00,0.00,5,20.00,5.19,11.99,955,0.00,5.00,-5.34,1,0.00,0.00,0
1462.749,14.81,-9.09,0.32,0.00,0.00,5,20.00,5.22,11.99,960,0.00,5.00,-5.34,1,0.00,0.00,0
1462.814,14.70,-9.07,0.32,0.00,0.00,5,18.50,5.25,11.99,970,0.00,5.00,-5.34,1,0.00,0.00,0
1462.891,14.70,-9.11,0.32,0.00,0.00,5,17.50,5.22,11.99,972,0.00,5.00,-5.34,1,0.00,0.00,0
1462.959,14.70,-9.09,0.32,0.00,0.00,5,17.50,5.19,11.99,968,0.00,5.00,-5.34,1,0.00,0.00,0
1463.023,14.81,-9.13,0.32,0.00,0.00,5,17.50,5.25,11.99,967,0.00,5.00,-5.34,1,0.00,0.00,0
1463.107,14.93,-9.13,0.32,0.00,0.00,5,15.50,5.25,11.99,981,0.00,5.00,-5.34,1,0.00,0.00,0
1463.168,14.81,-9.15,0.32,0.00,0.00,5,16.50,5.19,11.99,978,0.00,5.00,-5.34,1,0.00,0.00,0
1463.249,14.93,-9.17,0.32,0.00,0.00,5,14.50,5.25,11.99,986,0.00,5.00,-5.34,1,0.00,0.00,0
1463.309,14.81,-9.15,0.32,0.00,0.00,5,14.50,5.25,11.99,984,0.00,5.00,-5.34,1,0.00,0.00,0
1463.382,14.81,-9.18,0.32,0.00,0.00,5,14.00,5.19,11.99,986,0.00,5.00,-5.34,1,0.00,0.00,0
1463.456,14.70,-9.17,0.32,0.00,0.00,5,14.00,5.22,11.99,986,0.00,5.00,-5.34,1,0.00,0.00,0
1463.520,14.70,-9.20,0.32,0.00,0.00,5,14.00,5.25,11.99,978,0.00,5.00,-5.34,1,0.00,0.00,0
1463.594,14.59,-9.17,0.32,0.00,0.00,5,15.00,5.19,11.99,972,0.00,5.00,-5.34,1,0.00,0.00,0
1463.666,14.59,-9.15,0.32,0.00,0.00,5,15.00,5.22,11.99,968,0.00,5.00,-5.34,1,0.00,0.00,0
1463.740,14.47,-9.15,0.32,0.00,0.00,5,15.00,5.25,11.99,965,0.00,5.00,-5.34,1,0.00,0.00,0
1463.803,14.59,-9.13,0.32,0.00,0.00,5,15.50,5.22,11.99,959,0.00,5.00,-5.34,1,0.00,0.00,0
1463.875,14.36,-9.13,0.32,0.00,0.00,5,15.50,5.25,11.99,959,0.00,5.00,-5.34,1,0.00,0.00,0
1463.949,14.47,-9.09,0.32,0.00,0.00,5,14.00,5.25,11.99,966,0.00,5.00,-5.34,1,0.00,0.00,0
1464.011,14.24,-9.11,0.32,0.00,0.00,5,14.50,5.25,11.99,963,0.00,5.00,-5.34,1,0.00,0.00,0
1464.091,14.36,-9.11,0.32,0.00,0.00,5,14.00,5.25,11.99,966,0.00,5.00,-5.34,1,0.00,0.00,0
1464.154,14.24,-9.11,0.32,0.00,0.00,5,14.50,5.25,11.99,960,0.00,5.00,-5.34,1,0.00,0.00,0
1464.228,14.36,-9.13,0.33,0.00,0.00,5,14.00,5.25,11.99,963,0.00,5.00,-5.34,1,0.00,0.00,0
1464.302,14.24,-9.07,0.33,0.00,0.00,5,13.50,5.19,11.99,965,0.00,5.00,-5.34,1,0.00,0.00,0
1464.367,14.24,-9.11,0.33,0.00,0.00,5,12.50,5.25,11.99,971,0.00,5.00,-5.34,1,0.00,0.00,0
1464.441,14.24,-9.07,0.32,0.00,0.00,5,12.50,5.19,11.99,972,0.00,5.00,-5.34,1,0.00,0.00,0
1464.512,14.13,-9.11,0.32,0.00,0.00,5,12.00,5.19,11.99,972,0.00,5.00,-5.34,1,0.00,0.00,0
1464.594,14.24,-9.09,0.32,0.00,0.00,5,12.50,5.22,11.99,970,0.00,5.00,-5.34,1,0.00,0.00,0
1464.656,14.01,-9.09,0.32,0.00,0.00,5,12.50,5.25,11.99,967,0.00,5.00,-5.34,1,0.00,0.00,0
1464.735,14.13,-9.09,0.33,0.00,0.00,5,13.00,5.22,11.99,962,0.00,5.00,-5.34,1,0.00,0.00,0
1464.799,14.13,-9.07,0.33,0.00,0.00,5,13.00,5.25,11.99,962,0.00,5.00,-5.34,1,0.00,0.00,0
1464.864,14.01,-9.07,0.33,0.00,0.00,5,13.00,5.25,11.99,952,0.00,5.00,-5.34,1,0.00,0.00,0
1464.942,14.24,-9.03,0.33,0.00,0.00,5,13.00,5.25,11.99,956,0.00,5.00,-5.34,1,0.00,0.00,0
1465.006,14.01,-9.05,0.33,0.00,0.00,5,14.00,5.25,11.99,949,0.00,5.00,-5.34,1,0.00,0.00,0
1465.090,14.13,-9.03,0.33,0.00,0.00,5,13.50,5.31,11.99,949,0.00,5.00,-5.34,1,0.00,0.00,0
1465.152,14.01,-9.05,0.33,0.00,0.00,5,12.50,5.25,11.99,958,0.00,5.00,-5.34,1,0.00,0.00,0
1465.223,14.13,-9.03,0.33,0.00,0.00,5,12.50,5.25,11.99,964,0.00,5.00,-5.34,1,0.00,0.00,0
1465.297,13.90,-9.03,0.33,0.00,0.00,5,12.50,5.22,11.99,958,0.00,5.00,-5.34,1,0.00,0.00,0
1465.365,13.90,-9.05,0.33,0.00,0.00,5,12.00,5.22,11.99,962,0.00,5.00,-5.34,1,0.00,0.00,0
1465.431,14.01,-9.05,0.33,0.00,0.00,4,11.50,5.22,11.99,963,0.00,5.00,-5.34,1,0.00,0.00,0
1465.509,14.13,-9.07,0.33,0.00,0.00,4,11.50,5.22,11.99,976,0.00,5.00,-5.34,1,0.00,0.00,0
1465.572,14.13,-9.09,0.33,0.00,0.00,4,11.00,5.25,11.99,970,0.00,5.00,-5.34,1,0.00,0.00,0
1465.654,14.01,-9.13,0.33,0.00,0.00,4,10.50,5.25,11.99,974,0.00,5.00,-5.34,1,0.00,0.00,0
1465.717,14.13,-9.09,0.32,0.00,0.00,5,10.50,5.25,11.99,974,0.00,5.00,-5.34,1,0.00,0.00,0
1465.790,14.01,-9.09,0.33,0.00,0.00,5,11.00,5.25,11.99,973,0.00,5.00,-5.34,1,0.00,0.00,0
1465.864,14.13,-9.13,0.33,0.00,0.00,4,11.50,5.19,11.99,965,0.00,5.00,-5.34,1,0.00,0.00,0
1465.928,14.01,-9.07,0.33,0.00,0.00,4,11.50,5.22,11.99,965,0.00,5.00,-5.34,1,0.00,0.00,0
1466.001,14.01,-9.09,0.33,0.00,0.00,4,12.50,5.19,11.99,959,0.00,5.00,-5.34,1,0.00,0.00,0
1466.076,14.01,-9.05,0.33,0.00,0.00,4,12.00,5.19,11.99,961,0.00,5.00,-5.34,1,0.00,0.00,0
1466.139,14.01,-9.05,0.33,0.00,0.00,4,11.50,5.19,11.99,954,0.00,5.00,-5.34,1,0.00,0.00,0
1466.219,14.01,-9.05,0.33,0.00,0.00,4,13.00,5.22,11.99,948,0.00,5.00,-5.34,1,0.00,0.00,0
1466.282,14.13,-9.03,0.33,0.00,0.00,4,13.50,5.19,11.99,944,0.00,5.00,-5.34,1,0.00,0.00,0
1466.355,13.90,-9.03,0.33,0.00,0.00,4,13.00,5.25,11.99,946,0.00,5.00,-5.34,1,0.00,0.00,0
1466.422,14.13,-8.99,0.33,0.00,0.00,4,13.00,5.25,11.99,948,0.00,5.00,-5.34,1,0.00,0.00,0
1466.509,13.90,-9.03,0.33,0.00,0.00,4,13.00,5.25,11.99,946,0.00,5.00,-5.34,1,0.00,0.00,0
1466.560,14.13,-8.99,0.33,0.00,0.00,4,13.50,5.25,11.99,942,0.00,5.00,-5.34,1,0.00,0.00,0
1466.634,14.01,-9.01,0.33,0.00,0.00,4,13.00,5.25,11.99,946,0.00,5.00,-5.34,1,0.00,0.00,0
1466.706,14.13,-8.97,0.33,0.00,0.00,4,12.50,5.25,11.99,950,0.00,5.00,-5.34,1,0.00,0.00,0
1466.781,14.13,-9.01,0.33,0.00,0.00,4,12.00,5.25,11.99,952,0.00,5.00,-5.34,1,0.00,0.00,0
1466.854,14.13,-9.01,0.33,0.00,0.00,4,12.00,5.22,11.99,951,0.00,5.00,-5.34,1,0.00,0.00,0
1466.916,14.13,-8.97,0.33,0.00,0.00,4,13.00,5.25,11.99,934,0.00,5.00,-5.34,1,0.00,0.00,0
1466.997,14.24,-8.99,0.33,0.00,0.00,4,14.00,5.25,11.99,945,0.00,5.00,-5.34,1,0.00,0.00,0
1467.061,14.24,-8.95,0.33,0.00,0.00,4,13.00,5.25,11.99,948,0.00,5.00,-5.34,1,0.00,0.00,0
1467.134,14.24,-8.97,0.33,0.00,0.00,4,12.00,5.25,11.99,948,0.00,5.00,-5.34,1,0.00,0.00,0
1467.208,14.24,-8.97,0.33,0.00,0.00,4,12.00,5.25,11.99,946,0.00,5.00,-5.34,1,0.00,0.00,0
1467.268,14.24,-8.97,0.33,0.00,0.00,6,11.50,5.25,11.99,953,0.00,5.00,-5.34,1,0.00,0.00,0
1467.348,14.24,-9.01,0.33,0.00,0.00,6,11.00,5.16,11.99,954,0.00,5.00,-5.34,1,0.00,0.00,0
1467.411,14.13,-9.07,0.33,0.00,0.00,6,11.50,4.81,11.99,950,0.00,5.00,-5.34,1,0.00,0.00,0
1467.485,14.13,-9.20,0.32,0.00,0.00,6,11.50,4.68,11.99,947,0.00,5.00,-5.34,1,0.00,0.00,0
1467.560,14.13,-9.24,0.31,0.00,0.00,6,11.50,4.68,11.99,947,0.00,5.00,-5.34,1,0.00,0.00,0
1467.633,14.13,-9.30,0.31,0.00,0.00,6,13.00,4.62,11.99,936,0.00,5.00,-5.34,1,0.00,0.00,0
1467.699,14.13,-9.28,0.31,0.00,0.00,6,13.50,4.62,11.99,928,0.00,5.00,-5.34,1,0.00,0.00,0
1467.771,14.13,-9.32,0.31,0.00,0.00,6,14.00,4.68,11.99,922,0.00,5.00,-5.34,1,0.00,0.00,0
1467.834,13.90,-9.28,0.31,0.00,0.00,6,14.00,4.68,11.99,911,0.00,5.00,-5.34,1,0.00,0.00,0
1467.909,13.90,-9.30,0.31,0.00,0.00,6,15.50,4.59,11.99,904,0.00,5.00,-5.34,1,0.00,0.00,0
1467.982,14.01,-9.28,0.31,0.00,0.00,6,15.50,4.62,11.99,900,0.00,5.00,-5.34,1,0.00,0.00,0
1468.045,14.01,-9.28,0.31,0.00,0.00,6,16.00,4.56,11.99,894,0.00,5.00,-5.34,1,0.00,0.00,0
1468.127,14.13,-9.26,0.31,0.00,0.00,2,15.50,4.56,11.99,894,0.00,5.00,-5.34,1,0.00,0.00,0
1468.191,14.13,-9.26,0.31,0.00,0.00,2,15.00,4.66,11.99,897,0.00,5.00,-5.34,1,0.00,0.00,0
1468.264,14.24,-9.13,0.32,0.00,0.00,2,17.00,5.12,11.99,877,0.00,5.00,-5.34,1,0.00,0.00,0
1468.336,14.24,-9.01,0.33,0.00,0.00,2,17.00,5.22,11.99,874,0.00,5.00,-5.34,1,0.00,0.00,0
1468.403,14.36,-8.88,0.34,0.00,0.00,2,16.50,5.28,11.99,874,0.00,5.00,-5.34,1,0.00,0.00,0
1468.480,14.47,-8.82,0.34,0.00,0.00,2,15.50,5.25,11.99,896,0.00,5.00,-5.34,1,0.00,0.00,0
1468.552,14.59,-8.78,0.34,0.00,0.00,2,14.00,5.25,11.99,893,0.00,5.00,-5.34,1,0.00,0.00,0
1468.616,14.59,-8.74,0.35,0.00,0.00,2,14.00,5.28,11.99,892,0.00,5.00,-5.34,1,0.00,0.00,0
1468.683,14.70,-8.74,0.35,0.00,0.00,1,14.00,5.28,11.99,899,0.00,5.00,-5.34,1,0.00,0.00,0
1468.756,14.70,-8.72,0.35,0.00,0.00,1,13.00,5.28,11.99,904,0.00,5.00,-5.34,1,0.00,0.00,0
1468.824,14.70,-8.78,0.35,0.00,0.00,1,11.00,5.25,11.99,916,0.00,5.00,-5.34,1,0.00,0.00,0
1468.898,14.70,-8.78,0.35,0.00,0.00,1,9.50,5.25,11.99,928,0.00,5.00,-5.34,1,0.00,0.00,0
1468.965,14.47,-8.84,0.34,0.00,0.00,1,9.50,5.22,11.99,929,0.00,5.00,-5.34,1,0.00,0.00,0
1469.043,14.59,-8.84,0.34,0.00,0.00,1,10.00,5.25,11.99,929,0.00,5.00,-5.34,1,0.00,0.00,0
1469.116,14.36,-8.88,0.34,0.00,0.00,1,9.50,5.25,11.99,938,0.00,5.00,-5.34,1,0.00,0.00,0
1469.180,14.47,-8.89,0.34,0.00,0.00,1,10.00,5.19,11.99,938,0.00,5.00,-5.34,1,0.00,0.00,0
1469.253,14.36,-8.93,0.34,0.00,0.00,1,9.00,5.22,11.99,943,0.00,5.00,-5.34,1,0.00,0.00,0
1469.326,14.36,-8.95,0.34,0.00,0.00,1,10.50,5.19,11.99,932,0.00,5.00,-5.34,1,0.00,0.00,0
1469.393,14.36,-8.93,0.33,0.00,0.00,1,9.50,5.15,11.99,938,0.00,5.00,-5.34,5,0.00,0.00,0
1469.478,14.36,-7.66,0.36,0.00,0.00,1,9.50,5.15,14.80,940,0.00,5.00,-0.12,29,0.00,25.20,0
1469.532,14.36,-0.77,0.70,0.00,0.00,1,4.50,21.78,16.56,1020,0.00,0.80,-0.12,25,5.10,25.20,0
1469.604,14.24,-1.10,0.87,0.00,0.00,1,4.50,28.34,19.73,1271,-2.98,-2.98,-3.94,12,5.88,1.34,0
1469.680,11.83,-2.57,0.82,0.00,0.00,1,-13.00,16.99,25.70,1381,0.00,-2.14,-4.64,12,0.00,0.00,0
