Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
851.634,14.59,-9.18,0.31,0.00,0.00,6,13.00,3.59,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
851.710,14.59,-9.17,0.30,0.00,0.00,6,12.00,3.62,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
851.785,14.70,-9.17,0.31,0.00,0.00,6,12.00,3.67,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
851.857,14.59,-9.17,0.31,0.00,0.00,6,12.50,3.67,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
851.931,14.59,-9.15,0.31,0.00,0.00,6,12.00,3.72,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
852.004,14.59,-9.17,0.31,0.00,0.00,6,11.50,3.67,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
852.074,14.59,-9.15,0.31,0.00,0.00,6,11.50,3.62,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
852.149,14.59,-9.18,0.30,0.00,0.00,6,13.00,3.59,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
852.225,14.59,-9.15,0.31,0.00,0.00,6,14.00,3.67,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
852.303,14.59,-9.15,0.31,0.00,0.00,6,12.50,3.64,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
852.373,14.59,-9.13,0.31,0.00,0.00,6,11.50,3.72,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
852.437,14.59,-9.13,0.31,0.00,0.00,6,13.00,3.69,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
852.517,14.59,-9.11,0.31,0.00,0.00,6,12.00,3.69,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
852.599,14.59,-9.09,0.31,0.00,0.00,6,12.50,3.72,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
852.673,14.70,-9.09,0.31,0.00,0.00,6,12.50,3.74,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
852.736,14.70,-9.05,0.31,0.00,0.00,6,13.00,3.77,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
852.810,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.82,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
852.883,14.59,-9.03,0.31,0.00,0.00,6,10.50,3.79,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
852.960,14.70,-9.05,0.31,0.00,0.00,6,10.50,3.74,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
853.034,14.70,-9.09,0.31,0.00,0.00,6,10.50,3.67,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
853.098,14.70,-9.11,0.31,0.00,0.00,6,11.50,3.69,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
853.167,14.59,-9.13,0.31,0.00,0.00,6,11.50,3.72,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
853.242,14.59,-9.11,0.31,0.00,0.00,6,10.50,3.74,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
853.316,14.70,-9.15,0.31,0.00,0.00,6,11.00,3.69,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
853.400,14.59,-9.09,0.31,0.00,0.00,6,12.00,3.69,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
853.464,14.59,-9.11,0.31,0.00,0.00,6,12.00,3.74,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
853.538,14.59,-9.11,0.31,0.00,0.00,6,11.00,3.77,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
853.607,14.59,-9.07,0.31,0.00,0.00,6,11.00,3.74,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
853.683,14.70,-9.09,0.31,0.00,0.00,6,11.00,3.74,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
853.755,14.70,-9.11,0.31,0.00,0.00,6,11.00,3.72,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
853.837,14.59,-9.15,0.31,0.00,0.00,6,10.50,3.67,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
853.901,14.59,-9.09,0.31,0.00,0.00,6,12.00,3.72,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
853.977,14.70,-9.09,0.31,0.00,0.00,6,13.00,3.72,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
854.048,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.82,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
854.119,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.74,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
854.192,14.70,-9.05,0.31,0.00,0.00,6,11.00,3.77,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
854.269,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.79,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
854.343,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.77,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
854.410,14.70,-9.03,0.31,0.00,0.00,6,12.00,3.77,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
854.485,14.70,-9.05,0.31,0.00,0.00,6,11.00,3.77,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
854.558,14.70,-9.03,0.31,0.00,0.00,6,10.50,3.79,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
854.637,14.81,-9.07,0.31,0.00,0.00,6,11.50,3.72,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
854.706,14.70,-9.07,0.31,0.00,0.00,6,11.00,3.72,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
854.785,14.70,-9.11,0.31,0.00,0.00,6,9.50,3.69,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
854.849,14.70,-9.15,0.31,0.00,0.00,6,9.50,3.64,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
854.925,14.70,-9.20,0.30,0.00,0.00,6,10.50,3.62,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
855.001,14.70,-9.24,0.30,0.00,0.00,6,11.50,3.54,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
855.069,14.70,-9.24,0.30,0.00,0.00,6,10.50,3.54,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
855.143,14.70,-9.26,0.30,0.00,0.00,6,11.50,3.57,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
855.215,14.70,-9.24,0.30,0.00,0.00,6,11.50,3.57,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
855.297,14.59,-9.24,0.30,0.00,0.00,6,12.00,3.62,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
855.360,14.47,-9.22,0.30,0.00,0.00,6,11.00,3.62,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
855.435,14.59,-9.22,0.30,0.00,0.00,6,12.50,3.64,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
855.505,14.47,-9.20,0.30,0.00,0.00,6,13.50,3.67,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
855.579,14.59,-9.18,0.30,0.00,0.00,6,14.00,3.67,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
855.653,14.47,-9.15,0.31,0.00,0.00,6,14.00,3.72,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
855.733,14.47,-9.09,0.31,0.00,0.00,6,12.00,3.74,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
855.796,14.59,-9.13,0.31,0.00,0.00,6,10.50,3.74,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
855.878,14.70,-9.13,0.31,0.00,0.00,6,11.50,3.62,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
855.951,14.70,-9.15,0.31,0.00,0.00,6,12.00,3.57,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
856.026,14.70,-9.17,0.31,0.00,0.00,6,12.00,3.59,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
856.103,14.70,-9.15,0.31,0.00,0.00,6,13.50,3.64,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
856.165,14.70,-9.15,0.31,0.00,0.00,6,12.50,3.67,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
856.244,14.70,-9.09,0.31,0.00,0.00,6,12.50,3.72,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
856.307,14.70,-9.11,0.31,0.00,0.00,6,11.50,3.72,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
856.382,14.70,-9.11,0.31,0.00,0.00,6,10.50,3.74,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
856.471,14.70,-9.13,0.31,0.00,0.00,6,11.50,3.64,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
856.535,14.70,-9.15,0.31,0.00,0.00,6,10.50,3.67,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
856.599,14.70,-9.15,0.31,0.00,0.00,6,9.50,3.64,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
856.673,14.70,-9.20,0.30,0.00,0.00,6,10.00,3.59,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
856.748,14.70,-9.20,0.30,0.00,0.00,6,11.50,3.57,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
856.820,14.70,-9.24,0.30,0.00,0.00,6,12.00,3.54,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
856.894,14.70,-9.22,0.30,0.00,0.00,6,11.50,3.57,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
856.976,14.70,-9.24,0.30,0.00,0.00,6,12.00,3.59,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
857.043,14.59,-9.22,0.30,0.00,0.00,6,12.50,3.64,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
857.117,14.59,-9.17,0.31,0.00,0.00,6,13.50,3.72,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
857.194,14.59,-9.13,0.31,0.00,0.00,6,11.50,3.72,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
857.266,14.70,-9.13,0.31,0.00,0.00,6,10.50,3.72,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
857.338,14.59,-9.15,0.31,0.00,0.00,6,11.50,3.72,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
857.412,14.70,-9.11,0.31,0.00,0.00,6,13.00,3.72,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
857.497,14.70,-9.15,0.31,0.00,0.00,6,12.50,3.69,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
857.551,14.70,-9.09,0.31,0.00,0.00,6,11.00,3.74,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
857.634,14.70,-9.09,0.31,0.00,0.00,6,12.00,3.74,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
857.696,14.70,-9.07,0.31,0.00,0.00,6,11.50,3.77,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
857.773,14.70,-9.07,0.31,0.00,0.00,6,11.00,3.77,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
857.840,14.59,-9.09,0.31,0.00,0.00,6,9.50,3.74,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
857.914,14.59,-9.11,0.31,0.00,0.00,6,10.00,3.74,11.99,734,0.00,5.00,-5.34,0,0.00,0.00,0
857.987,14.59,-9.17,0.31,0.00,0.00,6,10.50,3.69,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
858.069,14.59,-9.17,0.31,0.00,0.00,6,11.50,3.67,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
858.148,14.59,-9.18,0.31,0.00,0.00,6,11.00,3.62,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
858.213,14.47,-9.17,0.31,0.00,0.00,6,11.00,3.72,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
858.287,14.59,-9.17,0.31,0.00,0.00,6,11.50,3.72,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
858.361,14.47,-9.17,0.31,0.00,0.00,6,12.00,3.67,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
858.439,14.59,-9.17,0.31,0.00,0.00,6,11.50,3.67,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
858.501,14.47,-9.18,0.31,0.00,0.00,6,10.50,3.72,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
858.583,14.59,-9.17,0.31,0.00,0.00,6,11.50,3.72,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
858.648,14.47,-9.18,0.31,0.00,0.00,6,11.50,3.62,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
858.724,14.47,-9.17,0.30,0.00,0.00,6,11.50,3.62,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
858.796,14.59,-9.18,0.30,0.00,0.00,6,11.50,3.62,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
858.871,14.59,-9.17,0.31,0.00,0.00,6,13.00,3.69,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
858.937,14.59,-9.15,0.31,0.00,0.00,6,13.00,3.72,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
859.015,14.59,-9.13,0.31,0.00,0.00,6,12.00,3.77,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
859.088,14.70,-9.15,0.31,0.00,0.00,6,10.50,3.69,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
859.171,14.59,-9.17,0.31,0.00,0.00,6,11.00,3.67,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
859.234,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.69,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
859.311,14.59,-9.18,0.31,0.00,0.00,6,12.50,3.64,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
859.375,14.59,-9.17,0.31,0.00,0.00,6,10.50,3.67,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
859.450,14.70,-9.18,0.30,0.00,0.00,6,10.50,3.64,11.99,733,0.00,5.00,-5.34,0,0.00,0.00,0
859.526,14.47,-9.20,0.30,0.00,0.00,6,11.00,3.64,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
859.594,14.59,-9.24,0.30,0.00,0.00,6,11.50,3.59,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
859.668,14.59,-9.24,0.30,0.00,0.00,6,11.50,3.62,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
859.753,14.59,-9.20,0.30,0.00,0.00,6,13.00,3.62,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
859.830,14.59,-9.18,0.30,0.00,0.00,6,13.50,3.67,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
859.894,14.70,-9.15,0.31,0.00,0.00,6,12.50,3.72,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
859.960,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.69,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
860.038,14.59,-9.15,0.31,0.00,0.00,6,11.00,3.72,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
860.116,14.70,-9.13,0.31,0.00,0.00,6,12.50,3.67,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
860.190,14.70,-9.15,0.31,0.00,0.00,6,13.00,3.67,11.99,703,0.00,5.00,-5.34,0,0.00,0.00,0
860.254,14.70,-9.13,0.31,0.00,0.00,6,11.50,3.72,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
860.329,14.70,-9.15,0.31,0.00,0.00,6,10.00,3.62,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
860.399,14.81,-9.17,0.31,0.00,0.00,6,10.50,3.62,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
860.478,14.70,-9.24,0.30,0.00,0.00,6,11.00,3.51,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
860.544,14.70,-9.26,0.30,0.00,0.00,6,10.50,3.51,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
860.625,14.70,-9.28,0.30,0.00,0.00,6,11.00,3.54,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
860.696,14.59,-9.28,0.30,0.00,0.00,6,10.50,3.54,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
860.769,14.70,-9.26,0.30,0.00,0.00,6,11.50,3.59,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
860.843,14.59,-9.26,0.30,0.00,0.00,6,12.00,3.54,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
860.923,14.59,-9.24,0.30,0.00,0.00,6,11.50,3.62,11.99,697,0.00,5.00,-5.34,0,0.00,0.00,0
860.987,14.59,-9.24,0.30,0.00,0.00,6,15.50,3.62,11.99,684,0.00,5.00,-5.34,0,0.00,0.00,0
861.067,14.59,-9.17,0.31,0.00,0.00,6,14.50,3.67,11.99,689,0.00,5.00,-5.34,0,0.00,0.00,0
861.135,14.59,-9.15,0.31,0.00,0.00,6,13.00,3.67,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
861.209,14.59,-9.13,0.31,0.00,0.00,6,11.00,3.74,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
861.283,14.59,-9.09,0.31,0.00,0.00,6,13.00,3.72,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
861.355,14.59,-9.07,0.31,0.00,0.00,6,13.50,3.67,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
861.430,14.70,-9.05,0.31,0.00,0.00,6,11.50,3.74,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
861.495,14.70,-9.09,0.31,0.00,0.00,6,11.50,3.72,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
861.577,14.70,-9.07,0.31,0.00,0.00,6,11.00,3.72,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
861.641,14.70,-9.11,0.31,0.00,0.00,6,11.50,3.67,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
861.717,14.70,-9.13,0.31,0.00,0.00,6,10.50,3.62,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
861.790,14.81,-9.15,0.31,0.00,0.00,6,10.50,3.69,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
861.873,14.70,-9.15,0.31,0.00,0.00,6,11.00,3.72,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
861.936,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.77,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
862.015,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.74,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
862.077,14.59,-9.11,0.31,0.00,0.00,6,11.00,3.74,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
862.163,14.59,-9.11,0.31,0.00,0.00,6,11.50,3.77,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
862.225,14.59,-9.05,0.31,0.00,0.00,6,11.50,3.82,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
862.300,14.59,-9.07,0.31,0.00,0.00,6,10.50,3.82,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
862.373,14.59,-9.07,0.31,0.00,0.00,6,10.00,3.82,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
862.446,14.59,-9.09,0.31,0.00,0.00,6,11.50,3.69,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
862.519,14.59,-9.11,0.31,0.00,0.00,6,11.50,3.72,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
862.595,14.70,-9.07,0.31,0.00,0.00,6,11.50,3.77,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
862.668,14.70,-9.13,0.31,0.00,0.00,6,10.50,3.74,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
862.753,14.59,-9.11,0.31,0.00,0.00,6,9.50,3.77,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
862.814,14.70,-9.17,0.31,0.00,0.00,6,10.00,3.67,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
862.888,14.59,-9.15,0.31,0.00,0.00,6,10.50,3.72,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
862.964,14.59,-9.17,0.31,0.00,0.00,6,10.50,3.69,11.99,734,0.00,5.00,-5.34,0,0.00,0.00,0
863.028,14.59,-9.18,0.31,0.00,0.00,6,10.00,3.69,11.99,737,0.00,5.00,-5.34,0,0.00,0.00,0
863.107,14.47,-9.20,0.30,0.00,0.00,6,10.50,3.67,11.99,736,0.00,5.00,-5.34,0,0.00,0.00,0
863.184,14.47,-9.22,0.30,0.00,0.00,6,10.50,3.69,11.99,733,0.00,5.00,-5.34,0,0.00,0.00,0
863.246,14.47,-9.20,0.30,0.00,0.00,6,11.50,3.72,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
863.332,14.59,-9.24,0.30,0.00,0.00,6,11.50,3.67,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
863.395,14.47,-9.18,0.31,0.00,0.00,6,11.50,3.69,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
863.483,14.59,-9.22,0.31,0.00,0.00,6,11.50,3.72,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
863.545,14.59,-9.20,0.31,0.00,0.00,6,12.50,3.72,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
863.619,14.70,-9.18,0.31,0.00,0.00,6,12.00,3.69,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
863.694,14.70,-9.17,0.31,0.00,0.00,6,11.50,3.69,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
863.758,14.70,-9.17,0.31,0.00,0.00,6,12.50,3.72,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
863.831,14.70,-9.18,0.31,0.00,0.00,6,11.00,3.69,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
863.913,14.70,-9.20,0.30,0.00,0.00,6,11.00,3.59,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
863.997,14.70,-9.30,0.30,0.00,0.00,6,10.50,3.51,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
864.052,14.70,-9.30,0.30,0.00,0.00,6,10.00,3.46,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
864.131,14.59,-9.36,0.29,0.00,0.00,6,11.50,3.44,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
864.197,14.59,-9.38,0.29,0.00,0.00,6,12.50,3.46,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
864.274,14.59,-9.36,0.29,0.00,0.00,6,13.00,3.44,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
864.345,14.47,-9.36,0.29,0.00,0.00,6,14.00,3.46,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
864.424,14.47,-9.34,0.29,0.00,0.00,6,14.00,3.46,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
864.487,14.36,-9.34,0.29,0.00,0.00,6,13.00,3.51,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
864.561,14.36,-9.28,0.29,0.00,0.00,6,12.00,3.51,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
864.635,14.47,-9.28,0.30,0.00,0.00,6,13.00,3.54,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
864.709,14.47,-9.26,0.30,0.00,0.00,6,14.00,3.67,11.99,690,0.00,5.00,-5.34,0,0.00,0.00,0
864.783,14.59,-9.24,0.30,0.00,0.00,6,13.50,3.62,11.99,699,0.00,5.00,-5.34,0,0.00,0.00,0
864.866,14.59,-9.17,0.30,0.00,0.00,6,13.00,3.69,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
864.930,14.59,-9.15,0.31,0.00,0.00,6,13.00,3.72,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
864.999,14.59,-9.15,0.31,0.00,0.00,6,12.50,3.72,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
865.072,14.59,-9.11,0.31,0.00,0.00,6,12.50,3.72,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
865.146,14.70,-9.15,0.31,0.00,0.00,6,11.00,3.72,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
865.219,14.70,-9.15,0.31,0.00,0.00,6,9.50,3.64,11.99,736,0.00,5.00,-5.34,0,0.00,0.00,0
865.304,14.81,-9.20,0.31,0.00,0.00,6,10.50,3.62,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
865.373,14.81,-9.24,0.30,0.00,0.00,6,12.00,3.51,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
865.449,14.93,-9.24,0.30,0.00,0.00,6,10.50,3.57,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
865.511,14.70,-9.24,0.30,0.00,0.00,6,10.50,3.57,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
865.594,14.70,-9.26,0.30,0.00,0.00,6,12.00,3.57,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
865.657,14.70,-9.24,0.30,0.00,0.00,6,13.00,3.59,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
865.733,14.70,-9.18,0.30,0.00,0.00,6,12.00,3.62,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
865.806,14.70,-9.18,0.30,0.00,0.00,6,12.50,3.67,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
865.879,14.59,-9.17,0.31,0.00,0.00,6,12.50,3.72,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
865.954,14.59,-9.15,0.31,0.00,0.00,6,11.50,3.69,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
866.029,14.59,-9.15,0.31,0.00,0.00,6,10.00,3.72,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
866.097,14.59,-9.15,0.31,0.00,0.00,6,12.00,3.62,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
866.170,14.59,-9.17,0.31,0.00,0.00,6,13.00,3.62,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
866.243,14.70,-9.13,0.31,0.00,0.00,6,13.00,3.74,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
866.326,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.74,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
866.391,14.59,-9.11,0.31,0.00,0.00,6,10.50,3.79,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
866.472,14.59,-9.09,0.31,0.00,0.00,6,11.50,3.77,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
866.534,14.70,-9.11,0.31,0.00,0.00,6,10.50,3.72,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
866.617,14.70,-9.15,0.31,0.00,0.00,6,11.50,3.64,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
866.681,14.70,-9.17,0.31,0.00,0.00,6,11.50,3.62,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
866.764,14.70,-9.13,0.31,0.00,0.00,6,12.00,3.64,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
