Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
748.515,14.59,-9.26,0.31,0.00,0.00,6,13.00,3.74,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
748.586,14.59,-9.26,0.31,0.00,0.00,6,13.00,3.77,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
748.665,14.59,-9.26,0.31,0.00,0.00,6,13.00,3.77,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
748.734,14.59,-9.24,0.31,0.00,0.00,6,13.00,3.77,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
748.808,14.59,-9.20,0.31,0.00,0.00,6,14.00,3.77,11.99,699,0.00,5.00,-5.34,0,0.00,0.00,0
748.883,14.59,-9.17,0.32,0.00,0.00,6,13.50,3.82,11.99,703,0.00,5.00,-5.34,0,0.00,0.00,0
748.949,14.59,-9.17,0.32,0.00,0.00,6,12.00,3.82,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
749.026,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.82,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
749.099,14.70,-9.18,0.32,0.00,0.00,6,11.00,3.77,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
749.166,14.81,-9.18,0.32,0.00,0.00,6,11.00,3.72,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
749.245,14.81,-9.22,0.31,0.00,0.00,6,10.00,3.69,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
749.319,14.81,-9.24,0.31,0.00,0.00,6,12.00,3.67,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
749.395,14.81,-9.26,0.31,0.00,0.00,6,13.00,3.67,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
749.458,14.70,-9.28,0.31,0.00,0.00,6,11.50,3.69,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
749.531,14.59,-9.24,0.31,0.00,0.00,6,11.50,3.64,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
749.604,14.59,-9.30,0.31,0.00,0.00,6,11.00,3.64,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
749.679,14.59,-9.28,0.31,0.00,0.00,6,12.50,3.64,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
749.753,14.59,-9.28,0.31,0.00,0.00,6,13.00,3.69,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
749.830,14.59,-9.26,0.31,0.00,0.00,6,12.50,3.69,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
749.904,14.59,-9.24,0.31,0.00,0.00,6,13.00,3.67,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
749.969,14.59,-9.24,0.31,0.00,0.00,6,13.50,3.77,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
750.047,14.59,-9.22,0.31,0.00,0.00,6,12.50,3.77,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
750.120,14.59,-9.22,0.31,0.00,0.00,6,12.00,3.74,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
750.193,14.59,-9.18,0.31,0.00,0.00,6,12.00,3.72,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
750.263,14.70,-9.18,0.31,0.00,0.00,6,11.50,3.72,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
750.342,14.70,-9.20,0.31,0.00,0.00,6,12.50,3.77,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
750.416,14.70,-9.15,0.32,0.00,0.00,6,14.00,3.77,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
750.492,14.70,-9.15,0.32,0.00,0.00,6,11.00,3.79,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
750.554,14.70,-9.13,0.32,0.00,0.00,6,11.50,3.77,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
750.627,14.70,-9.17,0.32,0.00,0.00,6,13.00,3.77,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
750.702,14.70,-9.13,0.32,0.00,0.00,6,13.50,3.79,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
750.775,14.70,-9.13,0.32,0.00,0.00,6,12.00,3.82,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
750.849,14.70,-9.11,0.32,0.00,0.00,6,11.00,3.85,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
750.921,14.70,-9.11,0.32,0.00,0.00,6,11.00,3.82,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
751.000,14.70,-9.15,0.32,0.00,0.00,6,10.50,3.77,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
751.074,14.70,-9.17,0.31,0.00,0.00,6,9.50,3.72,11.99,734,0.00,5.00,-5.34,0,0.00,0.00,0
751.137,14.81,-9.20,0.31,0.00,0.00,6,11.50,3.74,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
751.213,14.70,-9.18,0.31,0.00,0.00,6,13.00,3.74,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
751.300,14.70,-9.18,0.32,0.00,0.00,6,13.00,3.79,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
751.366,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.82,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
751.439,14.59,-9.15,0.32,0.00,0.00,6,11.00,3.82,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
751.509,14.59,-9.17,0.32,0.00,0.00,6,11.50,3.77,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
751.589,14.59,-9.17,0.32,0.00,0.00,6,11.50,3.77,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
751.651,14.59,-9.17,0.32,0.00,0.00,6,10.50,3.77,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
751.723,14.70,-9.15,0.32,0.00,0.00,6,10.50,3.79,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
751.797,14.70,-9.17,0.32,0.00,0.00,6,11.50,3.77,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
751.871,14.70,-9.15,0.32,0.00,0.00,6,13.00,3.77,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
751.941,14.70,-9.15,0.32,0.00,0.00,6,11.50,3.77,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
752.016,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.85,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
752.099,14.59,-9.13,0.32,0.00,0.00,6,13.00,3.82,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
752.174,14.59,-9.07,0.32,0.00,0.00,6,13.50,3.87,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
752.237,14.70,-9.05,0.32,0.00,0.00,6,13.00,3.92,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
752.312,14.70,-9.05,0.33,0.00,0.00,6,10.50,3.92,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
752.380,14.70,-9.05,0.32,0.00,0.00,6,10.50,3.87,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
752.455,14.70,-9.13,0.32,0.00,0.00,6,10.50,3.79,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
752.527,14.70,-9.13,0.32,0.00,0.00,6,10.50,3.77,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
752.609,14.70,-9.17,0.32,0.00,0.00,6,9.50,3.77,11.99,733,0.00,5.00,-5.34,0,0.00,0.00,0
752.672,14.70,-9.17,0.32,0.00,0.00,6,10.50,3.79,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
752.750,14.70,-9.17,0.32,0.00,0.00,6,11.50,3.77,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
752.829,14.59,-9.18,0.32,0.00,0.00,6,12.50,3.82,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
752.904,14.70,-9.15,0.32,0.00,0.00,6,12.50,3.92,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
752.966,14.59,-9.13,0.32,0.00,0.00,6,11.50,3.92,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
753.040,14.59,-9.07,0.32,0.00,0.00,6,12.00,3.92,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
753.113,14.59,-9.07,0.32,0.00,0.00,6,11.00,3.97,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
753.191,14.70,-9.07,0.33,0.00,0.00,6,10.50,3.95,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
753.256,14.70,-9.07,0.32,0.00,0.00,6,10.00,3.87,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
753.330,14.70,-9.11,0.32,0.00,0.00,6,11.50,3.85,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
753.402,14.70,-9.07,0.32,0.00,0.00,6,13.00,3.85,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
753.487,14.81,-9.09,0.32,0.00,0.00,6,11.00,3.87,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
753.549,14.70,-9.07,0.32,0.00,0.00,6,10.50,3.82,11.99,742,0.00,5.00,-5.34,0,0.00,0.00,0
753.624,14.70,-9.15,0.32,0.00,0.00,6,9.50,3.79,11.99,740,0.00,5.00,-5.34,0,0.00,0.00,0
753.694,14.70,-9.20,0.32,0.00,0.00,6,10.00,3.72,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
753.769,14.70,-9.22,0.31,0.00,0.00,6,9.50,3.69,11.99,740,0.00,5.00,-5.34,0,0.00,0.00,0
753.844,14.59,-9.26,0.31,0.00,0.00,6,11.50,3.69,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
753.925,14.59,-9.26,0.31,0.00,0.00,6,11.50,3.72,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
753.994,14.59,-9.26,0.31,0.00,0.00,6,12.50,3.74,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
754.058,14.59,-9.24,0.31,0.00,0.00,6,13.00,3.77,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
754.132,14.59,-9.24,0.31,0.00,0.00,6,13.00,3.74,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
754.216,14.47,-9.15,0.32,0.00,0.00,6,14.00,3.82,11.99,701,0.00,5.00,-5.34,0,0.00,0.00,0
754.295,14.59,-9.15,0.32,0.00,0.00,6,12.50,3.82,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
754.355,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.82,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
754.432,14.70,-9.15,0.32,0.00,0.00,6,11.00,3.82,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
754.509,14.81,-9.15,0.32,0.00,0.00,6,12.00,3.77,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
754.582,14.70,-9.15,0.32,0.00,0.00,6,12.00,3.77,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
754.644,14.70,-9.17,0.32,0.00,0.00,6,11.50,3.82,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
754.718,14.70,-9.15,0.32,0.00,0.00,6,10.50,3.82,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
754.791,14.70,-9.18,0.32,0.00,0.00,6,11.00,3.77,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
754.874,14.70,-9.15,0.32,0.00,0.00,6,12.00,3.77,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
754.935,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.79,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
755.014,14.59,-9.15,0.32,0.00,0.00,6,12.00,3.79,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
755.082,14.59,-9.13,0.32,0.00,0.00,6,11.00,3.87,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
755.166,14.59,-9.15,0.32,0.00,0.00,6,11.00,3.82,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
755.229,14.70,-9.13,0.32,0.00,0.00,6,11.50,3.79,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
755.304,14.70,-9.18,0.32,0.00,0.00,6,10.50,3.77,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
755.377,14.59,-9.15,0.32,0.00,0.00,6,11.50,3.77,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
755.452,14.59,-9.15,0.32,0.00,0.00,6,13.00,3.95,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
755.522,14.59,-9.07,0.32,0.00,0.00,6,14.50,3.97,11.99,690,0.00,5.00,-5.34,0,0.00,0.00,0
755.602,14.59,-8.97,0.33,0.00,0.00,6,14.00,4.02,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
755.677,14.70,-8.91,0.33,0.00,0.00,6,13.50,4.08,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
755.740,14.70,-8.86,0.34,0.00,0.00,6,14.50,4.13,11.99,686,0.00,5.00,-5.34,0,0.00,0.00,0
755.819,14.70,-8.80,0.34,0.00,0.00,6,14.00,4.10,11.99,690,0.00,5.00,-5.34,0,0.00,0.00,0
755.892,14.81,-8.72,0.35,0.00,0.00,6,13.00,4.13,11.99,699,0.00,5.00,-5.34,0,0.00,0.00,0
755.958,14.93,-8.72,0.35,0.00,0.00,6,11.00,4.16,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
756.031,14.81,-8.70,0.35,0.00,0.00,6,11.50,4.18,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
756.110,15.04,-8.68,0.35,0.00,0.00,6,10.50,4.24,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
756.184,14.81,-8.70,0.35,0.00,0.00,6,9.50,4.18,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
756.256,14.81,-8.70,0.35,0.00,0.00,6,10.00,4.02,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
756.337,14.70,-8.80,0.34,0.00,0.00,6,11.00,4.00,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
756.413,14.81,-8.80,0.34,0.00,0.00,6,10.00,4.05,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
756.482,14.81,-8.88,0.34,0.00,0.00,6,9.50,4.00,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
756.546,14.81,-8.88,0.34,0.00,0.00,6,9.50,4.00,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
756.625,14.81,-8.89,0.33,0.00,0.00,6,11.50,3.95,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
756.692,14.70,-8.93,0.33,0.00,0.00,6,11.50,3.95,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
756.775,14.70,-8.91,0.33,0.00,0.00,6,11.50,4.02,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
756.837,14.59,-8.89,0.33,0.00,0.00,6,10.50,4.08,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
756.923,14.59,-8.88,0.33,0.00,0.00,6,11.50,4.05,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
756.986,14.59,-8.89,0.34,0.00,0.00,6,13.00,4.05,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
757.061,14.59,-8.82,0.34,0.00,0.00,6,12.00,4.13,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
757.126,14.59,-8.82,0.34,0.00,0.00,6,11.00,4.10,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
757.198,14.59,-8.80,0.34,0.00,0.00,6,10.50,4.16,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
757.271,14.59,-8.82,0.34,0.00,0.00,6,11.50,4.13,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
757.344,14.59,-8.84,0.34,0.00,0.00,6,11.50,4.05,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
757.431,14.59,-8.84,0.34,0.00,0.00,6,10.50,4.05,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
757.495,14.59,-8.88,0.34,0.00,0.00,6,11.50,4.00,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
757.569,14.70,-8.88,0.34,0.00,0.00,6,11.50,3.97,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
757.636,14.59,-8.89,0.34,0.00,0.00,6,11.50,4.02,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
757.716,14.59,-8.88,0.34,0.00,0.00,6,11.00,4.05,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
757.782,14.59,-8.88,0.34,0.00,0.00,6,11.00,4.02,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
757.861,14.59,-8.89,0.33,0.00,0.00,6,11.50,4.02,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
757.928,14.59,-8.89,0.33,0.00,0.00,6,11.50,3.97,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
758.007,14.59,-8.91,0.33,0.00,0.00,6,12.00,4.00,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
758.081,14.59,-8.88,0.34,0.00,0.00,6,12.00,4.08,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
758.164,14.59,-8.89,0.34,0.00,0.00,6,12.00,4.05,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
758.226,14.59,-8.82,0.34,0.00,0.00,6,11.50,4.08,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
758.301,14.47,-8.88,0.34,0.00,0.00,6,11.00,4.08,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
758.375,14.47,-8.86,0.34,0.00,0.00,6,12.00,4.05,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
758.447,14.59,-8.82,0.34,0.00,0.00,6,11.50,4.05,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
758.519,14.47,-8.80,0.34,0.00,0.00,6,11.50,4.08,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
758.593,14.59,-8.84,0.34,0.00,0.00,6,12.00,4.05,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
758.671,14.59,-8.88,0.34,0.00,0.00,6,11.50,4.02,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
758.746,14.59,-8.82,0.34,0.00,0.00,6,11.50,4.05,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
758.809,14.59,-8.89,0.34,0.00,0.00,6,10.50,4.02,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
758.893,14.59,-8.93,0.33,0.00,0.00,6,11.00,3.90,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
758.957,14.59,-8.97,0.33,0.00,0.00,6,10.00,3.85,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
759.031,14.59,-9.01,0.33,0.00,0.00,6,11.00,3.90,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
759.104,14.59,-8.97,0.33,0.00,0.00,6,13.00,3.87,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
759.169,14.47,-8.97,0.33,0.00,0.00,6,13.00,3.95,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
759.247,14.47,-8.93,0.33,0.00,0.00,6,13.00,4.02,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
759.319,14.47,-8.91,0.33,0.00,0.00,6,13.00,4.10,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
759.395,14.47,-8.84,0.34,0.00,0.00,6,13.00,4.13,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
759.469,14.47,-8.82,0.34,0.00,0.00,6,12.00,4.18,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
759.545,14.59,-8.80,0.34,0.00,0.00,6,11.50,4.10,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
759.618,14.59,-8.82,0.34,0.00,0.00,6,11.00,4.02,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
759.681,14.70,-8.84,0.34,0.00,0.00,6,11.50,4.02,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
759.759,14.70,-8.82,0.34,0.00,0.00,6,12.00,4.02,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
759.831,14.70,-8.84,0.34,0.00,0.00,6,11.50,4.08,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
759.906,14.70,-8.82,0.34,0.00,0.00,6,11.00,4.10,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
759.979,14.59,-8.86,0.34,0.00,0.00,6,10.50,4.08,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
760.055,14.70,-8.82,0.34,0.00,0.00,6,11.50,4.02,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
760.124,14.59,-8.86,0.34,0.00,0.00,6,10.00,4.02,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
760.198,14.70,-8.89,0.34,0.00,0.00,6,11.00,4.00,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
760.271,14.70,-8.88,0.33,0.00,0.00,6,11.00,4.02,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
760.339,14.59,-8.86,0.34,0.00,0.00,6,12.00,4.02,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
760.422,14.59,-8.82,0.34,0.00,0.00,6,13.00,4.08,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
760.485,14.70,-8.82,0.34,0.00,0.00,6,12.00,4.10,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
760.564,14.70,-8.78,0.34,0.00,0.00,6,12.00,4.16,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
760.636,14.70,-8.78,0.34,0.00,0.00,6,11.50,4.16,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
760.715,14.81,-8.78,0.34,0.00,0.00,6,12.00,4.16,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
760.792,14.81,-8.76,0.34,0.00,0.00,6,11.00,4.10,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
760.865,14.81,-8.76,0.34,0.00,0.00,6,10.50,4.13,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
760.928,14.81,-8.80,0.34,0.00,0.00,6,11.50,4.10,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
761.002,14.81,-8.82,0.34,0.00,0.00,6,10.50,4.05,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
761.075,14.93,-8.80,0.34,0.00,0.00,6,10.00,4.05,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
761.159,14.81,-8.88,0.34,0.00,0.00,6,10.50,4.00,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
761.222,14.81,-8.86,0.34,0.00,0.00,6,10.50,4.05,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
761.296,14.70,-8.89,0.34,0.00,0.00,6,11.50,4.08,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
761.368,14.70,-8.88,0.34,0.00,0.00,6,11.00,4.08,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
761.441,14.59,-8.88,0.34,0.00,0.00,6,11.50,4.05,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
761.515,14.59,-8.86,0.34,0.00,0.00,6,11.50,4.05,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
761.585,14.59,-8.84,0.34,0.00,0.00,6,13.00,4.05,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
761.659,14.59,-8.86,0.34,0.00,0.00,6,11.50,4.10,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
761.732,14.59,-8.82,0.34,0.00,0.00,6,11.00,4.10,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
761.808,14.70,-8.88,0.34,0.00,0.00,6,11.50,4.05,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
761.881,14.70,-8.86,0.34,0.00,0.00,6,12.00,4.02,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
761.955,14.70,-8.88,0.34,0.00,0.00,6,12.00,4.00,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
762.027,14.81,-8.89,0.33,0.00,0.00,6,11.50,3.97,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
762.107,14.70,-8.88,0.33,0.00,0.00,6,11.50,4.00,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
762.179,14.70,-8.89,0.33,0.00,0.00,6,12.00,4.00,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
762.242,14.70,-8.88,0.33,0.00,0.00,6,12.50,4.02,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
762.317,14.59,-8.89,0.33,0.00,0.00,6,11.50,4.05,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
762.391,14.70,-8.86,0.34,0.00,0.00,6,11.50,4.05,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
762.458,14.59,-8.89,0.34,0.00,0.00,6,11.00,4.05,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
762.531,14.59,-8.89,0.33,0.00,0.00,6,12.50,4.05,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
762.605,14.59,-8.88,0.34,0.00,0.00,6,13.00,4.00,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
762.678,14.70,-8.88,0.34,0.00,0.00,6,12.00,4.08,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
762.755,14.70,-8.84,0.34,0.00,0.00,6,12.00,4.05,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
762.828,14.70,-8.88,0.34,0.00,0.00,6,11.00,4.05,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
762.903,14.70,-8.89,0.33,0.00,0.00,6,11.50,3.90,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
762.978,14.70,-8.95,0.33,0.00,0.00,6,11.50,3.87,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
763.041,14.70,-8.91,0.33,0.00,0.00,6,11.50,3.92,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
763.116,14.70,-8.93,0.33,0.00,0.00,6,13.00,3.97,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
763.189,14.70,-8.91,0.33,0.00,0.00,6,12.00,4.00,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
763.265,14.70,-8.88,0.33,0.00,0.00,6,12.00,4.02,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
763.338,14.70,-8.88,0.33,0.00,0.00,6,12.50,4.05,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
763.417,14.70,-8.84,0.34,0.00,0.00,6,14.00,4.05,11.99,699,0.00,5.00,-5.34,0,0.00,0.00,0
763.483,14.70,-8.82,0.34,0.00,0.00,6,12.50,4.16,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
763.557,14.70,-8.78,0.34,0.00,0.00,6,11.50,4.16,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
763.626,14.81,-8.86,0.34,0.00,0.00,6,10.50,4.08,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
